1000 10000
216 27 6
759 907 18
887 16 12
459 259 8
256 921 1
526 518 18
783 291 20
417 890 16
563 135 8
528 774 9
624 648 13
66 966 11
205 660 6
598 191 6
671 549 6
19 249 14
314 985 16
674 983 9
816 607 3
376 110 15
316 176 17
192 746 18
189 28 5
647 429 19
232 177 12
427 76 12
427 708 9
90 958 2
856 996 17
137 590 7
110 907 13
952 692 4
747 72 16
531 160 16
812 37 10
561 136 17
601 607 17
115 789 16
110 981 19
820 223 20
532 636 16
11 69 12
914 643 12
718 413 8
64 627 14
95 565 1
166 201 15
66 656 11
604 491 7
536 553 3
646 850 17
256 161 8
418 210 19
270 129 16
486 766 13
43 100 1
960 301 7
944 706 7
635 861 1
668 657 19
74 882 8
969 396 2
444 406 17
812 138 3
319 925 11
314 810 14
950 940 13
130 877 1
991 35 20
615 736 6
780 541 17
497 507 3
103 47 9
504 717 3
637 984 4
301 646 4
524 535 16
990 799 19
423 906 2
171 65 11
28 681 1
55 30 13
376 995 9
970 185 3
811 992 2
367 225 17
317 419 3
465 585 13
458 909 13
420 318 5
163 436 19
510 251 1
714 564 19
93 438 7
483 3 2
369 106 14
423 396 11
432 749 18
842 680 2
355 619 2
296 306 2
286 832 20
22 854 1
886 780 6
82 507 19
35 344 3
685 944 16
74 444 18
629 916 12
990 595 17
958 706 3
98 322 13
55 288 15
267 162 5
354 16 1
409 561 16
301 334 14
721 413 4
237 351 13
492 448 14
129 660 9
893 795 17
950 149 4
445 520 12
846 60 10
537 439 18
766 262 2
769 294 2
527 810 9
232 461 6
509 549 16
392 297 18
558 438 7
914 179 12
863 884 12
831 836 4
968 509 9
760 995 2
645 553 8
378 940 12
614 183 13
292 676 3
792 950 17
139 133 17
640 276 12
616 633 17
368 389 12
578 127 15
371 968 19
528 10 14
251 109 20
560 958 4
201 743 20
997 183 15
904 349 15
645 861 11
440 807 18
768 635 6
954 267 10
202 948 2
859 74 4
712 590 12
98 832 3
156 480 18
917 781 8
497 188 20
308 378 14
6 105 5
614 808 12
595 257 10
587 639 13
17 649 5
188 378 1
139 78 13
473 994 14
346 96 19
123 104 12
433 926 20
350 309 15
673 828 12
352 218 18
823 210 7
530 675 19
946 821 11
199 890 14
841 924 19
877 839 12
874 262 12
437 994 1
318 335 12
978 253 18
711 343 6
120 977 9
915 227 15
380 828 20
604 159 2
579 26 7
567 631 1
617 374 6
936 982 6
174 921 15
407 816 9
818 308 5
562 448 20
635 195 11
56 518 18
852 954 4
732 381 5
588 825 5
876 278 2
976 68 20
105 822 10
913 960 13
506 907 3
606 835 4
356 490 16
669 713 6
413 630 5
873 983 11
335 830 9
609 744 13
448 998 3
219 746 17
900 210 11
929 515 16
540 361 4
161 69 10
156 40 3
706 233 13
399 408 2
665 818 14
426 695 14
222 844 11
834 730 9
462 591 7
698 149 2
215 909 19
374 847 15
382 66 12
356 786 4
120 18 20
971 5 19
898 655 17
815 873 15
545 679 17
982 240 13
45 771 1
860 841 11
826 367 8
293 411 14
584 410 9
352 418 11
215 701 20
913 660 4
233 852 5
558 667 4
610 147 20
864 228 13
475 256 17
87 543 18
592 590 2
573 196 20
352 476 12
342 815 10
857 428 19
190 548 5
475 617 8
21 243 4
331 876 13
489 405 15
810 166 10
270 850 10
370 265 8
251 991 4
97 625 6
935 192 17
150 810 3
774 78 10
176 5 15
253 55 3
551 520 17
901 965 8
566 235 9
299 813 11
461 389 20
902 709 7
319 473 16
855 541 5
192 974 18
443 120 12
168 440 9
66 673 2
118 533 15
302 590 10
795 118 13
410 708 1
52 446 20
601 737 9
421 320 14
342 726 8
109 468 5
190 349 12
581 762 13
54 169 10
470 679 3
608 256 3
879 438 13
148 120 1
730 901 1
166 935 5
134 382 10
579 294 16
618 778 9
217 945 9
967 55 19
354 196 7
797 748 11
706 358 8
753 371 19
837 443 3
909 304 9
314 376 7
499 226 3
416 225 14
667 67 18
925 299 6
158 125 1
649 385 19
570 958 5
333 655 18
520 616 7
98 683 19
383 346 3
288 226 11
802 410 10
616 186 13
440 243 13
199 91 10
873 67 12
347 524 8
594 988 16
987 121 3
240 650 2
386 347 7
861 111 19
516 435 12
799 233 4
162 640 16
263 795 9
114 794 16
47 458 11
595 222 20
28 765 3
441 864 3
921 654 7
228 286 6
515 913 11
477 10 12
893 939 20
834 125 15
776 15 3
944 790 16
100 846 4
637 265 1
280 683 4
880 375 6
866 658 20
235 34 5
527 947 18
221 388 11
828 502 11
57 300 2
435 657 5
208 452 1
69 910 14
475 555 3
268 8 16
583 329 18
182 11 14
307 914 17
153 954 16
413 774 16
177 468 13
800 185 10
95 783 19
87 814 18
298 662 13
662 745 14
696 570 11
242 226 13
538 456 13
755 343 11
767 550 11
601 367 14
936 480 2
569 234 1
668 925 5
955 194 8
469 434 7
239 249 12
808 288 17
586 353 9
371 576 6
890 502 14
230 498 6
598 576 3
275 235 4
344 488 13
908 279 8
928 700 4
177 512 15
325 593 14
509 682 10
140 967 20
965 278 7
710 236 17
549 627 9
182 825 19
952 892 6
818 921 16
888 711 9
422 968 2
816 640 17
528 535 7
959 65 9
582 500 8
256 627 18
35 662 5
185 805 11
728 377 5
544 113 7
482 47 1
57 549 14
798 649 4
310 509 14
236 146 9
746 877 4
961 54 6
872 865 2
752 843 5
124 97 19
660 562 6
350 851 13
770 376 13
961 781 12
306 802 1
303 100 17
296 947 8
497 276 11
738 485 18
143 795 11
532 392 8
982 802 14
683 461 11
338 343 17
237 283 6
598 140 17
371 809 7
994 610 20
430 640 3
539 320 19
370 79 9
568 89 2
744 464 9
712 990 20
756 465 14
649 81 7
954 931 17
658 652 19
52 522 15
983 932 18
965 495 14
560 953 2
213 21 10
498 905 19
694 365 7
816 417 5
267 755 18
83 418 7
76 123 3
408 607 8
798 407 11
308 927 20
58 203 17
655 929 18
775 264 11
838 921 20
462 703 20
126 444 3
555 90 11
95 529 17
655 390 1
310 424 8
877 185 11
223 424 15
276 806 7
166 222 19
161 107 20
199 904 14
465 271 16
33 693 10
924 634 9
478 776 15
445 321 4
691 972 5
671 571 13
544 181 14
726 883 4
679 57 17
211 158 20
484 244 14
965 928 18
38 495 3
199 114 5
218 308 17
325 335 5
677 830 11
957 419 3
951 577 18
295 262 5
51 941 10
843 643 12
893 349 17
553 571 11
590 842 3
446 811 11
114 224 18
612 431 11
34 833 14
721 605 11
692 998 7
804 873 6
581 26 1
651 768 9
447 176 1
58 4 8
706 237 9
400 55 15
821 715 10
885 709 8
712 121 5
479 886 6
64 221 9
351 965 10
278 753 6
633 601 10
109 863 5
275 126 10
718 71 11
617 987 10
344 37 11
124 996 2
811 522 4
143 73 7
727 601 12
360 146 19
304 386 7
327 73 2
13 357 16
675 335 5
182 525 14
552 602 5
45 648 14
928 252 13
250 689 9
151 33 3
120 889 12
154 261 1
121 929 20
362 181 13
820 488 10
256 9 10
321 212 16
986 271 9
354 738 3
206 870 14
989 593 11
824 226 9
346 595 1
224 645 5
620 695 10
544 340 1
198 127 15
65 950 14
328 664 11
491 830 6
426 193 13
802 456 3
494 60 16
487 222 12
468 573 3
149 401 18
255 691 20
442 78 8
557 433 18
401 150 11
450 669 5
684 528 6
267 351 4
591 558 3
603 627 3
251 177 17
889 454 15
763 369 19
68 408 11
352 727 8
21 703 18
950 519 11
103 810 8
415 336 18
925 252 20
631 655 10
597 417 19
325 825 11
550 43 15
498 647 13
870 42 5
339 808 2
817 369 5
600 178 16
126 605 3
975 470 12
651 242 5
262 225 5
496 505 10
378 605 10
561 134 20
794 353 9
98 657 18
572 10 11
509 981 14
871 902 14
277 960 9
725 455 16
921 396 17
729 242 11
367 72 17
429 648 16
894 48 10
59 494 11
63 904 11
803 104 17
401 431 12
869 938 20
900 363 6
812 271 1
874 639 1
27 563 12
658 580 4
634 746 16
265 590 3
473 674 14
499 543 7
868 351 6
510 865 9
642 244 18
350 219 5
221 75 17
172 513 19
823 186 11
591 731 3
725 651 5
2 545 17
165 167 15
306 68 8
980 772 7
463 843 7
134 736 6
165 968 14
182 31 4
489 360 1
777 580 8
834 568 17
960 44 10
250 167 6
557 97 1
574 816 16
417 601 3
591 277 7
897 687 18
8 164 9
965 744 2
884 747 16
590 589 5
753 895 9
107 3 3
105 734 14
901 325 2
421 76 9
823 77 19
914 920 17
677 406 13
876 358 8
18 14 4
614 93 8
428 501 1
608 226 11
966 874 12
696 9 6
895 567 15
995 420 19
854 719 5
811 357 16
572 887 5
835 757 2
330 978 9
116 208 9
252 424 15
165 979 8
953 12 3
161 10 12
998 190 11
228 667 12
552 54 6
433 708 16
878 591 12
709 42 12
824 351 19
471 877 19
276 129 8
744 97 14
884 221 18
264 527 11
248 407 11
813 574 2
72 433 5
38 97 10
684 672 1
174 369 1
279 828 7
312 274 20
11 960 19
768 787 13
421 227 10
961 220 9
402 895 19
836 278 17
140 254 8
534 519 6
714 98 2
810 710 19
316 568 4
730 248 7
613 851 17
120 429 15
809 666 13
494 18 3
780 540 5
434 789 1
318 729 18
753 165 9
523 784 8
413 388 15
585 256 13
976 248 15
898 544 2
135 536 9
973 8 15
752 604 14
921 969 13
845 600 2
662 260 4
335 294 16
960 11 14
944 339 16
485 409 15
985 480 6
810 829 10
249 593 4
328 737 18
966 821 9
157 452 14
744 27 16
549 888 4
641 799 4
735 571 12
68 304 1
435 752 7
892 423 1
583 541 15
573 695 12
357 774 20
936 233 13
175 830 1
885 491 13
508 207 2
969 74 15
363 497 11
596 575 19
776 36 12
278 247 8
279 611 17
723 838 13
971 243 20
591 123 12
386 797 17
920 910 18
314 199 5
768 124 16
698 327 20
967 130 8
601 735 17
91 410 12
563 472 20
201 154 6
746 259 16
354 526 6
849 818 13
782 761 7
66 482 8
890 83 13
38 203 17
477 914 12
240 641 10
372 340 8
498 159 6
212 14 15
282 878 2
421 306 19
973 386 4
203 382 2
126 522 8
886 7 16
451 226 1
731 16 1
138 36 2
566 956 11
796 169 15
572 329 7
489 18 6
660 644 7
318 105 4
523 327 13
259 450 1
209 859 5
449 889 12
985 968 3
280 950 14
307 71 7
366 820 15
416 324 5
521 854 10
252 850 6
964 737 13
128 466 13
810 279 1
506 696 14
655 206 16
383 587 14
16 280 13
744 547 7
958 950 6
575 825 4
779 973 10
306 761 14
696 466 5
457 467 12
176 789 19
679 415 1
972 469 8
64 943 4
174 934 9
271 484 7
19 544 19
648 306 3
27 127 18
837 364 12
347 948 2
164 40 10
714 477 12
798 880 8
234 254 15
494 604 19
692 150 20
727 983 1
988 621 2
288 845 4
480 899 7
981 227 16
442 327 7
858 573 13
88 11 20
351 434 17
345 619 12
92 613 11
642 578 20
111 88 9
219 704 8
259 297 20
983 552 2
862 77 12
172 619 20
888 788 19
580 550 17
758 497 17
540 54 16
370 289 14
27 794 9
169 705 18
301 485 6
734 255 20
573 51 8
999 340 2
282 819 16
173 7 9
799 272 11
766 158 18
4 553 8
763 148 8
558 186 9
626 104 20
824 359 6
552 487 2
376 610 10
445 35 10
697 579 6
318 245 14
856 517 16
201 592 7
79 687 3
50 487 2
765 179 15
200 101 2
922 376 3
240 629 18
664 734 8
877 381 15
390 906 1
255 22 1
97 88 14
867 813 19
315 63 13
227 472 3
869 405 12
996 639 7
369 231 12
760 927 14
750 583 2
509 461 20
766 882 12
684 981 17
263 560 15
302 227 7
285 241 18
149 526 6
10 809 20
166 721 1
524 811 12
697 414 9
384 977 3
171 541 3
536 163 18
629 921 14
413 417 15
160 241 11
488 424 10
700 565 13
230 307 12
287 358 2
716 13 15
744 6 17
592 755 20
39 661 10
745 439 17
751 23 1
117 662 9
31 621 9
932 902 20
76 938 3
726 86 10
169 54 20
743 219 4
358 203 11
760 895 20
563 801 6
596 769 15
158 958 13
316 68 17
783 857 12
492 126 6
121 195 5
352 290 18
218 779 9
171 465 20
677 730 11
75 365 14
962 902 4
123 510 15
24 456 14
377 105 3
409 879 11
219 669 1
468 374 14
996 944 15
7 588 19
643 730 8
510 497 2
426 939 20
437 706 2
166 149 11
605 298 8
49 235 10
565 21 5
995 930 10
839 979 11
509 414 18
485 556 7
937 3 4
407 108 7
41 870 13
50 775 15
502 466 4
362 672 1
242 85 19
162 198 1
139 300 2
305 760 19
803 357 14
243 536 16
295 839 4
576 211 15
598 59 15
472 36 12
318 293 1
124 392 11
561 708 16
113 63 4
397 849 17
980 873 8
704 47 19
290 107 8
363 343 15
302 620 17
453 545 6
637 1000 7
654 385 5
122 960 12
353 263 16
418 594 19
600 100 14
523 498 20
949 677 9
286 103 3
678 33 19
600 666 13
786 429 7
879 595 3
317 968 15
914 622 4
106 324 9
725 122 4
792 504 12
352 521 15
809 302 13
685 137 11
585 937 4
503 977 18
99 401 10
409 530 6
618 475 4
637 19 17
475 870 19
522 402 17
480 688 9
788 692 17
685 844 15
477 625 15
436 53 9
714 487 6
41 974 9
132 646 19
287 319 9
614 644 7
653 620 12
532 380 3
456 152 13
999 708 10
125 751 6
93 213 12
764 377 16
959 295 11
802 758 11
614 297 11
706 466 7
293 127 15
789 637 5
151 739 6
153 238 1
559 533 13
566 764 9
89 576 19
976 755 1
861 764 4
758 550 19
521 525 19
968 125 20
138 566 9
173 791 8
914 660 9
457 282 2
61 739 10
184 152 19
960 12 5
279 344 8
229 64 17
83 39 15
498 26 16
1000 203 16
28 587 2
543 63 11
279 248 10
780 132 17
82 433 3
617 750 19
698 616 14
753 292 1
889 232 9
967 389 15
537 492 11
849 639 17
848 687 1
983 506 2
63 358 15
681 708 17
392 920 2
133 985 13
594 47 1
136 392 9
932 510 13
425 680 10
263 407 16
81 507 8
518 552 11
892 609 12
626 272 7
270 723 8
404 873 6
277 650 9
602 655 6
362 798 11
641 210 3
532 944 16
522 632 2
394 180 17
679 206 2
186 218 17
339 412 5
361 721 3
489 433 7
442 209 11
838 914 12
957 304 12
855 877 2
201 253 16
198 936 9
922 619 18
498 769 17
886 851 4
106 524 18
251 503 12
271 704 9
262 746 8
760 84 1
664 398 20
481 483 5
950 916 18
414 430 11
471 973 17
158 251 6
150 129 3
19 381 12
210 868 10
339 501 1
895 831 8
186 609 4
921 717 14
963 803 14
209 725 18
719 785 15
445 692 11
82 701 5
763 670 20
211 744 19
706 5 1
23 714 11
824 659 4
578 105 6
192 4 14
160 734 19
499 177 15
941 441 16
917 38 9
623 616 5
486 409 18
386 847 3
33 941 20
418 239 12
277 998 7
383 370 7
151 913 14
24 145 20
162 512 8
582 72 10
467 586 1
198 25 10
253 783 2
3 111 12
478 172 5
442 820 8
34 619 5
905 538 16
363 866 7
590 808 9
350 760 16
700 986 18
732 347 1
797 497 17
752 942 17
624 662 10
909 554 12
852 32 11
936 190 20
878 264 6
99 424 11
583 825 4
799 897 1
256 670 15
570 5 2
573 8 1
211 658 4
162 97 10
33 612 16
965 249 1
285 363 4
121 414 9
411 532 1
887 586 4
809 892 8
696 279 14
692 275 13
735 61 16
129 232 14
286 13 14
437 887 10
595 807 9
559 218 2
868 652 11
213 317 16
493 568 1
637 164 12
515 699 11
702 731 16
107 413 6
867 375 17
299 214 8
288 40 19
708 121 7
980 574 20
758 19 13
725 489 5
589 507 11
837 389 17
955 342 19
657 448 10
90 565 13
139 350 16
767 793 9
381 246 1
728 90 10
112 948 20
599 19 15
295 624 4
438 770 5
411 96 10
480 931 2
776 254 12
747 133 16
393 776 17
680 74 16
100 823 10
458 801 16
963 584 19
999 35 12
575 977 14
26 105 15
22 448 4
966 864 5
25 493 20
370 282 18
241 412 20
16 938 16
327 711 17
32 220 18
799 410 18
310 605 20
604 603 5
642 434 16
673 110 11
500 597 5
244 68 16
974 207 9
966 88 15
394 953 1
340 31 7
396 623 16
402 351 1
261 131 18
905 829 1
595 231 19
617 479 14
101 865 7
130 206 6
841 1 13
799 229 1
632 331 7
84 161 18
747 70 14
501 484 15
916 81 15
801 408 11
219 305 17
570 223 12
227 632 12
28 25 10
881 358 3
84 638 19
454 802 4
437 608 13
842 612 9
601 109 17
989 560 10
125 897 12
366 637 12
911 239 17
150 268 17
350 250 13
133 264 6
420 41 1
897 783 10
386 590 9
824 744 16
514 315 18
421 851 7
525 197 12
997 916 19
355 73 11
163 983 16
400 710 9
691 83 7
862 135 19
833 877 1
372 871 8
902 259 12
115 811 16
786 505 10
57 220 9
588 773 1
657 756 19
857 569 14
345 324 10
118 160 18
561 984 7
941 691 19
404 778 16
194 767 11
982 306 15
886 256 20
970 671 7
636 841 16
588 546 1
318 443 5
968 198 13
13 284 17
234 279 11
716 126 16
712 984 6
618 374 13
517 415 12
403 514 12
385 734 10
351 561 3
499 478 8
640 824 7
639 269 18
797 522 10
449 572 5
753 649 1
592 372 8
502 477 4
761 937 8
481 246 8
371 922 7
312 272 17
148 691 20
160 213 5
350 627 12
119 593 2
688 216 7
264 297 8
563 857 13
710 677 1
414 198 10
194 877 16
663 288 19
813 656 6
242 455 14
440 493 17
200 131 14
445 931 12
104 762 9
780 177 11
490 947 20
201 62 1
520 5 2
710 911 5
269 774 14
124 123 8
870 438 11
124 435 18
741 652 5
681 819 8
425 832 20
491 686 17
528 406 5
399 920 15
782 186 13
130 592 3
245 968 17
26 80 17
840 819 1
86 580 15
534 461 14
382 170 4
198 737 14
584 367 18
347 330 17
646 119 13
665 304 3
675 788 16
528 715 20
346 231 20
176 976 16
139 919 16
486 826 17
575 758 5
506 415 13
159 260 19
203 295 16
136 290 14
408 861 8
368 260 1
14 842 3
914 971 10
525 918 17
426 35 13
554 788 7
109 310 19
275 402 1
824 409 18
797 868 9
333 79 13
379 879 15
53 27 19
837 102 19
304 594 12
817 840 16
965 918 4
351 214 6
458 998 8
137 542 2
642 655 8
733 259 2
276 750 4
186 500 20
867 802 11
506 751 8
779 100 20
869 273 12
647 869 5
68 595 11
501 155 7
986 718 2
712 743 13
574 776 18
813 607 9
808 238 17
940 939 4
504 336 10
238 917 19
536 213 1
93 684 17
932 180 2
54 747 17
757 881 12
272 500 10
215 96 16
138 251 2
929 413 5
555 461 9
873 353 14
951 88 10
727 876 19
401 843 9
538 719 10
776 731 1
168 434 10
272 723 17
723 950 6
107 660 4
581 222 5
562 165 15
125 758 20
294 433 17
400 139 13
288 674 3
289 515 14
182 126 13
776 725 17
819 881 14
435 591 18
703 697 9
607 760 8
877 196 9
213 36 15
951 815 14
17 724 15
301 666 14
725 319 4
221 871 14
860 685 20
184 137 10
668 623 17
680 353 11
430 871 17
971 250 3
747 195 8
769 564 12
784 414 17
286 121 6
579 82 5
217 842 15
669 938 7
819 512 9
121 764 3
71 202 6
111 209 16
381 518 10
970 911 15
169 881 10
926 455 2
588 425 2
770 157 11
508 693 2
438 536 2
941 750 14
764 944 16
390 303 19
84 837 6
606 681 5
486 400 20
120 899 3
549 172 6
864 62 3
619 292 8
568 70 8
547 370 10
894 146 2
621 524 13
124 699 18
637 740 10
362 102 13
719 48 7
171 491 1
378 419 1
696 594 15
84 482 7
253 889 3
785 588 3
938 866 18
871 247 14
451 966 5
457 535 14
211 360 10
566 852 12
96 703 18
168 639 16
184 77 10
820 492 17
398 200 20
506 120 19
136 245 1
523 214 8
101 907 15
584 551 6
29 855 19
300 19 17
133 370 20
762 50 4
92 894 14
620 949 17
701 774 6
258 424 12
807 367 19
467 716 18
836 427 16
392 947 8
162 167 13
395 459 17
236 881 4
884 169 3
835 952 1
90 280 6
86 417 17
563 577 6
891 440 1
53 586 14
744 633 13
777 619 5
778 207 16
203 243 18
362 173 1
886 304 16
903 227 4
74 5 7
8 307 16
9 128 4
13 137 14
289 673 2
690 714 3
103 402 5
458 794 15
186 435 12
511 695 7
670 726 19
553 160 15
891 762 16
591 581 2
778 678 5
664 452 11
241 372 17
759 480 12
306 842 19
589 245 4
56 591 14
519 549 7
769 98 9
346 575 15
26 50 8
983 384 14
621 846 10
231 653 2
51 354 16
536 602 6
293 18 19
911 197 4
758 401 18
958 479 7
748 500 9
771 728 5
839 570 10
811 633 2
181 159 19
164 322 1
141 944 9
534 747 4
730 258 16
717 948 10
939 317 4
58 765 19
533 329 14
453 355 17
722 47 6
875 928 17
305 596 11
394 636 6
325 93 4
138 894 9
694 910 9
634 424 17
610 136 19
178 16 14
792 238 6
924 486 8
17 29 1
875 644 12
539 689 17
323 1 7
492 463 1
314 914 7
806 752 12
83 983 16
466 754 1
764 235 7
736 372 19
101 410 12
873 770 17
15 774 18
811 984 10
646 304 11
398 955 19
472 688 9
12 535 4
956 578 8
339 130 17
651 142 17
868 836 16
856 579 20
285 865 8
388 337 13
847 88 1
816 734 1
888 361 15
132 677 9
423 29 13
868 804 19
17 232 11
207 559 2
139 209 14
401 714 8
815 922 15
713 594 18
601 966 10
882 963 18
310 900 11
313 741 16
462 286 13
402 551 20
24 364 16
341 156 13
518 84 2
56 47 19
818 662 11
493 729 14
556 77 19
410 788 2
239 448 2
68 702 5
792 620 13
819 771 5
348 717 16
791 665 10
208 229 12
463 280 16
433 119 19
682 691 11
404 321 12
347 796 19
495 110 17
807 237 5
962 199 6
787 508 19
180 510 1
903 434 2
267 212 6
235 959 15
535 710 17
277 130 13
409 697 9
735 700 5
689 499 9
589 33 8
597 658 11
191 590 9
473 155 13
492 356 9
1 14 7
115 789 8
851 430 12
577 116 8
743 594 7
221 427 7
230 199 17
65 674 1
892 224 4
757 399 14
168 305 8
135 590 19
645 140 18
781 265 11
247 861 7
361 477 7
36 271 17
917 851 11
542 720 14
279 93 12
375 372 4
754 745 20
609 514 9
382 359 20
637 920 15
32 764 3
853 650 17
763 561 1
902 406 9
56 657 2
833 589 6
739 966 6
383 983 20
363 465 2
866 870 20
39 772 20
903 608 1
4 637 2
479 233 20
308 41 13
960 198 7
916 88 19
777 344 6
456 658 2
261 276 20
359 681 16
757 655 6
200 560 18
452 300 3
725 443 18
561 355 8
590 488 16
385 452 1
180 419 17
752 389 1
47 855 3
616 247 15
641 965 7
538 61 15
290 64 18
780 36 1
686 683 6
956 554 1
357 122 2
121 868 17
45 252 9
609 398 9
561 570 3
762 204 20
403 302 7
387 239 8
230 281 2
728 738 11
385 936 7
929 306 20
664 475 12
544 516 13
708 637 1
389 64 20
296 476 6
671 587 11
869 361 7
50 275 20
743 680 6
525 782 4
572 441 17
23 522 16
60 471 9
676 899 5
261 59 19
652 608 20
103 329 16
388 112 14
253 762 16
727 460 6
238 741 12
564 224 12
118 147 11
515 994 5
236 2 14
630 784 11
983 513 17
149 191 12
985 887 12
263 105 18
592 953 14
435 778 19
852 564 9
754 527 1
929 900 7
91 198 10
997 909 1
145 136 7
914 287 10
604 764 9
430 927 1
984 944 2
974 912 17
988 567 6
769 66 19
645 576 9
602 24 4
126 120 16
13 98 14
392 166 5
729 615 16
687 272 5
618 986 16
251 23 7
154 185 1
180 204 9
75 799 1
54 538 2
594 275 13
523 259 10
571 958 8
754 622 1
516 777 9
188 164 15
879 803 5
560 571 17
904 24 9
66 923 1
683 510 1
469 821 13
216 379 7
555 203 1
392 994 18
996 700 18
206 388 20
201 950 19
283 252 8
297 41 6
874 153 2
420 200 7
521 285 18
989 955 17
751 193 7
806 578 6
957 94 14
483 319 4
101 274 12
745 770 8
675 791 11
654 517 18
962 496 3
799 936 18
774 194 9
525 806 20
187 243 2
495 588 3
646 466 11
484 963 16
495 222 12
496 917 20
886 187 9
560 865 7
923 88 6
812 419 5
553 581 5
375 240 1
609 185 7
684 524 3
540 714 8
26 179 2
249 363 6
67 212 12
254 752 6
496 681 14
210 274 1
273 589 14
595 444 11
720 1 1
187 866 10
917 831 4
544 916 6
467 348 10
715 259 2
207 394 2
624 200 19
979 28 15
519 571 18
952 791 4
677 854 4
60 539 19
306 977 7
167 797 3
442 728 13
822 710 19
94 618 19
539 472 5
20 228 18
748 839 13
674 922 5
975 821 2
505 799 7
532 561 11
269 609 6
822 416 12
840 213 19
732 69 5
751 231 13
460 415 11
360 152 18
173 651 11
159 965 1
501 600 10
973 804 4
103 461 3
279 481 19
869 837 20
396 36 10
561 989 10
253 206 6
844 224 14
575 795 20
395 886 5
811 718 11
437 866 6
571 90 18
706 152 10
655 933 18
554 287 20
270 995 16
647 308 5
277 668 11
7 940 9
174 167 6
309 839 6
856 527 11
265 25 2
77 345 1
317 236 5
880 43 7
954 626 7
80 135 3
991 833 19
542 807 15
564 783 10
590 153 2
16 755 12
524 86 13
134 276 14
581 784 19
147 877 9
768 798 4
654 564 16
624 374 3
869 450 14
584 961 3
820 319 6
357 781 3
361 468 4
40 342 3
576 419 15
66 317 9
84 797 2
446 450 9
968 102 11
943 527 11
903 819 4
879 713 14
897 538 3
975 624 20
591 576 11
395 987 4
73 915 1
271 412 11
930 606 7
820 821 2
646 546 11
624 736 7
984 265 5
21 805 4
166 892 2
545 371 9
356 887 3
406 441 6
291 517 7
485 945 1
526 50 7
580 85 16
673 79 17
492 796 4
982 493 13
270 799 14
878 800 13
973 120 15
496 909 11
786 242 5
686 536 8
256 482 5
342 774 19
318 339 9
146 167 7
882 62 19
982 102 14
715 411 16
492 749 13
81 756 17
265 359 12
581 185 12
424 980 5
255 557 5
597 925 11
998 371 14
665 41 11
659 798 16
1 895 18
17 98 2
662 121 3
866 377 13
483 458 3
947 711 6
152 759 5
252 299 2
367 56 17
308 30 7
562 490 7
619 327 15
413 360 17
380 845 14
949 211 16
262 485 5
855 327 16
441 817 14
870 893 6
315 439 3
575 683 3
181 590 2
950 719 10
873 201 2
503 329 12
337 987 9
282 858 6
756 742 18
242 985 12
516 532 15
679 125 19
823 613 1
10 868 10
989 842 15
515 79 2
465 372 2
22 915 2
523 24 5
219 57 5
319 323 18
769 908 12
606 754 4
998 157 6
517 112 13
642 122 16
962 586 9
438 559 7
643 325 18
95 99 3
928 419 3
735 247 13
559 364 16
841 164 8
433 75 20
488 440 2
826 131 10
323 972 11
944 502 18
455 704 14
361 243 8
740 956 18
67 44 7
490 349 8
809 555 6
700 343 5
174 180 15
248 384 18
335 442 1
770 330 12
988 482 20
327 649 15
427 233 19
3 826 16
419 331 6
495 87 13
279 608 15
590 277 7
803 841 18
132 457 8
761 928 11
317 663 1
810 586 9
585 262 17
578 990 15
406 836 12
688 658 19
40 38 10
497 448 4
910 620 20
530 328 18
943 876 10
152 96 9
599 183 4
965 942 7
781 433 4
369 190 14
856 917 10
977 898 17
891 805 17
70 723 10
506 241 17
471 329 9
318 413 7
83 408 19
43 762 9
537 810 11
881 820 2
522 621 19
314 47 8
941 160 15
56 231 14
770 654 17
483 390 19
717 825 3
439 105 14
187 81 15
420 208 13
222 244 1
762 495 20
778 739 18
85 700 4
51 991 1
846 361 18
724 209 19
887 894 11
798 286 2
325 607 6
426 802 9
547 803 20
426 998 10
312 916 16
513 722 11
962 635 5
648 329 19
117 665 19
76 106 14
956 410 6
860 316 4
112 1000 5
608 620 17
953 651 15
651 811 6
743 228 15
674 724 1
813 163 17
276 302 17
486 554 13
520 928 16
849 30 12
752 708 3
633 662 9
569 40 8
812 514 2
936 350 16
489 260 16
595 657 16
288 742 14
777 990 19
374 153 14
529 940 16
1000 965 20
478 510 5
595 927 14
62 788 20
126 316 13
962 733 20
552 545 16
105 829 20
755 540 9
569 835 15
489 137 19
974 177 9
111 462 16
194 429 17
269 235 16
718 308 19
472 833 7
923 243 4
705 278 2
779 280 14
951 338 3
882 383 1
211 87 13
195 108 16
950 880 16
371 24 14
91 417 13
520 525 18
54 42 1
587 317 12
380 317 20
473 191 3
755 319 14
200 388 18
801 186 8
623 773 3
34 585 12
330 481 10
939 2 6
687 76 20
923 558 8
18 276 8
615 233 12
808 39 11
696 322 16
886 907 18
821 866 18
769 405 6
135 950 4
31 726 15
324 944 8
369 645 1
396 655 17
759 201 11
354 502 17
932 681 16
391 956 12
706 875 20
736 468 16
22 281 16
61 887 12
208 821 3
370 414 20
230 39 10
626 309 2
444 662 10
261 970 17
865 657 1
218 557 10
940 362 11
393 271 6
681 740 11
528 306 8
317 91 6
615 261 11
562 716 16
728 982 14
107 904 19
