500 3000
58 26 5
37 110 5
15 161 3
206 440 4
444 271 2
319 347 18
200 36 16
421 211 5
102 393 17
479 384 7
379 149 18
192 163 19
455 103 11
59 419 5
304 63 6
176 431 1
184 133 10
213 92 5
448 313 20
95 206 11
95 308 13
335 489 4
349 4 8
465 441 10
348 370 2
138 266 14
299 181 10
483 345 2
170 302 7
68 216 5
214 48 4
61 99 1
255 329 11
346 444 15
252 417 12
34 173 18
114 342 20
75 309 13
340 491 6
82 366 8
314 4 13
150 308 4
473 415 5
324 319 6
237 22 11
64 129 1
6 350 2
210 408 13
254 174 9
44 136 20
96 48 7
131 424 1
170 7 19
76 222 1
274 37 17
312 356 4
51 30 20
217 448 4
29 265 20
487 96 16
403 132 4
405 310 15
483 329 12
437 229 12
406 67 2
477 336 7
302 332 8
42 440 11
90 79 9
291 223 20
154 433 1
279 220 17
255 84 13
386 308 14
260 248 17
431 151 7
380 142 12
241 162 8
434 255 13
259 150 10
84 340 18
25 159 15
167 127 6
25 223 19
71 170 2
355 140 17
176 487 7
77 36 10
484 9 1
331 421 8
210 98 18
448 241 2
4 350 5
172 252 15
16 218 9
57 80 5
318 412 6
368 459 20
329 216 7
473 457 9
154 382 16
328 141 7
51 258 11
194 406 3
468 234 17
421 410 19
278 163 15
361 344 4
173 107 11
70 157 20
379 487 4
418 340 11
81 383 7
202 111 5
422 105 6
397 193 13
225 81 16
216 283 11
491 138 4
83 258 20
244 105 11
391 94 3
389 83 7
10 337 6
325 2 8
409 115 9
53 430 19
438 59 9
183 64 10
349 203 18
466 322 11
21 280 2
169 476 9
421 486 8
26 194 13
193 6 19
342 454 20
388 500 1
201 461 18
426 114 19
381 474 11
194 427 19
342 388 5
3 199 4
466 203 18
346 463 7
443 68 3
491 279 15
372 476 3
181 229 1
482 494 15
362 133 13
359 104 7
1 217 15
111 333 19
196 96 18
58 378 3
371 291 1
414 27 14
139 382 16
270 282 15
295 117 14
224 249 19
344 416 1
255 361 17
395 474 14
5 281 11
216 234 1
180 136 3
68 208 12
268 402 7
453 321 2
50 494 4
113 383 10
391 312 13
415 257 7
198 327 16
341 366 12
432 97 16
43 489 6
380 308 11
280 15 18
115 339 20
131 9 10
364 371 20
125 384 3
395 468 12
324 262 8
267 282 10
459 7 11
350 496 15
220 353 9
123 212 9
414 225 7
423 439 1
311 394 18
172 171 7
178 382 1
478 464 6
434 146 20
355 171 2
236 476 19
272 433 6
364 236 19
474 224 18
41 198 14
154 421 20
45 421 18
318 33 9
59 266 4
117 275 6
456 391 8
269 189 18
245 364 17
32 386 7
245 90 6
400 411 4
196 306 20
465 127 11
137 102 2
312 349 11
25 407 14
378 174 8
74 417 1
149 229 20
91 371 6
363 133 5
174 110 13
36 12 11
37 206 4
30 394 12
271 160 13
271 129 13
4 494 2
211 271 6
297 73 9
404 387 14
168 299 1
451 309 11
262 227 5
206 167 12
273 82 12
444 323 20
244 32 15
319 358 14
246 202 20
50 130 8
124 357 15
410 106 9
320 482 20
217 203 3
230 229 20
225 3 16
496 424 8
302 155 14
140 305 11
125 156 12
56 39 6
237 302 8
113 484 18
59 288 1
30 205 1
421 178 19
464 122 11
350 228 20
476 152 18
239 180 19
378 222 9
235 284 19
22 339 8
373 451 20
253 87 2
400 339 11
73 54 15
487 9 7
386 441 14
89 219 6
329 277 1
257 443 11
325 261 3
398 217 20
155 322 15
196 79 9
236 387 12
50 213 12
85 230 19
346 433 1
35 493 20
438 98 12
419 14 7
432 359 6
196 432 6
345 414 6
18 431 10
18 102 1
112 479 20
303 442 14
176 436 6
480 364 2
121 404 17
169 178 1
72 110 15
245 123 12
186 102 3
139 103 20
109 417 18
294 180 6
173 402 5
25 125 18
470 454 14
364 149 16
488 278 18
50 368 17
152 313 4
141 388 8
112 68 7
472 202 11
144 464 1
237 191 10
414 69 4
453 288 5
75 366 14
353 204 6
171 53 15
302 326 9
352 162 20
11 474 20
272 336 9
296 77 12
273 377 3
136 94 15
239 378 6
412 265 12
342 339 5
383 362 12
434 479 16
245 348 4
160 277 4
487 58 10
402 219 4
27 207 19
162 164 17
300 60 3
264 13 5
495 106 11
175 18 11
156 90 9
480 244 10
181 478 2
160 23 4
289 156 3
214 354 3
93 48 11
420 60 11
262 472 17
470 192 15
202 221 6
110 107 15
190 316 6
263 439 13
1 6 14
222 86 16
69 62 17
273 102 17
194 326 13
128 98 16
495 66 18
444 131 19
406 494 11
30 125 13
372 108 3
86 87 16
401 253 12
125 64 7
105 293 20
233 345 8
300 213 11
160 387 17
41 457 15
229 278 8
386 282 16
422 122 13
392 226 2
13 319 16
215 71 9
298 313 20
329 380 14
157 101 17
377 442 14
156 13 15
164 77 13
497 430 14
184 82 16
430 153 9
270 62 9
81 318 13
430 160 11
393 188 3
213 113 3
457 340 18
492 389 12
95 389 14
284 93 15
159 272 3
320 412 1
243 142 20
347 282 7
39 202 11
54 120 5
68 47 5
97 176 8
459 195 13
79 426 17
302 386 16
215 293 13
426 336 4
458 329 13
101 251 11
433 344 17
215 32 9
247 490 8
80 253 8
417 274 11
411 80 17
114 267 5
415 133 19
159 296 2
459 483 18
52 299 18
42 500 13
80 462 20
404 200 13
100 113 8
203 37 15
187 375 9
26 332 7
436 455 3
87 121 8
158 45 12
479 24 17
320 410 5
397 250 11
203 176 12
34 239 1
108 12 13
3 394 9
385 27 9
255 150 6
199 18 9
50 332 12
251 48 4
98 284 11
132 344 8
268 210 2
280 226 6
344 442 1
405 478 11
88 146 17
465 204 8
209 365 12
267 264 7
187 415 8
265 13 3
41 7 13
212 238 8
379 117 6
186 106 11
23 7 15
481 483 16
54 77 15
341 117 3
457 372 10
84 137 15
293 247 4
55 344 16
98 142 12
494 14 5
246 219 20
360 354 11
496 492 7
317 158 14
383 314 18
434 27 4
112 479 12
360 92 14
225 493 13
438 97 16
469 135 12
485 491 8
446 344 16
275 496 1
50 255 7
21 483 13
291 345 6
172 218 6
377 479 10
16 180 5
138 241 9
168 440 1
238 303 6
175 447 18
143 239 12
141 314 20
372 465 12
122 475 2
43 240 19
326 397 16
378 275 6
287 396 4
6 104 9
406 244 1
53 366 3
361 428 4
178 383 9
454 405 20
254 135 14
251 135 19
430 153 9
83 399 3
145 395 7
41 205 16
219 171 7
397 466 10
154 227 12
345 14 12
347 29 20
500 125 3
443 314 4
183 26 6
51 265 16
365 147 4
158 226 15
266 59 17
408 315 13
26 448 19
192 311 5
83 65 8
151 128 13
499 271 19
364 251 4
360 369 14
137 394 12
476 167 13
479 420 5
99 438 6
18 85 6
231 444 5
309 476 15
342 396 2
88 176 1
271 244 14
288 170 1
58 14 1
97 234 10
464 230 14
452 259 14
135 439 16
242 408 19
75 254 16
140 483 10
30 346 1
424 449 6
397 175 12
193 378 7
307 204 19
170 448 8
408 179 20
421 118 10
247 175 15
173 243 17
314 274 17
62 186 9
110 309 4
208 68 8
158 302 14
393 7 14
98 154 5
51 214 12
90 146 2
111 192 18
299 240 15
363 118 3
22 357 8
75 13 12
299 137 5
442 191 18
159 117 15
154 228 12
171 86 2
162 225 1
343 330 20
479 14 13
420 414 4
125 425 15
289 170 16
446 453 7
372 161 14
344 387 7
306 120 4
472 463 18
85 345 7
89 217 8
387 57 19
134 336 12
475 101 12
422 43 11
439 169 11
132 310 2
230 398 14
105 152 3
166 475 16
397 473 15
207 470 3
206 292 17
211 240 3
101 427 1
329 173 6
344 485 2
78 487 1
182 393 20
337 294 5
101 25 15
237 104 18
273 188 1
350 148 13
360 349 20
152 406 9
272 279 8
390 19 1
404 299 4
190 109 1
397 109 10
237 187 2
347 182 17
199 293 13
218 397 19
433 492 1
181 303 7
425 469 14
167 365 12
56 312 10
168 313 8
235 280 18
223 104 18
63 274 20
82 373 16
375 495 6
359 308 11
387 344 6
254 172 7
325 288 17
29 360 17
309 203 1
455 63 9
297 444 12
384 360 1
183 322 12
334 45 16
66 359 2
200 382 1
118 489 17
351 153 9
54 228 12
135 365 10
232 17 2
72 14 8
145 133 14
115 104 14
394 83 20
