10000 120000
6983 8375 16
1934 7890 2
5573 3533 17
692 7721 12
7464 9142 3
1983 4741 13
4036 397 16
4717 2096 11
1772 4546 17
9962 2439 6
4129 4817 9
4421 8418 2
9387 5603 1
7741 9127 14
1959 2091 17
6516 9604 17
493 3435 2
6106 5424 20
7726 649 20
9422 3799 9
3095 1141 12
9235 3024 4
4081 1189 6
2195 8498 14
2459 289 10
346 97 5
1694 2769 8
4380 7027 20
6423 6721 19
651 6253 9
7221 3349 16
9034 695 10
380 2011 4
815 306 13
3508 4685 13
3493 7123 20
1207 3427 15
4519 3870 11
1349 3370 9
5462 883 20
3589 5084 1
4715 9661 1
2626 652 13
8842 8439 16
6456 1203 2
1557 8869 15
6825 6658 12
7276 2965 12
6575 224 6
3030 3659 17
5217 9800 14
470 8385 14
1738 5314 1
3803 8007 2
7799 179 8
7691 6401 10
8579 7022 4
6164 12 13
9978 2466 19
7388 805 9
4113 8556 15
7739 6874 15
1177 9707 16
8861 5148 2
5807 4599 2
9668 7964 2
5589 5544 15
3675 5864 6
5697 3399 19
4415 6214 18
3899 886 10
1812 2715 17
7759 3892 3
9358 3327 17
3762 6882 15
9547 5938 17
1859 8385 18
6732 8198 1
1258 471 18
224 2887 1
8917 4010 14
5075 2775 18
7277 3183 20
6480 6909 3
9886 4004 16
5361 3684 20
9079 5900 11
2070 9372 8
3858 7880 5
3584 57 9
3673 1706 18
1685 2820 13
3183 4964 19
7927 4048 3
5698 7357 18
9208 7942 4
7802 2326 15
5145 9276 2
2198 4538 8
8977 8341 4
9826 8013 12
2081 6202 18
6897 1276 11
7043 4243 11
2549 7382 19
8512 7722 7
3819 2140 14
2116 9680 18
4663 5625 6
8685 4116 15
7175 2612 2
4714 149 19
570 4774 7
9535 2062 10
2030 202 10
2729 4647 2
6447 1399 17
7520 6738 14
5581 5597 12
2942 6334 5
6546 2331 2
3944 7797 19
2584 4742 8
7316 6972 15
6029 2723 12
8972 7674 19
4254 2453 16
2313 6930 20
6955 2805 7
9690 9598 15
8034 2910 19
5619 9846 19
8966 7683 12
7724 4677 12
9043 8071 15
5261 5769 17
1843 4272 8
318 6218 13
155 3592 6
4176 8381 15
7057 8119 4
4356 3421 6
4619 9527 17
2824 1163 15
4554 4079 16
5012 5325 4
5776 533 16
1612 2937 8
7688 7607 20
8388 7053 12
7047 9106 2
4929 2210 12
4657 4290 2
7001 4556 12
6915 5777 9
5556 360 14
4134 6359 3
3749 7029 20
6822 5824 15
3643 7788 13
2430 6864 5
7651 5533 3
5941 8640 16
6687 2854 12
168 8389 17
3193 420 20
9966 3908 19
1471 3496 8
8422 620 14
6834 5435 20
7997 4513 11
4284 4436 16
1725 2599 13
2990 1756 10
1827 8074 3
8245 7349 3
6241 7426 18
3599 3056 5
1215 1037 19
3815 9810 13
9799 6288 1
5002 2786 13
9198 9622 3
4778 4758 17
3226 4650 10
351 3209 9
9014 4520 6
1027 133 3
5992 7051 6
2238 2908 1
1561 7994 19
1578 2033 15
7869 5058 10
5232 406 9
491 9949 7
3583 2946 9
341 7373 9
1654 4193 18
3437 2704 15
758 3531 3
6041 4390 7
8105 7624 9
2684 7764 6
7348 1889 16
455 7462 6
1974 6157 14
4859 8826 16
6829 4510 7
5500 6891 17
5725 7570 2
5719 5934 6
5412 2844 17
5398 1199 16
1005 1644 10
4529 7239 17
3494 4805 20
5818 2286 1
3623 5305 5
1533 7782 2
7803 4222 10
7229 5819 18
4820 9515 20
2416 8688 8
8770 2235 11
9798 40 13
1261 1781 13
5425 6688 12
1312 6869 19
4633 8728 6
8767 6202 13
7502 9093 11
8973 6752 18
5784 1100 20
8191 8766 11
7286 4524 18
9491 1969 1
4730 30 5
8617 7245 3
4974 4691 16
6956 3908 14
3126 8581 19
5160 6448 16
404 179 1
7887 7043 16
3809 9006 5
5754 759 6
8010 9904 13
4847 3051 11
2092 2667 8
6299 153 4
7348 4231 1
3928 4528 15
1682 4819 16
3555 3454 2
746 5723 9
4303 3559 16
213 126 6
8149 5430 19
2609 3078 4
3309 108 2
9552 691 6
1550 5947 6
6730 9920 14
4304 2 14
4047 8984 15
7568 7849 14
246 678 7
3238 7327 9
2836 4541 4
3458 1255 12
5449 721 6
8846 7922 16
9739 6861 11
477 823 1
9251 9880 4
3957 4004 14
1510 3723 4
1260 8431 10
2389 7964 15
6307 275 7
9740 349 3
1127 2290 6
3880 3432 15
5464 5750 10
7250 2096 18
3829 2338 18
993 6506 7
3886 9922 2
1796 8591 3
9334 4180 11
5800 9274 14
1043 9554 18
8053 7289 7
9714 5486 12
2207 2045 6
1419 3693 18
203 3494 12
7496 2549 6
4760 2925 6
1193 1145 6
7183 7390 9
6813 3607 15
5191 8432 7
7472 244 10
8024 2447 3
2888 4672 15
910 6730 16
1026 7035 7
3759 5649 9
4207 8929 14
6527 9913 3
9052 4923 2
6134 5552 9
2105 115 3
9427 2628 17
692 7613 15
9307 7148 14
3049 5089 13
5905 664 6
1657 9046 10
2737 7000 5
4890 6860 5
3218 7928 3
8446 1908 6
1254 5350 8
1140 7937 20
249 3960 17
8122 7500 3
6711 9428 10
8995 7038 19
4535 9021 2
7335 9528 18
4632 2029 14
1319 3002 18
5572 3883 11
6989 5942 7
264 9030 3
7013 8026 13
5842 9476 12
9378 2035 11
2762 1804 16
4864 9160 6
1555 9825 20
5944 7870 7
1511 2735 10
6284 999 11
4722 5927 6
4811 7328 18
5111 3605 2
1576 9162 3
6759 9057 18
5566 385 11
4983 9669 11
7279 4826 6
4795 8637 2
425 8941 20
3997 8566 12
1474 1135 14
8595 9260 19
121 3277 20
9983 2380 14
1900 4559 18
5873 9507 15
6685 5130 19
3258 6662 1
411 4602 13
1230 7696 17
9712 8884 7
7335 4719 20
7087 6703 15
7211 8594 4
4480 6217 14
3233 1000 5
5658 288 13
78 1409 11
8450 8088 3
7401 422 11
5564 8505 19
3666 4878 14
183 4380 7
3891 822 8
9776 3910 15
9342 3808 7
8952 9229 2
7762 3921 6
1743 9402 20
9311 4676 18
2433 3210 11
2327 7861 17
2584 1940 9
9578 8391 10
3845 2539 9
9104 3370 11
2177 2821 18
593 9914 9
7302 1227 7
3059 3478 4
2934 2678 17
5022 5994 11
1207 9978 11
2050 3894 6
3268 3133 13
9813 577 5
377 8936 19
1920 6753 13
5706 150 4
2252 6581 4
2598 3733 9
9307 5987 16
7716 6102 14
349 6037 2
5317 1212 6
9947 3531 18
3660 2771 14
5075 7539 20
5571 5448 10
6175 1609 9
7655 7976 5
4315 6681 6
7762 503 18
3999 7056 18
5936 4893 11
5481 6836 4
9001 8466 19
8820 4556 6
7548 3340 2
8115 2702 13
5119 3494 15
397 9607 9
4499 2327 18
1555 6932 7
733 9940 6
435 4694 12
8095 2894 12
7229 5548 18
4360 3068 4
8181 3764 6
1355 3572 6
4088 522 11
7408 481 6
7318 3312 4
8337 4730 7
1488 5334 9
5761 7053 18
7642 9600 6
5689 8892 4
7890 788 10
6363 8541 19
1401 1833 14
1811 1823 4
4985 7801 15
4135 2734 11
9139 3761 19
2969 2325 5
4269 3470 3
3905 590 9
7817 7164 3
6795 7248 20
5555 5084 14
9220 9544 7
37 9751 10
4030 3499 20
1078 43 14
8879 2062 13
7240 6924 15
219 446 2
5245 2608 15
6506 5795 3
138 3435 5
921 5128 4
4270 8682 20
8701 8936 5
168 2714 4
1216 9696 12
8920 9440 19
1830 4811 9
5774 4769 19
1602 1325 17
8822 3233 17
4252 8007 2
8940 4796 17
6319 1644 6
6726 6608 7
2493 8526 16
8397 6646 3
2380 7064 18
3985 643 20
5017 3051 12
5723 2406 20
9128 4108 11
1565 1984 20
4673 8732 15
9974 9585 18
7188 7612 6
5734 2924 16
9479 1268 19
317 1124 14
7349 8827 5
802 3096 1
1307 6278 13
9324 5412 14
3553 734 6
5211 3793 14
8215 4694 14
7100 6572 19
2203 8598 17
8319 4860 8
8385 2177 1
6657 8331 12
7684 3730 4
8379 4036 9
6915 9348 15
916 2527 19
3847 8603 17
1295 1481 17
7904 6113 2
8554 8746 16
647 3891 4
2114 1837 14
9245 133 3
1748 3671 16
7360 1789 12
2781 5012 16
4737 7151 15
7502 7185 12
2145 7417 17
5229 3441 8
3315 9523 9
2060 5225 13
3882 1231 4
6265 7937 6
1463 6404 2
9143 1930 14
6878 864 15
731 5773 18
1628 9367 14
462 8035 17
3391 3158 20
7043 392 1
7661 8507 15
8112 376 3
5946 3768 13
7439 2346 13
6763 8895 20
6542 6958 7
2998 4712 18
174 7344 2
7131 3812 1
1029 1737 9
4870 7104 20
5371 3769 16
1401 8200 14
4898 2635 9
6559 3808 17
2127 3751 5
1569 4652 6
1719 1587 6
8591 6747 12
3911 6583 8
686 3061 14
2307 8856 14
9380 1975 15
4620 7366 16
1065 1110 14
743 4537 7
1485 9788 20
9737 1625 12
7415 2375 4
9899 8139 20
9032 3037 18
3726 16 9
9687 9430 11
2054 5270 7
7040 4874 10
6731 5039 6
3487 7923 16
4885 4868 10
106 6143 14
4321 3873 20
1035 9170 17
7020 1663 18
6260 7918 13
9865 6883 1
8890 6544 2
8385 3822 7
3665 558 11
9727 3986 19
2780 8816 18
9038 3956 11
4636 8112 9
4577 9658 6
8468 4087 18
173 3341 18
1872 2175 14
6489 5811 19
9998 5435 1
951 6333 7
1481 3710 9
7474 4592 12
964 1938 4
6189 5183 5
4338 5318 12
654 1838 8
6699 6414 17
6929 4112 16
147 7909 1
525 6495 16
45 6542 4
5669 3966 8
9262 6699 20
7506 2409 5
3756 1335 2
8249 216 19
429 1478 20
7224 3111 2
2618 6522 10
2091 9563 15
6370 2486 3
7561 1907 14
8127 5670 13
5263 1294 11
6932 51 5
2726 1062 15
2401 1589 10
5591 1107 20
8346 1971 18
1578 1733 17
5025 4797 19
9508 7523 4
8239 9520 1
1009 1552 17
1295 5892 3
7635 1580 11
745 9615 1
5998 7617 19
2309 7710 17
6619 2482 5
590 6947 10
5121 2918 15
4977 8619 10
1563 6520 16
1597 9753 20
494 9748 8
9305 2800 8
5161 177 12
78 1013 9
1091 3793 3
3127 8784 7
4654 703 13
5662 8082 12
8489 662 11
5830 7099 9
4182 63 2
4914 7856 7
4035 1047 14
1969 2972 5
6011 3623 2
7230 4766 17
7485 7207 20
9391 2936 16
9178 950 16
9273 7872 13
4995 4115 13
7621 9001 17
678 4718 19
3929 7090 13
8825 898 4
2912 6963 19
9681 3528 20
9022 4002 19
594 4912 11
2629 9318 13
2962 6141 14
916 9397 18
4354 2525 6
7775 2601 3
7208 6404 1
4610 1608 7
1350 6749 8
5772 2319 12
6293 277 20
8449 175 14
779 1109 17
5373 4314 4
6382 9634 7
2994 7716 13
7556 776 9
8880 3862 3
6583 9685 8
5496 9902 17
5644 8005 19
7220 5673 16
7045 1073 9
5846 4153 13
7891 2567 14
6752 2798 16
9428 7184 12
2877 4972 12
6813 335 9
8441 8600 15
1407 6335 20
3742 2606 2
1133 6616 7
3366 9898 18
1686 5642 19
6816 874 18
4601 8480 10
4361 9837 2
5986 8287 2
9317 4747 11
6014 7031 12
309 1587 17
444 1179 13
3030 7049 5
5372 351 8
7103 9776 3
6469 3763 8
7681 5978 8
8612 2311 10
4363 6160 17
6311 3864 11
8564 2749 5
3685 3292 3
7371 4331 18
4096 5506 5
9215 3783 8
5070 9862 12
6574 973 11
6712 64 4
2659 8761 6
2949 6212 18
1579 8186 17
3377 8689 1
7290 4657 19
4845 268 20
8977 7957 20
8803 6282 3
9563 6710 5
9886 8186 12
5301 9593 3
9522 2205 11
9732 728 9
839 6011 20
5631 8296 19
3312 7867 7
7355 6444 10
4870 2685 5
1145 8697 3
1317 6494 12
6298 4670 7
8367 526 6
1820 2247 3
4981 5437 6
7533 8647 1
2226 4056 14
3041 5803 16
9641 3764 6
5746 7175 7
367 4813 13
5898 7427 19
7550 3831 15
3654 1684 19
9532 4843 13
8339 8740 8
6914 4316 15
8063 4377 19
7695 4486 2
7121 6690 4
6902 7146 9
8818 355 17
5167 2966 16
9325 6344 12
1301 170 12
7306 5373 8
7548 6852 12
6452 5739 6
5868 9105 10
9178 5204 19
3382 6461 6
9462 3712 18
5914 6079 15
4281 2012 3
5666 6907 1
321 5669 19
671 303 14
2049 8858 5
9025 8451 2
9874 4037 8
4954 7635 2
9723 5492 14
6403 3576 15
5920 7036 10
4290 3139 6
2593 8203 8
1296 2547 12
8733 2835 10
3903 8971 14
7960 2001 6
4207 948 5
9218 1485 5
4730 3206 18
2353 7166 8
9414 1264 19
2381 1655 11
5847 9171 5
3092 1893 17
2489 1968 4
5026 3174 12
2956 6634 8
897 2748 18
9160 4299 13
3587 9953 9
9298 6979 13
3131 129 16
9321 3512 6
5077 2712 8
6128 5835 6
4954 4000 5
6621 4939 15
9817 8292 15
6224 4988 19
7589 538 16
4293 4787 19
9692 8133 4
2273 2848 8
8433 1112 8
3804 2885 7
692 2418 13
6100 3706 18
4242 1749 16
5815 6416 12
2784 2 7
7099 7162 5
3076 8435 5
3345 389 4
3410 9361 6
1748 4114 18
6269 6236 4
5660 8617 7
211 198 3
2012 4994 2
746 3025 14
4441 2850 10
6316 5993 7
8887 9876 14
6124 4232 13
783 9634 19
1588 5594 11
7621 5325 7
1638 6806 18
6385 9628 19
7139 6340 6
5910 8153 19
9212 4501 6
7538 3002 1
3323 536 7
2694 4426 10
7202 3640 3
2860 6319 16
565 1838 15
1805 7125 15
6344 8594 8
8822 8695 12
9911 525 15
5398 7137 11
6183 989 4
619 352 11
552 451 14
424 533 3
1618 3007 8
9342 4732 19
8997 4680 11
7129 9860 3
3266 6511 15
4307 8638 3
7436 3428 18
9638 7888 2
8198 4285 4
8209 5926 18
2187 9513 18
776 7121 5
8591 5880 6
5259 1409 4
9244 9971 15
2458 1032 17
2333 6658 8
5302 9560 13
8839 4354 18
6814 7116 16
1553 6087 5
8380 1245 1
6604 3058 2
85 1976 1
3382 1187 11
6342 645 13
1139 8394 20
6070 6520 11
837 6201 9
9184 6606 4
299 3672 19
446 3591 20
1022 5673 10
2525 182 2
3363 7030 11
2734 2126 16
7077 7041 5
7347 9787 2
6000 1389 17
5115 9026 13
8199 7325 14
4554 8510 20
3540 4015 12
6183 6882 3
1938 1602 11
3350 3062 17
4239 7194 15
3830 5364 12
3907 4396 5
2571 7035 3
5950 2448 18
67 6771 1
6840 976 6
6440 8378 5
9284 3131 11
5194 7088 16
7561 884 17
5267 4470 11
1009 4229 19
6055 5882 14
3868 5379 8
9739 4186 12
5190 8541 17
3011 1443 14
9197 4774 9
4933 9073 1
7962 6286 11
7079 3193 12
2735 709 20
54 5719 6
276 3345 8
3378 9446 11
9883 6851 18
4231 2327 13
7501 6202 6
2926 5597 2
8011 3983 20
4222 8392 19
4249 4999 18
3991 7609 14
7467 3087 6
6192 8398 6
9242 6492 13
2243 9451 10
5299 8289 14
5787 4642 20
842 2100 14
8406 8232 12
844 2338 5
4522 5958 14
6988 362 15
6197 4340 11
4343 2807 14
7866 7792 6
3638 430 8
2147 5719 19
876 1234 11
481 3034 19
3956 9818 4
5473 1556 5
6140 6629 16
6406 7195 4
8019 7067 18
9382 4712 9
685 6395 6
4867 8236 8
9137 9460 3
4583 7885 9
2950 8893 13
8878 3570 8
1702 566 4
4153 1219 18
8319 152 7
7647 8140 3
4153 5764 19
1898 927 18
5936 148 10
4419 8642 3
4346 6810 7
8294 1627 6
9548 1943 8
1975 6161 17
4799 7173 8
3501 2994 7
161 3409 6
8808 8813 10
7350 4406 12
3370 6479 4
3974 378 18
6702 4589 14
2734 5671 13
7783 3289 7
5672 8958 18
4033 7989 3
2410 9464 12
1253 9957 17
8313 8401 18
203 1931 6
9180 5659 12
3168 4303 12
7999 5414 6
5012 3441 18
4193 322 12
8727 9646 20
5582 9042 11
6309 7859 2
9318 7634 18
610 5420 17
8042 53 4
6027 3877 1
6704 6905 10
1125 5431 20
1124 1634 9
9941 3971 1
2537 6691 19
9466 6048 2
119 7932 15
2273 2061 9
9939 6689 1
6003 8757 10
7863 1177 18
7240 8805 20
2261 418 18
2981 7349 7
4879 6316 17
4737 2432 15
2085 1059 11
4009 5479 8
4284 8226 4
4570 3903 3
5418 5578 20
7284 9343 13
4770 1575 20
1835 3104 20
567 2056 4
5103 6503 8
7586 8233 19
5789 1213 18
4174 6324 9
3241 3886 5
5709 1570 18
2863 6119 6
1895 7676 3
1585 1975 15
2513 1340 9
161 1671 10
9283 6222 11
9976 5769 7
5158 6534 3
833 2842 18
9481 3788 6
5019 8999 11
9388 2427 8
6665 448 6
6820 2342 20
663 3971 16
9708 5034 9
5940 1753 8
8591 6281 1
6222 9356 14
6097 2505 6
3917 403 11
1207 220 20
5647 9785 9
2426 7563 13
3007 4331 11
8148 4739 3
8251 7400 17
5879 5545 10
1699 647 5
7275 9717 13
1674 7072 7
8804 8038 11
5771 5957 14
971 1455 9
9028 9064 11
1758 9506 8
6550 8555 8
6298 6419 5
9507 5130 6
6968 697 1
3748 8467 17
4147 4915 1
8302 495 16
3169 2397 4
8368 7641 20
343 3790 3
6906 3408 15
8717 9942 18
7556 3595 7
5237 4213 11
1426 3599 3
949 5346 8
9232 3573 18
2927 7535 6
6462 7928 19
501 960 3
3132 6447 10
5779 6128 16
2680 3407 9
8953 2191 6
5221 2413 17
7291 4432 16
4561 2591 2
2237 7964 11
1580 9018 10
4169 9504 2
2171 4596 17
1879 4161 2
128 4809 10
4347 2078 8
3240 7934 4
9434 3553 14
3446 1841 2
4495 7361 20
6136 2235 18
2352 9050 10
4759 7387 1
5018 8856 2
745 344 16
8636 6138 12
7087 8562 7
7011 1508 5
7855 3804 12
9027 8890 20
5822 5263 11
8207 9070 13
9580 3288 4
6205 1216 1
4238 2039 17
4497 4299 16
6513 5367 7
101 6486 12
780 4427 19
4712 4371 18
555 406 15
4386 9681 11
4828 9603 17
3309 6088 4
5793 5785 7
2728 5685 10
4429 5359 14
1952 2907 4
3490 274 1
3784 3132 4
5667 5858 10
5174 4339 5
7061 9462 19
8120 2798 17
6090 4772 11
7001 1982 5
7696 9590 14
5622 3843 11
2719 6299 4
9060 2241 15
2131 7759 11
9159 4523 4
5683 1919 15
7682 8517 6
8981 7287 3
7376 7096 7
3249 3360 12
4826 5198 20
1156 2540 15
407 7418 15
7782 8781 7
3408 7512 18
7539 1395 13
1936 1680 17
6040 2939 12
2659 1173 1
7636 8049 18
8623 952 13
3078 7495 10
6967 9735 2
3102 6770 12
5630 6708 17
9559 9057 4
2359 4836 10
5952 476 1
2466 1717 18
5926 6030 8
3889 8382 16
6604 7591 13
1048 4236 20
6530 9410 2
965 8041 13
9383 244 17
6878 1044 12
5852 4911 18
5636 1007 7
4390 1119 1
6392 8899 1
1073 2869 20
9817 7784 18
1195 218 13
7625 584 9
4559 7903 4
3022 3613 8
8997 5391 6
9412 3159 7
5276 1663 13
7510 8131 15
14 6618 19
2197 6472 10
9754 4942 19
1771 684 13
1398 5305 13
5719 5382 12
6846 6411 20
5180 2288 8
1174 3258 6
1500 6460 8
8183 1526 13
109 3491 12
9064 5895 15
140 9187 1
8531 9745 10
4034 5976 11
9082 6792 3
4707 9006 10
5253 6524 4
7825 8890 20
6985 3789 17
3250 6223 4
9034 9747 16
3899 9635 7
7187 5438 13
3034 331 7
962 5372 19
8383 4493 17
9085 297 6
7816 8352 11
1156 9162 6
1091 1821 15
4460 5231 12
8632 320 6
7474 176 8
8264 8199 6
2504 9380 13
1761 8814 17
7300 5291 11
178 4453 19
3011 9274 8
5665 3166 8
1640 1657 10
7720 5993 9
6640 6097 9
703 1154 20
2445 5238 15
5206 5081 12
9319 4581 3
5939 2967 12
233 3154 13
2773 7313 12
3996 4140 1
6907 4278 14
8936 1492 16
2059 3931 19
6920 6946 7
9571 4271 12
6828 4162 1
7053 3460 20
2136 2555 2
5273 2024 11
1644 8088 6
5542 8048 17
3658 6477 14
7731 6460 9
7565 4121 19
10 9685 16
2575 9903 16
7479 9240 8
6933 7246 16
3284 7372 3
4947 8874 5
7774 6071 18
9541 1025 14
4320 6363 9
656 3922 17
7389 6982 8
6110 7213 5
6814 1464 2
7481 5945 19
505 3434 10
7780 8749 20
5660 9936 3
347 2361 17
4957 2917 13
2103 7031 12
2007 6781 18
6726 7988 19
7010 352 2
7193 3052 11
3078 7453 17
7217 6930 9
2178 6043 10
8545 2902 6
3114 7031 1
9236 8414 10
2979 5289 7
789 3157 14
2414 9120 7
7640 9877 5
980 2127 13
733 1439 15
3183 5268 4
1505 8453 3
4318 5283 10
6924 5291 10
6224 7095 7
8965 3830 3
2402 6331 5
2657 1073 17
3894 3810 3
8573 4415 9
689 3187 2
4595 9113 14
5683 6339 6
4592 4416 2
7813 1512 7
6643 6661 1
6665 501 16
1272 9567 9
6659 8187 2
8916 3173 8
7796 1846 1
2533 2121 4
8353 5221 17
7277 3119 12
1436 5551 15
501 2832 14
1971 3857 19
1670 5392 10
5454 7574 12
6702 2307 5
4006 4225 4
6232 7546 20
1135 5334 18
2715 2855 5
2702 5327 11
70 9250 2
6997 5736 4
9754 3832 10
809 2236 16
2674 6526 2
9113 291 5
9103 6083 3
3656 6014 1
2082 8209 11
4244 2134 16
9081 2300 16
3102 6667 14
5577 4332 2
2477 5486 12
1771 4767 6
8496 2811 19
6761 1914 2
1573 7018 15
1358 3918 11
9297 7073 14
6717 4239 6
8056 5811 11
2555 7901 8
4640 435 1
4989 6949 3
3640 5633 19
7213 5589 7
1303 8 10
1618 6540 12
9471 8465 4
2299 2252 14
937 6022 14
9233 1108 18
3145 9610 18
8683 581 19
5120 903 19
2557 9297 16
6068 342 10
250 9041 19
1801 6984 10
9900 3571 10
7437 4549 13
2641 4650 6
8214 5529 10
3059 8776 16
6160 1557 20
651 8144 12
5144 5532 7
8997 2360 3
5172 6773 12
2282 3242 13
4446 5309 11
5390 3843 16
4457 2976 17
6416 4355 6
7573 4152 19
8293 1042 12
5687 4863 6
6753 102 12
5604 8352 9
8328 9296 2
6684 6767 4
3438 5200 16
6907 6837 10
1721 7036 6
5034 8761 17
6709 1273 9
1633 7142 8
5726 5205 3
8562 2440 7
9436 8134 3
865 2556 7
9086 9114 1
8537 9772 18
9381 3046 4
9416 4895 9
2542 6836 5
6318 6133 7
7348 9694 20
1908 4506 3
8931 6441 9
285 1235 3
3684 5388 18
2643 6291 18
8410 8199 4
9484 3074 12
7456 6061 10
5998 5470 7
3755 2721 18
3303 6458 11
8023 7011 19
1657 311 3
7364 3907 6
2818 7820 12
143 6047 10
913 6406 4
6361 2998 9
5906 6113 15
4066 6639 13
9706 8230 10
4624 9255 4
9073 4036 12
3055 1308 10
8699 342 5
1027 8001 6
2900 3879 14
832 427 11
2767 1321 16
5606 5660 15
8099 3770 20
3521 1318 2
3666 7682 10
7728 3626 4
8892 7936 5
761 494 7
7854 3008 13
5502 4853 16
5756 3220 10
5977 3175 11
1048 8080 2
6987 5344 17
2404 2704 6
5450 7320 1
6802 5223 7
5379 9872 13
5228 6677 10
668 3238 11
9671 6343 12
7390 3901 8
5311 3966 11
1168 6164 3
5621 6114 8
865 8162 14
8602 9254 17
6544 4113 3
852 4115 8
4120 9269 10
3819 4706 18
5150 8166 15
3369 9603 8
968 4381 17
6362 8754 4
80 3139 7
3230 8431 9
4920 5207 14
9758 2792 13
9491 9805 20
5737 6479 7
8823 9387 3
86 3970 9
7845 6046 4
2798 8794 7
8848 2713 9
4251 3740 10
2406 5840 2
3435 6174 2
961 9235 14
55 9189 4
6527 7376 17
6295 3860 1
2547 2031 3
4156 5948 10
9307 1684 1
5600 4392 1
876 7762 1
1260 7804 2
8443 8496 20
3974 7646 11
4520 4499 5
4424 6361 17
6011 5939 15
8288 633 12
6046 1010 12
1888 1878 8
4571 9744 13
3843 2478 12
3030 7644 17
5773 1159 11
5856 7636 4
2225 9133 12
9023 981 10
4182 2233 11
7281 9932 11
4941 4409 7
6918 7657 14
9270 9833 15
9095 3528 9
4240 7430 6
7979 7305 5
6767 8489 11
7205 3704 3
799 4215 8
3301 918 10
6053 3415 14
8397 4154 14
8949 2690 18
509 8324 10
1985 9071 3
8139 9749 12
5232 1907 11
4576 1893 14
5017 89 8
3156 1197 8
6882 3030 8
7637 4359 6
7856 2997 14
4158 7099 13
1405 8457 10
5303 3396 6
8311 6073 8
1180 7360 20
1202 2103 17
3956 2014 15
4760 9957 18
9705 4943 19
4415 9255 14
5499 6973 19
6899 8149 14
9290 5804 14
3901 3931 16
2651 4909 14
303 9149 3
6009 3533 13
3051 2798 1
6448 255 12
6647 9195 7
7108 3395 20
353 5005 16
6096 3235 16
4534 4606 4
1262 1404 10
9531 2047 19
1707 8520 19
7512 3308 5
9795 6161 9
4793 4023 4
3514 7401 17
1255 4104 19
4247 1263 8
5288 5310 4
7542 813 17
7015 6442 15
1649 7693 19
5944 5431 12
2912 7426 20
3943 4193 19
377 3265 12
787 7027 3
6904 5631 2
9997 5835 18
9498 5463 18
5469 2763 17
511 7404 14
9812 1788 4
7833 9256 11
2470 7028 12
670 6374 7
988 8484 20
1916 9930 19
7712 853 8
817 6156 11
9782 2947 12
510 34 4
53 428 16
4022 6440 2
3299 415 7
1799 506 3
2642 9768 12
2999 4836 17
3617 894 15
8224 9545 4
8882 2232 6
8463 1506 2
3897 8902 20
7741 9222 2
2495 1129 7
7025 9998 16
16 4009 10
397 5136 5
3283 3286 3
4251 1948 5
9056 4902 12
8867 6166 13
4030 5728 8
2497 1697 8
1466 9955 14
9951 2662 1
5724 9781 16
830 6343 13
786 1550 5
3135 7228 20
3710 2133 4
221 6266 3
5231 6746 5
5079 9889 5
3770 6744 18
973 8753 12
5637 5406 8
5497 7238 9
4745 7493 16
2122 4802 20
9385 2145 2
7447 7107 10
5204 180 11
640 4078 4
41 5977 8
4171 6776 4
9379 5627 12
738 1613 8
3054 6762 7
3904 6695 16
2171 7662 10
816 9183 8
5320 1668 2
2338 8757 18
5962 9447 13
8239 8136 4
9628 7325 13
9320 612 11
3865 5342 1
3562 1406 19
6996 1957 19
699 1445 19
4695 1051 10
8590 217 5
6714 224 13
6471 5559 13
1205 6895 13
4395 1295 4
3579 8966 8
5383 8719 12
8874 9785 1
573 1153 8
8204 3117 16
5862 3307 3
8476 9453 12
7122 7919 1
7684 9664 3
7864 1215 6
9376 8711 13
6734 5164 11
9838 7696 14
8991 3875 8
2391 374 7
5474 9990 5
4769 2448 19
6418 735 9
2799 1964 4
1171 6766 14
9399 3654 1
1024 7644 13
1115 5930 5
6014 1207 20
5806 5526 17
555 3329 19
2470 8337 13
4337 5574 20
5782 1616 2
1945 4591 16
4962 3531 8
3644 8029 4
4079 7377 19
4204 5889 7
8753 2721 13
9470 813 12
2134 2063 20
3113 6187 5
4405 4367 5
5956 6303 3
2068 8613 16
94 8694 7
2098 9034 14
2755 2310 1
7420 3494 15
5350 878 13
4100 6682 11
3902 940 10
2776 8406 5
8207 577 15
3383 6874 5
8139 7630 3
3862 3756 5
515 9484 19
9435 4405 10
7783 5598 18
6444 1163 3
9995 459 5
2457 6996 10
2722 6748 16
5629 6087 14
3416 7061 1
7774 9834 20
2877 7369 18
2926 5084 6
116 1289 7
3129 3177 6
1863 4401 13
1251 866 16
1470 1297 18
7500 4822 1
1311 9435 11
8679 5333 11
7595 5834 4
516 7184 5
3756 9175 2
2324 2681 2
7392 3750 3
190 7430 2
8431 3420 16
5031 306 4
1509 6838 4
9679 3023 9
8945 8965 18
823 632 11
6060 7247 9
7463 1195 20
5041 4526 7
7786 3505 14
8072 3408 16
4635 9056 11
301 1224 5
8236 2689 10
8593 645 18
7556 3191 16
3498 3261 19
9269 5300 1
828 7971 11
5696 2813 19
7830 4649 9
526 8803 2
159 2184 8
1436 9551 13
626 2207 20
6600 2396 12
8779 6007 9
7348 4244 19
9604 8844 3
7457 8212 2
9515 421 14
6944 4807 19
5554 9332 7
8332 528 16
913 2236 19
2771 9957 6
