1000 10000
339 724 6
507 832 19
80 192 12
252 215 6
361 519 15
990 111 11
365 237 13
428 83 16
618 898 13
642 421 3
752 67 13
762 601 10
893 871 3
403 101 19
206 830 17
340 83 11
958 682 2
978 476 8
678 603 12
302 73 20
851 889 20
96 151 2
81 949 12
724 116 11
460 612 7
350 945 7
719 457 4
239 569 4
492 240 2
525 764 14
640 389 2
471 381 6
257 150 1
520 546 15
316 711 7
679 777 16
893 393 15
722 672 11
407 417 17
143 219 18
792 261 14
129 616 18
349 386 16
635 410 4
51 420 15
233 456 8
157 912 1
282 683 12
98 483 7
949 347 18
885 337 18
945 36 5
134 217 18
191 466 6
587 488 2
742 789 11
478 192 6
512 560 9
987 60 2
441 694 2
953 452 8
747 952 17
778 363 3
469 889 11
865 193 4
996 700 5
174 414 13
941 861 18
654 778 7
310 37 6
239 230 20
570 748 12
165 277 19
889 453 18
404 380 17
930 936 9
146 193 10
901 176 9
893 537 10
106 445 17
875 519 16
695 679 17
796 774 16
663 771 5
854 253 8
407 3 12
745 64 17
52 686 18
893 762 18
531 141 6
119 568 10
280 248 7
104 374 18
69 472 6
675 858 3
650 927 6
465 778 2
754 141 1
48 945 17
277 271 13
454 849 2
529 569 5
999 888 4
337 511 3
500 433 3
949 249 5
43 582 17
973 463 15
727 70 6
80 198 1
466 982 6
492 879 4
926 595 4
821 756 12
143 937 8
124 626 6
868 86 6
762 205 5
213 458 18
37 321 5
906 591 15
599 844 8
158 957 15
828 891 8
192 116 14
318 236 18
9 412 3
92 513 5
499 357 15
112 39 8
488 775 3
486 720 20
385 855 2
512 186 20
449 982 15
533 240 2
120 503 6
1000 430 17
804 445 9
649 153 1
773 125 5
454 226 2
451 492 20
358 812 18
153 458 12
434 141 8
88 393 16
183 511 2
54 223 3
813 121 13
431 380 9
485 746 2
328 540 11
800 10 17
868 14 14
294 15 18
623 307 11
383 68 7
560 101 15
588 229 9
418 46 14
410 498 12
204 319 3
356 845 20
878 356 6
967 755 9
311 467 17
167 245 9
12 451 15
942 48 6
20 246 3
888 1 14
801 898 3
314 201 20
491 191 5
466 346 3
15 142 6
208 438 11
266 121 8
430 350 1
17 478 14
758 698 6
636 866 5
590 407 6
405 62 3
378 450 13
407 317 13
650 886 14
531 5 9
93 764 12
244 777 19
596 200 7
922 372 20
339 35 10
151 559 2
42 609 13
602 243 3
882 199 8
958 857 3
40 492 16
884 138 5
835 666 4
261 516 2
175 180 20
198 281 20
161 406 3
735 675 12
102 644 16
588 252 7
364 482 11
833 150 8
659 250 7
897 510 10
25 860 2
152 951 11
262 210 4
724 209 19
865 969 20
98 97 8
507 231 8
246 80 20
164 40 3
682 716 1
682 44 18
887 57 12
537 894 19
797 696 15
365 200 19
929 18 19
507 480 1
621 776 13
199 332 17
559 981 19
265 120 9
403 499 17
957 741 14
206 920 6
709 14 14
540 707 5
269 384 8
927 385 10
55 43 16
323 333 10
744 164 2
635 673 17
356 397 14
865 707 8
560 732 1
560 734 17
467 663 1
11 173 9
580 808 1
783 673 6
709 961 2
74 251 17
166 134 14
370 691 6
143 297 6
792 687 16
823 870 15
341 343 17
401 406 9
627 758 15
428 184 5
231 203 18
801 124 14
760 213 7
257 907 11
5 519 9
802 385 5
662 512 15
515 356 8
628 696 10
895 804 1
861 446 1
907 432 8
330 566 6
861 844 11
922 817 20
342 31 4
272 569 14
900 556 4
257 170 18
761 366 7
254 706 13
774 682 7
367 827 17
730 760 14
74 645 8
161 742 17
386 180 16
345 273 19
718 691 1
839 813 1
862 199 20
773 265 19
982 150 16
934 730 9
710 664 17
739 808 6
547 590 3
986 446 12
477 668 12
784 659 3
743 543 16
511 836 7
775 27 14
312 418 14
333 149 1
587 835 18
615 625 11
623 164 10
493 431 11
568 409 7
87 670 16
347 698 10
129 912 1
792 361 9
966 94 2
708 643 19
350 197 13
713 929 8
771 596 9
219 954 10
771 840 17
913 218 2
252 832 18
448 570 12
127 210 8
4 717 7
58 496 2
688 193 11
859 327 15
192 495 5
420 715 20
690 969 18
308 219 11
50 617 6
893 769 17
282 48 17
42 898 5
314 390 7
348 286 3
606 288 18
322 357 14
722 577 2
296 38 3
534 663 4
612 975 5
165 267 1
157 275 9
376 556 17
210 23 18
819 406 18
678 234 6
609 507 4
686 672 20
209 617 7
336 477 4
175 911 6
983 348 4
526 289 15
119 842 7
603 730 14
896 607 5
904 256 19
313 857 11
76 123 19
718 287 9
670 685 18
164 642 12
150 12 17
36 593 15
223 936 15
70 453 6
953 110 12
420 6 1
152 376 13
296 693 13
629 83 6
651 508 17
115 403 15
262 261 16
307 734 5
234 616 3
803 754 7
784 123 20
142 682 1
789 97 15
709 134 9
973 665 10
416 413 20
242 264 10
641 354 12
338 696 4
897 168 6
320 18 2
727 575 8
310 897 14
810 236 8
90 480 20
613 894 11
440 916 5
927 636 18
119 342 10
853 990 18
607 994 10
866 114 1
806 903 2
972 635 20
228 375 4
973 216 12
747 161 2
805 558 2
151 703 5
679 182 10
857 212 4
900 495 19
572 49 11
759 425 5
763 61 5
304 556 8
337 290 13
462 727 6
388 209 16
377 541 16
790 369 12
461 620 16
527 901 6
736 358 16
504 624 8
223 513 13
851 81 18
788 991 17
483 979 8
162 482 7
383 701 10
920 908 3
251 49 9
735 625 12
29 547 11
970 548 12
231 920 20
465 516 5
695 795 7
752 928 7
474 286 2
441 878 9
220 646 17
44 195 2
366 362 11
647 637 15
580 314 3
390 920 19
630 322 11
100 825 17
32 395 20
217 252 17
63 430 20
228 221 16
55 994 8
831 297 12
163 154 9
305 861 16
910 271 13
590 732 16
995 721 10
507 499 17
728 458 4
333 789 7
528 486 14
75 503 13
101 839 13
584 1 19
645 37 19
229 713 6
19 495 20
78 477 9
564 934 1
621 645 12
30 554 18
93 56 8
75 194 3
571 619 8
381 818 12
380 93 2
913 726 14
376 808 7
178 523 3
783 925 5
322 93 12
546 470 10
717 798 20
688 190 8
660 907 9
19 437 15
535 901 2
153 146 16
140 324 11
581 779 16
166 273 7
46 286 17
81 228 13
362 438 9
802 22 20
480 484 10
667 720 14
183 108 15
987 583 10
237 872 9
121 795 10
600 964 1
468 93 14
300 4 5
990 635 11
878 797 12
464 931 4
157 649 14
783 386 9
637 216 18
816 85 13
869 971 7
858 385 7
66 315 13
974 950 18
896 791 19
757 838 8
25 107 1
457 232 18
319 267 9
104 896 3
196 870 12
526 406 16
306 786 6
690 504 15
591 772 6
47 125 12
295 723 9
693 136 20
88 265 16
667 673 16
169 45 2
517 568 11
884 169 15
274 355 19
333 306 13
763 507 17
69 816 3
235 567 20
581 789 3
322 465 3
735 19 18
140 900 6
896 866 7
955 46 14
632 47 18
45 196 11
282 512 9
51 417 14
343 734 10
505 636 11
693 29 19
686 735 9
173 520 9
347 469 6
962 630 14
294 502 14
728 781 6
217 847 13
697 305 8
765 78 7
111 724 17
271 47 7
444 978 17
580 722 13
31 768 7
227 951 12
67 639 13
439 373 15
819 183 4
201 852 11
401 920 16
151 304 11
89 752 18
346 669 2
420 630 4
818 393 8
977 688 14
734 502 7
650 710 20
65 150 12
657 367 19
643 540 18
583 267 3
959 527 18
868 29 6
416 674 13
460 814 4
963 594 4
992 204 13
843 425 11
362 427 12
658 960 12
669 177 1
836 502 2
332 217 10
234 773 13
995 652 8
884 998 12
179 509 3
254 94 14
29 464 16
38 516 10
748 212 10
449 227 18
681 792 14
520 163 16
348 803 12
107 325 11
585 72 6
453 342 5
652 165 5
445 98 16
211 268 11
650 468 2
793 881 11
105 859 13
532 625 20
147 641 14
267 725 12
219 79 12
331 765 17
242 239 6
853 123 11
53 673 11
385 788 2
429 411 2
604 327 8
211 381 2
406 41 6
689 267 20
545 826 12
82 32 9
790 30 7
134 357 20
858 518 12
318 998 13
498 441 6
215 195 6
814 222 10
960 822 16
251 132 1
30 482 5
845 41 14
970 48 20
641 953 10
99 265 9
830 523 12
432 543 12
609 39 7
464 998 4
435 369 11
739 794 14
677 229 12
466 212 1
376 79 10
124 269 3
861 145 10
565 929 14
321 551 3
378 397 19
618 844 9
229 331 4
289 360 20
586 393 1
691 876 1
477 642 5
967 225 3
337 485 13
488 23 18
14 888 15
972 65 6
208 880 2
756 177 1
238 589 16
104 445 11
91 678 11
919 649 4
434 47 10
315 973 18
959 392 12
696 277 19
249 357 8
16 211 12
335 831 6
442 95 1
15 901 2
597 681 10
450 281 1
837 651 9
986 203 2
245 518 20
325 323 3
157 976 2
53 985 9
975 173 7
71 268 2
727 960 6
263 559 2
24 514 6
590 971 9
207 605 3
359 415 2
939 466 16
356 824 11
103 177 16
455 738 1
634 934 15
222 318 17
361 24 18
530 945 20
172 212 1
90 497 16
85 229 8
179 323 5
735 170 20
251 178 4
446 831 5
628 613 19
104 671 9
36 95 16
902 200 1
344 967 7
886 512 11
134 937 7
825 281 19
501 610 13
798 580 14
519 462 7
31 340 17
441 375 18
448 317 18
536 733 4
155 399 16
903 923 1
951 316 8
714 577 8
648 777 4
239 351 20
349 40 15
669 5 19
211 843 3
824 211 9
709 954 18
550 670 18
731 613 13
707 522 19
91 144 15
579 471 5
381 98 15
614 88 14
471 724 9
965 382 2
387 578 20
9 55 8
40 784 7
194 764 12
964 116 15
744 402 17
883 209 3
326 970 13
559 270 7
622 600 6
131 45 2
220 95 4
384 889 10
770 817 2
179 947 2
701 143 9
853 885 9
81 310 18
783 446 6
437 599 7
529 373 11
272 355 19
666 109 3
54 739 7
343 567 3
20 431 15
257 410 8
915 369 7
875 212 3
832 635 13
948 756 16
266 159 16
529 271 12
922 145 18
381 323 12
958 527 7
913 532 19
971 708 4
730 881 19
446 404 8
2 440 20
97 781 17
653 360 7
807 29 1
922 528 11
43 397 14
308 11 10
418 159 17
143 688 9
889 981 10
715 117 1
915 127 7
711 538 3
949 874 8
150 992 6
950 5 6
468 688 2
322 463 16
643 211 16
263 637 4
812 783 5
399 642 1
828 516 4
302 328 1
644 937 14
136 360 12
675 181 7
84 32 10
323 534 9
706 420 16
135 814 11
726 904 11
900 935 20
169 714 4
35 239 20
859 954 1
285 624 13
639 682 17
470 977 20
36 243 1
661 568 10
787 999 5
694 496 8
185 386 17
666 63 6
876 902 18
838 535 13
595 735 9
127 204 5
329 844 3
135 784 2
587 847 3
828 121 1
399 248 10
843 654 3
317 844 15
791 469 17
286 912 10
381 89 8
185 385 15
496 765 4
456 583 4
261 142 13
511 643 3
34 935 19
351 363 9
1000 577 6
541 844 17
397 684 11
346 468 11
237 375 16
336 482 4
449 880 5
339 904 2
323 604 2
284 45 15
212 64 8
497 571 10
766 294 13
289 749 9
851 991 10
381 227 7
232 469 6
666 899 4
599 990 20
371 874 20
301 624 7
380 183 15
879 7 20
1000 316 13
824 692 10
601 759 5
747 382 12
146 944 11
58 732 11
511 984 15
312 828 8
880 708 3
425 112 16
433 989 14
542 600 18
599 48 16
29 131 6
489 997 19
63 3 18
910 659 10
270 725 11
152 129 20
194 687 5
847 692 8
498 633 7
706 468 13
677 29 11
827 921 8
451 437 10
730 700 15
657 945 5
400 75 19
541 516 10
14 85 20
423 363 14
402 10 4
166 826 10
16 270 12
447 412 2
395 725 7
544 91 19
642 771 17
697 314 20
985 953 7
760 960 15
43 962 11
892 105 13
539 514 8
873 160 18
83 954 14
684 671 17
631 662 7
875 991 4
104 373 17
168 35 6
139 222 4
13 541 13
892 511 3
377 402 9
613 904 15
99 325 7
725 71 5
462 214 9
34 608 19
73 616 14
824 11 12
747 53 20
792 525 8
837 894 11
737 561 5
210 835 17
953 199 10
723 586 11
650 681 19
818 140 7
340 253 19
179 487 7
583 830 4
252 250 12
577 541 11
582 474 8
411 876 4
235 318 17
209 468 4
815 389 12
650 404 16
451 645 6
48 333 2
84 197 17
283 466 4
514 793 8
321 582 15
196 593 20
440 752 16
130 210 14
804 5 19
803 656 10
973 580 4
81 793 2
366 305 4
168 461 10
186 454 2
631 560 13
901 628 9
497 954 1
550 292 13
726 848 13
55 511 15
989 175 19
73 271 9
728 271 3
414 293 20
632 21 8
404 999 19
361 549 15
346 233 18
492 780 1
417 273 18
629 155 17
516 859 5
371 413 5
810 689 15
684 712 7
290 93 9
530 212 10
208 691 18
178 344 6
875 708 9
232 374 17
249 541 11
442 899 15
689 970 16
188 179 10
454 55 5
290 118 18
614 648 1
548 160 15
415 522 4
986 425 5
541 736 18
699 252 19
372 159 18
733 957 19
566 863 5
811 621 11
299 223 12
818 792 11
990 169 16
489 983 4
720 945 20
659 520 8
912 471 11
6 473 7
221 145 5
708 674 11
20 235 8
153 787 12
87 436 18
920 253 9
995 948 11
331 487 9
225 848 7
541 670 13
572 332 17
572 987 4
128 713 12
199 554 1
14 822 20
106 417 15
291 999 16
561 562 16
858 77 20
960 148 13
6 131 8
95 679 2
229 367 20
218 47 3
667 209 18
905 251 13
607 896 11
439 875 11
653 176 9
554 873 6
835 507 14
545 197 2
833 517 10
638 114 5
707 586 13
606 578 16
466 102 8
297 252 5
463 239 11
274 960 17
224 387 1
291 584 2
115 211 18
44 242 11
893 303 17
266 383 17
810 899 15
45 240 19
926 925 5
328 952 10
946 770 10
496 457 6
729 271 13
555 762 15
62 152 6
571 494 9
808 976 19
538 866 5
186 922 13
620 964 10
514 889 17
764 425 7
671 835 12
55 757 17
665 657 5
549 93 10
124 376 11
45 676 10
973 446 20
889 737 16
332 737 11
255 332 17
107 153 16
163 915 15
378 299 4
640 876 8
930 711 7
503 449 18
166 578 18
89 104 2
387 890 2
794 520 7
386 451 7
151 743 16
555 638 3
483 697 19
662 791 4
136 197 17
455 40 16
138 105 2
548 723 13
427 749 16
300 298 16
455 117 7
625 732 19
333 957 18
82 66 19
445 951 9
929 128 14
392 198 3
435 864 6
765 409 1
342 167 8
223 54 9
141 727 9
30 4 16
933 64 18
533 132 3
441 419 7
546 445 5
157 336 12
244 768 20
846 274 4
796 468 6
580 636 7
49 148 3
150 462 5
412 737 8
952 591 8
102 442 4
556 646 12
269 116 1
960 135 16
336 195 18
351 629 3
173 312 19
444 538 13
735 82 20
983 651 16
523 645 5
552 637 19
933 332 14
42 496 19
519 255 17
848 357 10
589 828 16
114 504 16
211 488 16
808 518 8
198 223 11
855 224 15
975 86 8
260 1000 15
376 609 20
204 783 14
937 617 1
582 673 15
211 234 2
991 225 19
363 53 17
801 245 19
224 64 16
1 253 20
94 175 10
842 218 1
224 762 3
647 191 12
652 830 18
566 816 16
9 151 19
852 520 11
507 329 13
628 973 1
447 641 4
733 609 9
389 304 6
303 702 13
959 354 12
647 160 16
524 97 16
72 265 7
495 672 12
816 482 13
242 544 9
622 255 6
330 808 20
808 871 18
414 19 18
803 806 11
112 885 2
666 307 5
570 977 14
725 588 9
20 644 2
492 921 8
882 29 17
718 616 9
109 253 8
856 987 1
118 140 4
296 698 13
38 632 2
246 405 9
624 88 10
121 211 4
434 690 17
367 33 14
369 727 6
743 310 17
79 970 12
208 395 14
845 796 20
695 173 18
964 933 15
832 700 15
455 832 8
72 616 4
542 490 3
254 589 1
991 46 14
623 416 1
237 146 10
803 986 12
551 218 8
168 17 6
236 192 7
9 559 7
972 188 5
888 389 15
78 393 16
790 727 4
737 773 6
9 958 12
363 377 3
488 359 6
7 37 4
651 955 1
11 402 20
958 274 5
353 528 8
515 763 6
514 177 20
343 150 18
971 61 12
763 214 6
866 631 20
547 260 19
66 610 16
854 616 19
184 937 9
283 493 18
950 758 12
278 609 3
797 461 15
206 985 6
380 99 18
645 328 14
813 642 9
643 233 6
961 566 11
476 102 15
100 642 16
669 141 15
336 310 7
499 869 13
948 958 1
271 657 1
155 502 2
94 776 16
764 263 5
84 280 14
215 768 9
440 30 8
596 988 16
898 988 11
914 496 12
255 280 6
380 333 14
260 308 8
7 777 4
803 290 9
163 243 6
458 804 11
90 558 10
237 102 13
740 210 4
743 571 1
607 832 8
632 900 16
306 660 10
742 998 17
420 912 3
735 269 14
445 852 11
385 882 5
950 586 15
635 381 7
205 524 16
998 47 7
993 342 9
798 88 15
228 491 1
671 241 2
977 426 16
265 605 14
281 46 12
685 65 2
453 312 15
935 576 14
311 209 1
297 9 18
490 193 15
957 467 7
892 971 17
832 629 13
965 724 18
982 340 18
462 884 6
850 21 20
434 702 6
375 953 10
545 620 4
655 775 11
298 407 17
4 175 15
636 922 14
461 26 3
433 709 18
708 778 16
210 813 16
329 262 16
748 760 18
480 398 4
364 410 20
649 728 7
857 211 1
964 12 10
804 507 20
83 617 11
120 131 6
703 280 11
357 888 14
157 615 18
312 239 18
893 287 17
727 661 8
560 372 3
900 459 1
863 69 2
159 672 9
899 275 11
75 449 17
268 756 6
356 117 13
433 465 5
966 389 5
574 640 19
53 424 4
887 81 15
524 116 1
611 775 3
286 935 17
341 392 15
849 26 2
511 350 3
506 793 17
927 880 15
813 894 8
563 358 10
778 759 20
560 89 5
200 180 17
812 789 9
428 142 5
163 721 6
3 150 11
402 705 11
120 534 14
743 389 18
418 878 11
883 639 6
460 625 12
717 848 2
669 747 20
628 353 2
640 420 20
248 593 7
429 335 18
523 213 5
732 100 18
585 378 3
451 970 11
52 985 3
134 301 3
661 604 5
459 502 12
759 628 15
417 284 13
653 582 4
616 352 18
522 568 4
735 14 4
249 852 5
345 814 16
896 172 18
223 286 1
896 460 16
952 194 9
454 765 13
571 88 11
216 941 14
379 338 20
910 508 9
712 181 11
30 402 9
707 890 11
330 131 20
977 355 4
953 154 8
586 945 9
839 848 9
342 856 12
240 970 9
233 660 16
611 403 18
270 435 18
686 523 17
735 58 11
764 108 4
269 431 3
375 621 8
61 667 18
702 173 14
631 797 13
665 142 11
374 734 19
1 903 8
859 716 15
177 989 3
556 160 8
334 728 15
35 665 7
511 983 11
484 115 11
532 481 4
16 726 15
640 563 5
339 434 3
75 334 13
707 223 19
111 81 1
602 15 10
460 886 12
286 288 13
393 669 3
868 989 20
891 802 2
602 125 14
363 971 1
257 80 2
58 226 15
114 517 4
905 603 2
666 702 8
411 618 13
926 134 1
780 884 14
932 577 17
290 283 11
114 678 18
184 629 15
505 259 13
669 614 17
149 195 10
937 551 8
705 246 1
625 155 14
966 464 16
56 592 8
584 470 2
395 695 9
65 109 12
583 665 6
201 660 13
687 52 1
409 225 17
70 887 20
215 57 12
440 426 8
486 615 7
816 958 3
644 165 14
638 834 3
141 355 3
318 434 2
250 538 4
453 587 1
623 223 1
959 969 11
214 961 11
159 557 18
722 294 11
370 539 20
644 880 11
192 786 11
965 804 8
361 450 17
45 365 6
218 85 11
736 920 13
634 764 4
541 866 15
61 954 16
385 920 2
708 246 6
489 142 13
781 988 17
233 919 13
228 971 5
470 5 11
728 69 4
453 622 5
426 139 3
884 765 15
354 88 1
481 44 9
68 975 5
64 5 19
367 27 14
463 571 9
990 593 6
833 339 17
700 527 1
279 945 13
915 25 2
426 994 14
587 417 20
559 63 18
707 67 4
917 301 14
530 58 8
922 146 18
570 301 20
456 763 19
110 738 14
237 404 3
915 268 18
65 688 16
113 748 7
916 262 1
7 695 4
285 517 18
53 650 6
476 148 4
156 763 6
310 916 4
388 952 16
579 877 5
581 206 13
882 115 4
390 902 12
442 670 1
459 472 14
232 115 3
550 583 1
787 850 13
567 869 10
821 933 15
9 638 14
798 689 6
84 958 19
972 481 20
84 16 12
966 921 8
932 845 12
124 700 16
42 388 3
161 557 6
759 784 9
219 805 20
919 646 3
862 521 8
866 69 6
232 707 11
331 547 10
551 183 20
691 36 16
582 814 19
119 846 12
925 322 8
215 907 8
907 463 3
941 513 7
4 612 14
412 635 20
184 325 8
327 399 5
996 758 7
433 225 18
779 6 12
103 870 15
335 596 9
696 39 10
607 927 9
814 793 16
114 955 11
204 305 4
693 466 17
508 83 11
931 639 19
852 436 9
852 354 14
603 664 6
217 637 15
707 242 8
395 829 20
240 860 12
817 786 17
410 497 1
503 526 10
135 22 18
765 687 6
452 153 13
887 29 9
553 967 19
504 362 14
573 741 11
244 69 9
997 573 9
845 25 2
511 953 12
358 944 15
449 836 9
54 398 7
498 715 15
34 522 5
347 627 19
881 17 18
94 541 5
327 280 6
473 84 10
989 415 1
167 7 20
135 756 5
529 380 19
387 518 9
221 849 1
122 431 20
638 978 12
704 409 4
526 38 16
773 202 10
48 917 1
943 271 14
697 85 20
234 274 9
142 222 19
995 842 14
497 922 17
809 263 2
395 59 6
467 967 2
52 939 3
596 80 4
282 165 2
743 553 8
46 317 8
95 758 20
656 945 13
463 898 18
558 708 17
502 938 7
988 402 7
244 352 6
523 746 10
752 957 15
830 48 11
495 343 11
651 912 9
17 964 8
113 393 6
198 849 11
761 840 10
53 412 18
870 525 14
885 606 20
427 731 9
680 353 7
16 735 1
337 866 11
124 151 3
90 438 19
805 655 12
1 787 4
131 353 3
287 1 13
871 564 19
222 75 13
808 497 17
525 166 6
407 342 3
905 176 6
567 804 2
870 165 5
723 346 20
220 749 17
621 259 16
837 594 14
996 846 17
201 125 20
771 129 8
108 680 14
343 900 9
552 708 15
546 810 18
963 458 8
534 923 20
381 666 13
172 103 4
253 743 15
874 752 11
518 877 19
75 831 20
620 272 8
111 747 14
499 889 20
594 280 8
725 808 16
52 638 16
454 663 16
117 28 16
942 279 18
382 312 12
906 760 11
503 567 7
995 884 19
992 255 7
321 828 14
271 117 6
903 687 11
137 332 5
302 35 5
39 313 10
127 272 4
34 104 19
410 160 16
634 776 9
914 174 14
154 459 3
786 381 17
569 461 18
957 334 10
656 973 15
470 351 8
697 918 18
379 807 16
645 829 16
517 359 5
659 452 2
184 568 8
364 334 17
948 913 10
841 272 19
886 406 13
831 858 17
390 765 8
456 882 12
65 740 18
839 830 13
102 392 9
808 612 4
764 216 1
312 309 8
977 567 13
388 36 4
22 967 2
870 472 2
367 679 19
416 886 3
247 981 13
920 626 20
24 260 3
237 736 1
476 237 7
456 905 7
628 196 8
691 560 10
818 592 4
20 448 18
219 527 3
91 49 6
774 893 14
812 625 10
604 366 8
807 772 18
946 213 15
256 160 1
418 396 10
232 129 1
588 720 4
270 987 3
305 398 14
634 244 9
792 601 6
645 356 1
878 474 5
303 653 20
117 497 14
209 360 7
957 895 10
773 577 8
477 676 17
707 306 19
20 74 11
430 421 3
470 46 2
260 481 20
341 512 9
652 322 8
845 384 16
598 920 13
338 709 11
902 146 11
682 12 1
168 115 18
850 992 8
171 257 11
862 201 12
180 718 20
153 649 4
369 255 6
136 621 3
934 489 15
244 560 1
785 50 10
878 525 16
756 319 1
273 315 16
594 897 12
505 395 10
605 926 7
414 835 3
151 524 15
681 53 18
151 168 6
681 348 2
751 488 7
415 525 12
537 536 6
77 704 9
784 167 3
889 297 12
489 480 5
941 327 17
744 932 20
727 256 17
251 287 7
409 101 7
905 21 16
893 798 20
583 248 11
119 55 19
976 225 4
593 77 14
678 940 10
260 459 6
857 721 6
971 666 8
969 505 3
567 932 19
994 197 19
196 401 17
854 835 8
519 104 20
769 923 9
46 445 7
392 561 7
147 862 8
995 549 1
699 998 12
114 795 13
720 6 18
884 843 16
218 640 7
160 790 8
57 599 20
245 387 7
131 749 2
938 737 20
583 680 10
990 122 13
995 992 18
38 225 14
976 971 19
361 948 6
451 383 10
776 889 4
932 332 17
367 102 6
251 706 10
601 606 20
579 18 10
499 506 17
747 733 4
921 166 11
571 752 3
688 515 17
617 216 17
91 775 6
351 659 4
880 103 13
598 910 10
140 477 13
481 496 14
843 155 2
395 785 11
943 933 17
400 865 5
497 211 16
65 160 20
424 934 20
638 988 15
542 839 8
614 883 7
259 255 7
177 905 3
696 337 7
146 460 10
625 772 12
241 358 2
759 235 14
289 315 18
503 105 3
258 976 15
64 927 6
290 53 6
562 969 16
32 728 6
375 415 4
686 337 4
59 352 14
191 664 11
16 547 16
100 801 14
635 523 6
734 441 3
18 153 6
697 904 2
922 121 9
960 947 19
504 216 5
237 5 20
995 906 12
475 408 16
420 469 10
447 475 7
196 549 12
732 316 15
257 991 5
962 794 14
349 152 16
664 989 18
972 790 2
329 55 3
614 280 20
742 916 17
295 831 7
150 469 3
301 40 6
816 77 15
419 211 10
304 870 12
755 286 19
377 561 20
241 286 4
737 985 17
698 272 11
217 725 12
524 868 8
551 81 4
766 134 18
445 551 19
174 133 3
203 254 1
805 32 1
753 829 15
180 162 14
964 387 2
996 935 9
32 769 8
568 216 4
159 405 10
39 489 3
691 533 7
658 627 1
16 259 3
900 982 16
325 295 18
819 69 6
105 936 7
989 992 3
384 602 16
855 108 14
219 762 5
513 911 10
417 169 12
781 825 3
898 708 2
734 465 18
815 97 12
693 429 19
698 767 3
941 40 8
121 705 8
286 71 11
6 17 8
410 189 17
126 248 14
27 913 6
593 49 3
511 217 5
302 836 18
416 506 2
22 72 7
268 628 8
398 963 14
829 148 15
1 484 8
997 255 18
186 648 3
375 398 9
944 354 10
831 412 18
484 99 3
527 868 13
44 72 18
512 565 18
441 957 14
185 275 16
921 350 5
331 457 5
411 711 17
218 666 8
725 504 5
469 906 9
690 367 11
526 146 12
548 354 12
127 404 1
212 662 8
124 582 7
65 271 15
513 472 16
476 536 8
199 775 12
241 71 16
935 757 17
439 273 3
170 799 10
73 924 10
947 439 10
898 953 15
889 278 15
256 704 9
343 569 14
263 292 18
64 849 3
847 109 12
892 422 3
367 825 19
33 174 19
27 458 19
972 589 2
555 389 2
582 222 15
861 150 12
649 834 8
323 402 19
432 298 10
392 276 17
432 329 5
808 754 4
427 30 9
497 307 6
670 638 7
813 882 18
527 43 3
349 639 1
925 311 12
616 645 10
413 287 20
388 120 3
651 218 5
759 791 18
883 592 8
675 989 7
552 667 13
463 633 3
349 790 7
919 118 7
26 916 18
646 80 11
409 207 4
901 484 11
702 641 7
609 925 7
350 549 4
605 735 14
661 219 18
200 457 5
953 746 5
598 771 7
673 354 13
486 591 12
637 916 11
748 471 20
123 400 9
757 718 6
238 828 2
63 227 6
970 239 14
518 634 12
209 656 14
165 676 17
810 692 2
327 445 5
250 42 12
559 462 17
655 941 17
382 919 13
442 456 14
24 213 7
52 853 6
411 447 13
509 826 7
881 585 5
157 920 5
122 357 3
797 187 10
562 997 3
397 113 13
326 838 17
197 984 1
474 716 14
397 288 1
889 116 3
37 972 18
983 64 4
170 418 14
905 199 13
662 788 12
857 503 20
914 800 15
341 868 15
418 87 15
81 43 9
651 985 2
886 192 20
122 158 3
406 246 13
23 955 11
281 713 11
996 498 8
119 703 3
40 724 4
281 562 1
361 403 5
164 644 9
364 846 4
105 576 16
175 45 9
463 309 17
446 209 1
560 46 18
264 590 6
928 626 3
233 402 8
774 226 12
736 51 5
918 394 8
153 440 15
76 330 17
412 864 16
456 312 18
72 487 20
697 71 16
301 543 8
883 195 7
82 861 20
870 76 14
263 289 14
934 57 13
741 386 12
851 882 15
399 408 17
904 952 8
465 685 7
604 92 12
32 70 20
427 194 20
208 280 8
52 714 1
137 838 15
745 996 14
490 877 5
858 101 12
870 640 9
980 18 17
680 618 8
521 830 13
681 531 13
100 321 18
907 414 4
978 435 18
724 132 3
609 138 20
104 479 18
317 943 8
13 148 5
999 359 3
979 892 13
885 980 12
229 262 19
617 620 1
253 766 18
234 1000 4
430 398 4
494 684 14
851 579 16
728 698 14
432 958 14
48 262 17
605 770 13
917 768 6
143 714 2
203 268 11
919 410 17
969 790 12
571 108 13
522 535 5
511 820 16
558 621 5
428 746 2
285 625 15
60 297 19
919 685 3
18 556 10
14 655 19
280 869 16
166 536 9
470 3 17
371 178 4
618 42 4
446 189 9
32 667 4
813 122 19
595 250 10
880 502 18
645 201 1
686 479 17
434 324 2
169 79 10
875 720 2
649 285 20
694 767 15
377 748 19
619 798 19
18 618 16
256 260 6
223 142 10
75 924 13
887 221 13
378 917 19
425 977 12
982 284 12
198 766 2
32 635 14
632 213 1
146 643 6
413 493 18
954 365 17
320 207 5
701 894 1
920 49 8
171 268 17
542 779 10
404 994 12
533 776 9
738 754 11
538 9 13
552 428 1
467 117 1
98 507 9
756 49 4
783 208 4
984 313 9
504 300 2
700 556 12
219 565 17
