3000 30000
87 2808 7
422 949 5
1949 730 10
2226 2740 4
1811 291 8
2267 1129 11
384 2936 4
2641 2553 19
639 547 13
1201 1821 5
2431 2719 16
2251 850 4
1924 2586 19
2594 70 20
4 87 14
436 1718 4
86 384 12
1427 2502 11
1114 1493 14
1683 2329 10
519 2287 6
2257 726 3
700 485 2
1612 564 6
1281 2732 4
2687 1707 12
1592 936 15
1748 1241 19
1806 1952 19
1771 369 19
815 257 19
1438 142 13
2486 460 17
2393 976 5
2186 2969 14
66 2124 9
2004 2162 16
2184 2986 3
1540 2251 4
2629 2036 15
2973 328 7
313 2551 9
1600 506 7
242 2343 19
1422 2143 3
887 1742 14
2709 1784 2
1832 2151 4
2098 2209 12
2224 1607 1
2438 1360 18
1941 526 6
2933 1138 6
322 1193 6
352 1483 5
2031 1026 4
8 853 3
505 2925 20
414 1009 12
411 1667 17
1 1222 11
2182 2918 10
72 1773 10
943 1010 16
405 1063 8
1882 2231 5
884 676 12
1505 2990 15
365 1027 16
2721 1487 4
2607 2831 12
1698 1837 13
1547 503 20
2018 1962 9
979 2676 15
813 1604 4
232 1817 11
1947 2975 17
1541 2716 10
2376 349 5
836 1073 16
2658 2890 10
427 949 9
2157 292 20
985 75 17
2822 493 20
2232 2064 6
514 2444 1
2612 1158 1
1516 496 9
477 1678 17
2108 1619 16
1857 2814 13
430 1963 7
1253 20 11
2275 2432 10
2449 1117 12
2807 2452 18
1276 446 12
2846 1446 16
403 536 5
1090 537 15
1324 1416 14
1134 1264 4
1637 2006 10
2001 852 11
1037 799 7
1959 2839 20
1981 1571 18
1370 2038 20
1071 423 15
2298 1539 18
1657 2449 11
460 1369 13
1806 1631 20
984 2101 12
2271 1752 6
1295 1582 3
1090 2704 19
1561 118 9
1058 1212 5
1114 2567 19
945 451 20
499 2759 8
114 1644 4
2559 1179 19
1675 1808 10
333 29 17
2718 851 4
1058 1772 14
384 187 5
2467 984 5
49 2023 14
2007 2823 4
2785 2697 9
2875 2639 4
870 1078 19
362 2415 12
137 1041 8
1541 2011 3
2778 1888 8
1384 2798 7
2391 255 7
2457 2062 16
2525 504 20
2459 2850 18
210 851 14
2290 2934 5
2468 1571 6
1836 207 8
376 2078 19
664 1259 8
2086 35 19
2769 591 6
381 549 18
1435 1618 5
104 2332 13
2982 2819 18
1052 2702 11
1547 2708 20
2280 2229 14
1672 2644 18
83 1952 4
84 1447 10
995 1626 3
2029 1491 6
1760 2344 9
879 2312 18
547 46 16
1688 1657 8
2499 2774 14
834 2275 5
857 2678 10
258 1316 16
1288 910 12
2097 1016 14
1187 224 5
1491 1751 9
2460 2299 16
1334 1731 20
1810 74 12
2734 117 17
1464 2695 6
644 2295 15
2867 1654 2
1019 1730 3
2941 1934 10
1313 1903 11
2104 2371 11
2182 2622 3
2133 1058 18
1664 2882 16
762 822 20
1853 2935 11
2290 2119 12
326 2745 10
2789 1639 5
2991 1001 9
2239 1623 6
1924 799 13
2584 2888 17
1225 933 20
2984 1096 20
1235 1237 5
1000 2072 15
867 676 4
640 586 5
398 1352 8
2208 1749 4
2200 2494 2
367 1941 2
577 2200 9
1463 144 16
2898 2796 2
324 47 12
703 1807 9
542 1961 8
604 326 12
1646 973 18
2440 1715 13
1652 1907 11
995 873 6
746 639 20
2024 618 11
2201 1538 8
28 1273 15
2712 2518 10
1028 1776 11
2683 1833 11
2305 71 14
32 1379 8
680 1351 1
1240 224 18
1623 2399 18
1284 885 3
1532 2427 8
1537 1970 20
1559 2513 2
1897 2189 18
780 567 6
751 1924 18
69 1514 13
511 1949 20
1478 1873 12
798 880 3
637 2455 7
146 1482 10
2814 1622 10
1386 713 15
82 630 18
1387 2419 15
637 131 8
2554 81 7
2833 1536 4
2679 2339 7
2911 1792 12
2304 327 8
1819 502 8
122 2769 6
499 1274 7
2818 2539 5
1768 1479 17
1704 943 12
622 124 3
696 2107 11
2383 1356 3
1938 2856 19
496 890 14
1186 423 20
362 840 16
2313 1931 15
1895 2099 1
110 576 4
2103 832 2
2017 1005 5
2 2162 13
155 128 13
2211 2851 6
172 1060 18
357 840 15
1229 2314 16
2399 2949 10
2792 686 16
2427 2865 12
1621 866 18
1301 2830 1
2975 880 13
2201 2601 15
196 2086 13
1036 442 20
2251 155 12
263 2153 7
1637 1291 16
463 2510 1
1107 2177 9
1561 1659 13
780 924 16
1341 254 4
350 2398 11
227 950 11
2062 1357 4
9 917 2
1442 2754 17
1779 2376 8
2095 1262 20
2162 2362 9
2648 1227 2
2744 254 19
1682 555 20
1158 3 6
2071 904 6
328 2722 11
1849 2911 8
1424 305 18
234 2201 3
1775 26 8
1617 2456 5
2586 776 4
8 811 1
554 296 17
2353 149 15
1356 1298 9
1503 1256 11
1011 370 6
47 340 16
1586 71 19
2645 795 7
2327 1959 9
1119 648 12
2196 1379 7
2628 473 4
522 1363 6
578 2999 14
191 1419 13
1737 2124 18
1044 2609 3
1526 2962 3
2522 262 2
1441 282 2
357 67 7
136 2316 6
1636 2092 13
287 2467 1
2379 1096 6
1610 2629 13
2673 1846 20
2804 632 5
1932 1706 14
539 2872 14
1652 586 10
2669 1295 19
1159 2985 16
722 2560 2
2447 2185 5
939 2628 16
1980 641 6
2758 2090 4
2309 2039 6
1794 1530 18
939 2884 11
94 1067 5
1977 2006 14
2129 2591 1
2457 1893 5
2760 129 5
2281 1655 4
2530 2558 8
879 2794 6
528 1775 9
331 1478 5
527 2942 10
1132 92 13
167 161 15
1936 1666 3
328 2121 7
851 2740 4
38 1999 8
46 774 6
267 968 9
1239 2589 16
981 2167 5
2207 1135 2
1393 1786 11
1706 729 19
2500 147 6
1696 2194 2
1074 1243 14
1461 2370 13
2061 929 16
1621 2985 14
1942 1522 14
2513 1199 17
397 192 1
2544 2291 3
233 1251 4
1771 920 18
2917 2095 2
2337 1725 12
2233 2148 6
2030 2263 14
1513 513 9
2472 1632 18
1214 372 14
1402 1540 1
1333 1005 10
1550 1449 5
1109 958 20
450 181 10
1142 2882 1
2114 1855 14
1034 2996 12
1811 710 11
1829 1783 9
176 876 5
1841 142 18
1568 276 7
571 280 11
636 2043 19
1305 1162 14
754 1553 8
201 44 4
2853 19 1
2597 1414 11
140 284 5
2503 2652 6
2901 2414 16
951 290 15
1693 176 6
1374 1645 19
285 2672 1
98 1122 12
710 1333 14
2493 405 9
1958 1807 1
2427 1311 18
579 2032 14
69 1116 11
1587 1796 3
1700 1085 5
2869 2508 19
1049 2937 12
1011 2091 6
2582 992 6
701 995 3
1045 1062 10
2482 309 10
2466 1392 10
2277 980 10
1066 2614 20
2095 2791 11
1499 20 12
72 554 7
2020 457 9
2777 2471 4
2211 1996 17
2850 2685 2
697 1778 6
916 1323 11
1231 2927 14
42 2456 8
382 287 8
1616 1693 2
545 227 6
2075 152 7
1263 1399 20
209 2559 2
1865 2939 5
1530 45 9
1555 2306 7
1026 1880 16
2640 2019 20
697 23 3
2257 2697 20
923 968 4
2666 2272 10
241 1815 7
2843 2174 17
505 1525 10
1550 2884 13
1133 2072 19
1294 2727 19
2141 2147 12
2156 2102 15
2291 1544 14
2956 35 11
2206 1401 6
2371 1878 13
2654 1153 17
174 2454 6
16 2382 2
1502 2894 18
2479 1278 2
1681 1593 16
2263 1280 19
1881 2612 16
2921 1811 7
324 1002 13
2157 5 14
597 2173 4
1779 1845 6
2139 2195 5
1159 464 8
2380 1572 7
2968 1033 15
1611 2318 7
1542 1457 14
2090 897 14
2802 2693 5
2770 1981 5
1090 1849 4
210 318 2
709 2801 14
2915 2343 6
2770 9 9
145 634 1
2134 1649 16
2715 374 13
694 23 9
2259 1553 2
860 97 16
1771 1421 14
2702 860 19
447 1563 19
1551 2876 2
2363 1199 15
1460 2476 9
2408 305 18
2013 490 20
1615 1003 18
1997 1659 19
1186 272 18
395 373 9
1945 2667 13
1798 2281 20
2766 188 17
2367 2991 2
1907 1395 15
714 2826 6
1683 774 7
1092 1907 19
2767 77 18
1816 2733 5
1330 337 1
1775 1125 15
356 1755 19
329 375 5
1893 1318 15
1726 1752 10
191 2310 19
752 923 13
469 1432 16
2584 243 9
180 395 6
2162 2320 4
2078 2027 13
1663 2192 17
848 1749 18
966 254 16
2208 1950 13
2033 1218 1
1989 1261 17
1767 2007 10
2196 1304 8
1166 185 13
2505 1566 4
2148 535 20
280 775 2
2307 2436 4
2852 460 18
1089 2568 19
712 2379 20
868 2523 2
2732 2412 9
343 1436 12
2162 1946 14
2776 1144 19
422 1814 4
319 943 10
1621 1149 8
111 416 16
1707 2943 9
1965 1097 7
2102 1489 15
822 2410 15
2365 1179 2
2520 614 16
688 601 3
1194 916 3
813 367 8
318 2170 15
271 495 4
354 2422 7
1962 1029 3
2213 1988 19
880 1273 18
1999 2525 8
352 1712 10
2796 2597 15
983 688 10
470 2813 9
667 1134 18
336 533 12
1862 229 3
2646 2874 13
2470 333 5
963 275 6
158 373 1
189 196 5
381 837 18
352 439 19
2972 2812 10
1899 1302 10
1315 701 8
1115 262 10
923 1950 15
18 1667 15
2481 762 6
836 1778 14
1040 97 10
413 2285 19
2116 2 17
161 2731 11
2999 1543 7
1781 2338 4
2682 750 9
1436 46 3
2113 216 19
1258 812 8
1617 1029 5
1426 408 10
2679 2156 13
2070 1261 2
1443 365 4
1947 1247 7
704 2206 12
2605 44 18
794 1483 15
705 1822 15
2874 1222 15
552 944 10
60 1780 17
1248 874 16
1631 1310 14
73 2327 3
1260 508 12
2316 1254 3
2782 468 20
600 433 8
461 1587 2
33 1712 16
2315 2871 5
2907 1695 18
2203 1776 6
556 638 3
2813 2787 6
2628 2619 19
2584 277 5
231 1505 12
1828 199 8
1788 316 2
2256 1585 4
2707 140 16
1493 2503 20
1381 1520 6
273 1324 5
2006 440 3
970 1053 13
1550 213 19
2003 148 14
516 2080 2
473 72 14
910 1877 20
664 566 10
1291 2636 9
1096 2295 15
131 981 9
2896 344 12
2799 2893 6
1004 583 11
956 1545 2
748 459 5
1580 228 5
1420 1824 14
2385 838 16
2685 1806 3
1698 2959 8
1325 919 17
1205 1389 13
1673 733 4
2500 1449 8
324 349 9
1169 1832 13
2505 2928 4
1082 2380 2
602 1573 9
2529 1051 13
2009 2335 3
1149 1510 8
1433 2651 8
932 2833 9
2933 851 3
1296 2982 3
1049 1312 12
1220 2577 17
1949 2336 10
1508 706 10
2334 2211 2
229 973 18
2837 669 20
357 990 18
2201 603 11
82 2974 1
2459 2846 9
2097 2939 5
2056 935 10
587 182 1
102 952 10
336 1249 17
2955 1326 12
2738 2906 7
728 2275 9
1709 2338 1
317 1067 13
2788 1251 7
1608 1262 15
2795 1877 3
1389 2897 18
1309 897 16
1439 1755 15
243 325 1
1880 1534 1
2707 308 12
1508 2924 9
1010 252 3
1020 1362 20
2996 2568 9
414 661 20
1336 158 15
450 1559 3
2964 2563 3
142 1424 1
444 2118 19
2288 2243 16
1262 916 6
582 294 12
772 2343 3
257 2864 20
2804 2267 9
922 1571 2
2537 425 19
2291 1102 16
409 2921 14
2490 2314 18
2127 1777 16
2404 2287 5
426 1139 18
2961 103 20
1578 99 20
105 657 14
2908 727 18
334 2052 9
1853 1191 20
1884 2777 6
2609 42 19
2788 1810 12
1181 1365 2
536 2298 10
916 2228 18
2968 1273 11
2139 2446 16
1674 254 5
772 1627 19
2031 1595 6
2935 1761 10
583 1276 18
180 1608 20
1545 1842 15
1000 1110 17
2694 864 6
2680 49 20
606 2385 4
1449 1931 13
2609 2001 15
420 1387 9
1419 2879 14
2646 2665 14
1836 2620 13
1302 2194 11
2697 2775 16
2052 2226 12
290 2551 1
2964 896 3
1563 373 8
2127 1697 8
2240 2224 17
1359 2862 16
650 2339 5
1045 2822 3
1231 2404 3
2318 2236 10
2438 650 7
760 909 5
1122 1588 17
2528 1360 4
52 123 3
1234 802 15
2745 1290 5
8 1437 19
399 108 15
1482 779 14
2032 570 1
1804 2539 9
2076 2583 14
1580 842 4
417 604 19
2881 230 1
1542 790 9
2837 1798 13
194 830 20
2709 725 2
1219 1387 14
1716 509 8
2307 352 16
272 2928 19
889 19 14
2764 2008 1
1144 1639 6
1196 1350 9
368 1250 7
2158 330 18
470 1771 17
480 2409 12
1374 977 15
1341 1767 2
269 581 15
748 416 12
2473 612 17
2002 1230 17
1969 2401 17
335 1376 16
797 2864 2
2190 1082 10
2358 402 12
2692 1719 1
738 330 15
2254 435 12
1694 835 3
2370 245 13
2064 378 14
545 1556 3
2129 1210 3
1626 2360 7
2051 2349 11
22 2216 7
2106 15 17
1963 964 19
2781 641 18
2466 1918 19
817 1947 2
1794 2301 19
244 59 7
1533 2599 17
2001 1589 10
2957 1217 8
1042 2757 13
220 2992 7
1807 1750 10
637 2678 4
2371 83 3
1626 1176 9
213 2484 15
1955 1004 1
638 2291 1
1552 1392 1
1825 1492 8
395 2335 8
1659 1036 16
236 633 7
2046 2978 7
2725 1029 5
469 1263 2
62 2151 11
1246 979 6
2386 1359 9
1005 730 10
263 1073 10
617 530 6
2619 31 18
35 868 3
1755 2777 18
2142 1399 5
741 1518 13
2313 1458 16
2821 1278 17
148 827 4
1360 1560 15
1142 2007 11
1642 68 20
2557 1506 3
2623 2413 16
1940 234 14
1854 2525 2
255 1065 9
505 558 13
1623 1929 20
748 599 7
1199 1277 13
1133 2160 5
1355 810 20
2345 2865 12
123 2700 8
341 937 13
2736 26 14
192 387 12
812 2237 8
337 1926 17
2533 2447 15
1833 170 9
1030 2323 1
2971 582 20
1742 1543 3
1580 1220 14
1644 72 15
306 1430 13
267 587 6
1562 1686 17
1603 2156 5
783 2393 12
351 1646 2
1603 112 13
1706 2085 2
2445 2530 7
210 286 17
2634 2505 17
372 906 13
1422 568 9
364 2333 15
1869 901 4
331 2856 11
1272 2119 13
2278 665 8
1130 1855 1
2499 982 8
2157 1846 5
1646 2231 12
843 2149 8
2959 2588 10
1481 1417 19
2399 2526 7
851 2543 3
643 2703 12
599 1908 5
907 1631 4
1696 1012 3
2070 2400 19
380 1161 9
1238 786 14
465 153 6
1162 1307 12
893 1744 15
1761 2763 10
1794 1454 2
570 2828 10
1028 1338 10
2736 2796 9
1467 663 9
272 2019 2
2036 1769 11
1104 1891 10
2064 1884 12
1634 1481 5
2669 238 1
368 2603 3
1121 2823 6
400 1292 9
2275 1927 6
307 865 17
802 2752 10
2900 613 20
657 2140 11
1072 2732 9
1254 2221 4
245 561 18
2219 414 14
2942 1607 11
2533 2051 13
1480 637 18
1440 1019 10
2015 1091 15
1765 268 11
525 1723 17
677 2866 4
96 893 8
157 124 19
2162 2322 8
1367 1279 6
178 342 9
1740 605 11
455 2730 12
1888 2402 9
648 1161 12
265 466 15
2383 1997 11
1251 2938 11
550 1006 1
1076 564 12
359 722 10
2266 2760 15
1306 261 1
2563 263 17
150 827 1
91 1274 16
2306 1502 2
1968 824 5
480 2407 7
722 1118 10
2442 1108 12
317 2894 20
1775 2402 20
2146 1664 16
1064 634 17
2434 802 1
2575 2961 13
2325 370 16
991 302 2
414 2381 17
150 2435 15
1795 2062 4
1324 1841 1
210 2220 2
837 2153 3
1879 745 2
1600 488 7
2364 1610 5
2663 167 15
2779 2143 3
2290 2653 3
167 699 19
1668 1019 3
341 54 17
1200 782 4
2160 1744 19
305 674 6
2739 753 20
1875 2590 1
2140 284 14
32 2363 4
2586 723 17
916 1250 19
149 1626 20
1190 2452 4
1309 2172 6
1879 1251 9
1412 2601 7
1614 2369 18
1176 1964 18
1939 2202 8
2810 1669 6
2216 2395 17
1499 1819 7
586 1786 2
1295 1739 11
1630 1270 20
1099 2626 15
2403 2566 1
324 2233 14
549 1307 7
1612 1321 7
2162 1451 8
2676 1391 10
1803 1580 4
922 1572 10
569 1456 10
1765 1750 3
826 655 15
2766 1779 1
2950 274 10
86 1692 10
2505 2498 3
254 1198 4
1904 2076 12
801 1410 5
1122 1542 11
1389 1243 10
2535 2642 19
2448 898 11
1292 2111 14
2682 1765 3
1943 766 16
2700 104 11
647 39 4
1884 2250 10
297 939 3
113 2748 17
2062 987 1
2986 616 18
510 2271 16
1446 1961 19
2933 693 3
1135 1515 9
2465 2638 1
1649 293 14
2840 1393 1
2244 2039 20
1408 2913 7
1648 1758 5
2837 709 15
2152 1310 15
2391 20 6
2722 2693 2
1302 2008 2
186 1645 6
2754 2566 19
125 986 16
1678 1804 20
471 1193 2
2332 2795 6
905 1916 5
447 2286 4
2327 152 1
544 1758 9
178 195 9
236 2882 16
1129 799 12
292 2594 12
251 612 1
1185 1276 4
2374 2703 6
2533 2078 14
2454 488 6
1180 1442 1
1411 139 14
147 89 5
2169 2905 10
655 1478 2
2775 2178 19
2090 18 6
2179 1314 4
1468 2456 3
1868 2116 4
2114 1770 16
2589 1003 5
1781 953 20
658 2324 19
2973 2477 20
2172 1142 11
1854 1034 12
63 90 19
130 147 6
419 1937 18
817 1339 12
2963 2018 6
2258 2733 19
1310 1744 2
2613 2064 6
2943 1629 18
1014 650 6
1002 2398 19
930 1895 16
597 1916 3
2171 1528 8
1032 1128 8
2477 349 11
442 1108 6
2788 1511 16
2224 1103 11
2468 1095 8
319 2025 1
1363 770 17
1971 1888 6
1870 156 6
2927 106 14
1940 1222 9
1882 2993 12
585 2328 5
2618 190 20
1461 1445 11
107 2834 19
439 1973 11
1728 785 5
582 820 20
2043 1238 2
1183 1098 14
50 2798 1
1033 1855 13
2005 1117 7
589 1990 10
513 2170 8
1781 2014 1
1152 791 14
847 1158 1
2353 1442 14
1293 801 2
2464 623 1
77 2202 5
592 2441 20
1233 1286 3
1387 2306 20
2298 2039 10
2336 1857 8
2214 1179 6
244 2555 6
2276 286 18
2660 1988 3
55 494 4
205 1884 18
493 2042 17
2254 2775 3
96 105 19
2126 2931 20
837 1608 5
1727 1740 3
1650 2899 3
2067 2574 4
2981 2679 10
2367 1433 15
1360 1817 20
195 1317 5
921 151 12
1652 1457 5
2509 2700 11
2235 1331 14
1786 1966 3
920 629 18
2679 43 8
737 1904 6
2063 2926 17
578 672 10
1580 2945 9
1669 942 6
2047 2651 3
2134 2261 7
776 873 11
1490 2199 8
1524 1961 20
2984 246 1
1609 2021 10
2499 2111 4
1678 339 16
2139 220 18
2007 1646 18
337 1715 15
2674 1119 9
767 2981 18
2732 1316 19
2745 222 12
1279 1390 9
1224 2854 2
867 1431 13
699 964 14
2396 927 11
1084 2045 10
600 550 14
630 2581 12
385 1755 7
1428 666 7
1268 1869 6
2568 2175 17
1823 1564 5
1771 787 18
587 595 15
1250 905 20
557 2023 10
2093 1770 6
2797 2233 6
1961 1864 20
2737 2793 7
1542 2828 12
1029 1942 1
575 952 9
2361 1663 11
2139 2776 1
2457 1967 10
128 792 6
684 438 8
1893 2857 18
2359 644 17
2745 1746 11
289 2482 5
2136 1193 20
2512 492 6
1651 1678 16
1091 2514 16
276 1075 4
2595 2594 6
2422 514 16
1326 993 19
187 788 17
2313 2545 20
1537 945 19
2994 2616 13
2024 447 17
313 986 16
1199 413 15
1474 1863 20
1353 1227 6
96 646 8
340 10 18
2808 539 1
2595 2482 14
7 1327 8
773 264 14
2168 1378 20
2035 983 10
2808 1976 12
606 2325 2
1959 2322 1
188 2332 15
2206 2797 4
1389 2741 17
999 2736 4
2524 1911 13
2545 1685 16
949 1415 1
1785 717 14
1232 1016 12
91 915 18
1870 2102 17
806 2139 5
2608 2688 1
2906 1707 18
440 1904 1
2867 270 3
989 200 19
938 2217 20
1543 1759 10
376 1263 14
2478 772 14
1590 2597 5
2056 289 2
292 234 19
26 1340 5
1675 2227 12
2802 198 6
600 279 13
2071 2078 19
2449 1439 12
2176 806 8
182 1054 13
2265 778 1
688 1420 13
1339 2236 1
468 1724 9
2598 2939 7
491 1925 7
334 1620 7
1474 1331 6
2661 2686 9
2955 1205 6
282 844 4
1021 318 12
2806 1577 6
594 1824 4
1568 1946 9
1343 2763 9
1773 338 3
714 2684 8
630 2162 14
2356 2362 5
1456 2322 18
2762 2930 1
481 2338 8
1618 362 16
40 1797 10
1630 1640 16
2716 186 1
851 749 3
1089 1467 8
2957 871 6
2271 1710 5
1294 2240 7
551 1527 10
1110 1815 19
2843 1160 10
58 2052 19
2410 1148 17
857 1675 2
2271 1920 11
2632 1524 19
2426 986 15
2539 2731 18
1209 896 3
2750 1396 7
1860 2292 2
2716 721 11
658 465 1
154 1683 9
2385 155 2
1079 1616 16
1211 127 14
1325 1359 11
792 1499 2
2832 1024 18
1904 1164 9
2863 2086 8
939 353 14
427 2713 13
1679 1786 7
778 1788 16
2386 2991 12
1217 843 12
1101 1778 13
743 2934 11
2007 974 1
2909 1166 3
1973 873 19
2109 1745 19
2606 2243 8
564 548 16
2990 490 11
921 712 17
1544 1310 3
1259 56 15
2529 1117 12
191 1609 10
1812 1396 18
1882 1235 15
1028 775 5
1879 2955 20
57 117 16
1918 2122 14
710 12 2
2564 2694 3
1283 1375 16
755 1302 13
654 1398 5
2342 2558 11
1016 2802 9
744 2273 9
1450 2441 18
496 94 20
983 2581 18
1412 1928 9
2802 1398 13
2948 1126 16
2174 2558 18
1239 2475 17
2919 2116 13
1642 1937 2
2054 273 20
2491 1062 17
2260 2887 11
944 517 8
2092 62 19
56 1306 16
1639 241 4
2781 783 15
221 1045 13
1350 780 12
2388 2565 16
254 1394 14
2206 2613 14
477 2600 6
2406 993 8
2922 29 13
1710 2472 12
760 235 4
602 395 3
2834 1967 12
2474 92 2
984 1891 2
2115 1363 17
592 2040 16
1412 715 14
533 2524 10
1028 2048 18
633 2780 3
2400 1099 4
206 1833 20
421 2655 10
1733 398 12
940 1032 20
2097 1636 5
77 1789 6
2604 64 19
2202 1662 16
54 1388 9
1032 901 18
899 251 2
276 595 16
1461 2993 16
1678 1581 1
572 2599 1
939 633 3
2200 1470 19
2888 1683 3
349 2504 11
2990 2866 7
2627 1082 20
1504 1061 14
2647 2579 12
1915 1828 9
423 2532 6
1403 2165 14
359 2884 8
2164 165 7
1366 1994 3
1094 1330 18
1522 702 12
2544 713 7
2536 917 16
1434 252 7
1914 1582 13
1196 910 13
2795 1876 20
293 1319 4
126 2148 6
525 937 20
1985 842 19
1696 1184 20
1190 655 14
820 194 18
2931 1870 17
1078 397 17
796 164 6
1022 1796 3
1923 423 6
304 2166 1
47 747 14
2318 2023 13
911 897 4
2 561 11
58 1991 11
2432 518 2
2225 1295 20
809 2579 7
1729 1880 13
2363 1541 6
635 1294 4
1268 2634 4
2980 102 2
2724 139 11
751 2226 14
1347 967 4
181 372 6
1042 974 7
2380 1065 6
1385 609 2
764 2486 19
2531 253 5
1469 1609 5
930 2820 8
1890 2017 17
562 1783 9
611 1863 5
2073 1895 15
2739 2366 12
1857 1345 10
1626 2551 1
1249 485 13
2597 2291 18
2706 2069 6
1065 1074 14
381 2067 17
1317 2862 8
1357 622 1
2522 977 1
1071 616 2
2882 487 9
2238 1769 2
2105 323 13
1154 3 2
1738 1329 5
1134 118 20
105 349 13
2972 797 9
873 284 13
2891 317 17
1209 2710 6
691 2294 19
2128 1538 19
1478 828 6
1686 2996 15
2387 453 16
1155 588 14
2889 1829 10
2306 48 6
1290 841 19
2299 721 8
2642 941 4
1073 2163 3
2776 324 18
2963 26 8
1375 911 1
1980 1971 8
2894 719 8
630 2797 3
246 2456 2
2638 172 8
1482 1120 13
2366 301 10
1640 1324 16
2587 679 9
2068 1232 12
1664 1522 6
1723 1078 6
1224 2761 1
1040 1889 6
2659 258 19
1419 1278 16
1406 792 1
305 68 4
881 2043 5
436 371 7
208 2800 1
1087 2256 2
1324 1748 5
1341 1904 8
1155 1469 4
1549 1926 6
2722 1504 5
507 1243 2
2260 350 4
2977 776 14
228 2710 14
1472 1058 15
173 1550 3
2288 2730 1
1089 1952 5
2879 2735 14
1897 2719 5
2157 1889 13
1000 2630 14
1550 1699 16
2550 1964 1
287 2887 2
1747 2654 9
2056 815 18
1802 762 10
492 1216 19
151 714 17
1053 1333 8
2406 819 7
2966 702 12
816 2838 19
863 1254 12
1167 1272 12
1121 2496 3
2963 45 6
1691 2165 13
2723 962 9
1910 1825 3
379 392 16
537 57 10
2991 780 1
1687 1005 7
406 634 13
2633 761 3
1687 2464 7
431 1046 20
168 2786 6
1972 2048 4
519 2028 4
957 460 11
701 1078 19
91 2800 6
2166 2263 5
1045 3 5
2766 553 17
559 1524 18
2298 837 13
604 2189 4
2513 89 9
1109 1806 12
53 2828 16
2366 1128 15
2011 87 13
2756 1352 9
1231 2297 3
926 1346 7
1890 2980 1
1382 2279 6
2133 1875 19
2929 2160 15
2571 1708 20
960 2745 10
2855 522 13
1711 574 6
675 2346 10
55 144 14
63 1093 16
375 1977 19
2593 2136 5
2592 727 8
44 2943 17
1654 1480 17
2513 2778 3
1771 1169 13
606 2580 17
2116 839 1
1053 1678 7
21 786 20
148 501 5
1443 1197 9
220 393 5
2567 2542 9
1624 653 8
2461 510 10
2605 2090 4
1007 2134 11
1268 1709 2
481 106 10
2989 227 18
1170 2890 10
1078 1251 11
2930 2518 5
1981 33 19
1676 2376 5
1494 276 16
164 40 11
1456 1410 15
885 2011 12
1008 369 9
1108 1317 8
408 134 3
2361 760 10
2716 2420 1
2819 2390 20
2432 796 16
587 1722 10
2131 1328 12
431 1137 4
1124 1458 6
2934 717 11
1059 1982 14
1054 2196 17
1942 792 15
1384 1752 19
1347 1386 14
1376 2852 5
346 858 3
2509 2596 20
2578 2475 5
1839 75 4
1714 1312 17
2884 2530 3
281 96 17
2934 551 6
2373 403 13
313 2138 3
2409 116 6
2044 1966 2
800 1695 6
2520 990 4
2023 2984 15
1267 1919 15
1063 1095 19
58 1750 2
115 2096 11
777 2093 19
2493 2378 16
702 1013 20
2832 2836 3
930 2068 9
48 81 18
1862 2481 7
1149 1629 5
1545 1813 14
2625 1073 9
2740 1232 13
2553 49 15
1129 1302 14
1479 507 11
991 558 2
1997 2004 5
340 1025 17
715 1070 11
2328 900 14
611 748 9
2615 911 1
1647 1238 19
155 1315 16
1460 2984 12
265 2669 3
1969 2347 5
1995 894 11
2319 494 6
718 2988 3
1716 1256 18
2126 2046 12
2213 1199 8
276 118 12
430 1303 13
2345 1496 8
2705 1623 19
105 932 1
1092 1214 5
2064 2394 5
2589 206 13
2031 397 14
1578 560 5
2230 347 8
327 2669 15
2254 104 15
631 2939 4
148 2920 16
2273 334 5
932 2969 5
6 2449 18
1489 2003 14
2056 45 18
1387 1073 10
1800 1213 17
2062 406 4
1716 1924 13
519 1865 14
2085 524 6
819 286 5
2989 679 14
1051 110 12
946 589 11
2362 1140 9
87 2995 10
1463 248 10
1997 599 6
1631 2422 6
2436 1508 5
177 1365 10
1052 1222 8
314 1075 3
447 1267 14
837 687 18
2068 1090 9
1938 1027 7
2840 2298 17
234 2726 20
2806 2868 17
1191 2349 2
131 909 17
2402 1695 19
524 2565 7
2635 355 13
219 2941 13
1805 2243 10
1282 2029 18
501 697 8
1187 139 1
2011 212 11
161 2877 15
827 1155 18
45 166 3
2157 259 7
1869 593 7
1482 2476 20
291 179 7
1991 1981 12
2335 1262 14
436 2851 2
970 2359 4
1668 2827 8
2620 2085 18
391 2561 11
2503 1666 8
2718 2783 2
2845 2425 3
509 302 4
2073 603 15
185 1804 4
2081 1738 10
1100 2099 1
2325 1348 10
899 2782 1
2252 94 18
1970 1457 20
1696 1921 14
2393 848 8
2452 361 14
1334 910 19
1799 2785 9
601 2949 17
1721 2554 2
71 88 1
2834 777 8
1256 933 3
1138 1281 17
1651 234 9
2246 1840 19
128 2985 12
2887 1273 11
1069 364 11
1825 1931 10
688 1658 9
969 1054 1
1178 2816 19
1200 1191 16
2528 1034 15
2415 2275 17
2394 1080 4
333 1102 11
1951 2150 3
1530 2211 12
142 1604 7
1724 1879 11
10 91 5
2305 1401 3
292 1703 2
1492 1757 9
1260 2820 4
7 1654 10
2595 1186 13
2170 467 4
589 118 18
2920 2719 5
564 609 18
328 1834 6
1608 1218 4
