5000 60000
3545 806 8
1939 37 17
3933 2743 20
748 4491 17
4760 3323 8
1705 877 8
1759 2930 14
442 554 12
753 4086 11
3921 3550 6
1223 3573 11
903 4897 18
2988 4181 20
4747 1278 6
2639 1617 1
4708 1946 9
2521 4046 6
3909 2753 17
4317 4249 12
1590 381 2
786 4992 7
2761 3997 8
744 2555 1
2973 1192 1
406 1077 15
4508 2926 19
4633 4683 19
3915 3754 8
1590 4859 11
4857 4118 9
784 831 4
713 3123 10
4600 2978 9
477 3938 1
4041 3566 2
3245 4610 9
110 23 19
4748 467 18
290 4714 20
320 2900 2
3891 4879 1
425 1264 2
2683 85 19
1988 4398 4
2018 1687 19
4860 365 18
2730 1408 3
4882 2230 13
330 2799 19
532 4291 7
3712 2751 3
600 3835 11
106 1399 3
748 1987 14
4885 3361 16
313 1447 4
4645 65 8
3739 4431 2
4892 1028 7
903 2829 5
3522 4438 12
1452 1047 9
3323 870 2
107 1372 13
1195 84 14
2244 4566 8
131 855 10
3989 2911 11
816 772 12
1131 2847 17
3175 2146 14
3103 1119 17
4495 945 9
1266 2663 8
4964 1778 19
643 1719 12
362 4484 5
1779 2089 18
1069 1434 4
2236 1266 16
589 1261 6
3583 4392 14
416 3414 6
2361 52 18
2043 4436 1
3257 4348 1
4225 502 1
4397 3844 5
3653 3133 14
2480 3388 5
155 3561 14
4732 1426 19
2134 3313 9
947 1300 8
4261 2726 17
2936 2810 4
2021 1929 15
389 2932 14
4952 2462 14
4105 1196 16
1888 2556 13
1992 4757 8
4419 4550 13
98 3734 20
2489 2050 12
535 3448 7
727 3817 3
4384 4447 14
777 4953 9
4052 2469 18
2173 3131 20
4821 4874 3
4398 4572 8
2881 485 10
3185 4097 7
443 2292 17
4954 1179 4
4699 1341 12
2602 4956 9
1292 1659 1
1041 476 14
40 2784 20
153 1365 18
1845 4181 12
2342 665 15
4034 2087 7
515 3731 9
4466 4570 9
3291 2668 12
4956 3472 12
2899 1415 3
836 1486 4
2499 4709 18
1513 3520 17
2408 4506 8
4631 2677 7
1311 2467 18
2893 4294 5
4079 2101 10
4752 1172 5
1313 3912 12
1060 3718 1
3854 2103 7
3395 3849 17
1904 294 3
351 879 11
1526 3452 2
1738 2823 16
4177 2368 1
1694 3601 1
3075 4640 18
4594 842 15
1494 2147 6
2088 2135 7
3786 4556 7
2607 2898 9
3862 2267 6
1997 4005 17
4278 4456 6
4398 895 4
3249 817 8
1981 2670 16
4105 687 12
3891 2569 7
4094 3017 13
3658 2733 5
1811 1617 3
1481 1337 18
3891 3578 15
4608 1757 9
2497 3106 5
1958 616 11
1952 3543 9
4638 4287 20
1492 2913 17
321 2003 2
4232 1698 4
4662 2072 18
1523 4187 8
219 2257 9
4710 4343 3
2390 4949 8
3823 526 6
1170 1538 3
688 1350 6
9 4693 15
4923 3098 3
4317 3445 5
1371 161 8
3969 4745 16
4237 930 13
1137 1933 3
114 1894 13
451 4882 15
61 2801 14
4745 185 16
2572 3838 9
2197 3367 18
4624 4649 14
4892 1277 2
1745 179 15
1532 1993 19
3344 3045 4
2232 4081 2
1609 1544 8
4406 2806 10
4651 94 15
4227 1605 3
4282 1122 7
927 1286 1
3509 1203 1
2874 254 10
964 3996 2
576 389 2
3892 2106 7
1042 1033 5
2147 544 8
1298 2910 10
3775 3084 11
2900 1394 2
3311 2801 4
3992 96 12
779 269 20
2381 2129 8
1763 1988 17
2195 3000 17
2067 4498 1
2467 1033 1
3001 2735 15
2448 3747 16
2603 740 9
619 4582 14
751 3153 2
1093 86 14
3704 1281 10
4271 177 7
864 1729 14
4697 557 3
4750 1530 4
4253 3858 11
1593 130 20
3097 2508 1
2591 2927 17
2066 3194 1
31 2875 3
4391 309 10
1572 2543 11
3909 3562 18
4594 3813 15
206 3598 1
4194 949 18
3607 3229 2
1736 1925 11
2833 2038 10
1484 69 1
1160 4630 10
4248 330 18
4225 373 2
3792 3533 4
2092 4063 8
2737 3527 1
3046 3461 10
2623 1510 20
3436 279 10
303 2905 11
150 4769 16
3870 2122 8
1921 3406 17
1825 1796 14
1665 3792 5
899 3464 19
587 2190 18
3786 439 14
3566 2886 10
4677 3467 3
3720 4161 4
2571 1192 1
1719 4184 9
212 4522 1
2111 1130 16
833 3266 19
4832 3922 5
1137 1505 14
4859 1706 6
1737 4899 3
2701 3870 17
4267 1214 7
476 4889 9
292 2369 2
2249 675 6
3951 3365 16
1689 990 10
976 2276 11
787 2216 13
3426 21 4
4618 36 11
1589 630 4
1460 2933 20
1437 52 9
1490 4490 14
3305 4711 13
2949 2292 1
21 4774 18
2297 710 9
4233 405 7
476 2104 16
4004 3500 8
447 3006 11
2612 1392 17
2605 891 3
2736 1319 17
1716 388 2
1998 2363 7
3669 1805 12
2288 3909 8
4875 2189 18
3798 141 15
1730 3509 2
1614 1867 10
3807 4741 2
4868 2264 14
2047 3224 10
932 1209 9
3046 41 10
1995 449 11
1452 4394 16
3807 4491 12
4353 1586 3
4655 2645 11
1539 477 10
409 2804 10
2173 3610 8
1370 3332 14
1022 1813 14
2439 3270 12
4155 2637 6
4673 4583 6
4661 2103 8
2919 493 15
2923 3855 12
383 1213 2
4035 4745 19
3997 1554 11
1800 4981 5
3987 851 4
873 282 11
1073 1980 12
3612 4081 9
3315 4497 20
3659 4759 9
295 2865 6
1508 1214 20
4268 473 14
4718 4351 16
116 4498 6
1325 286 2
764 4250 4
4100 708 4
433 3414 8
1429 1828 16
1335 3370 6
2007 2415 6
4151 1517 3
463 2818 12
82 3929 1
2346 2375 17
278 2621 6
757 2960 11
1639 3722 18
381 3021 16
4651 1850 17
2970 1614 5
2294 1724 12
3231 1519 1
893 2127 20
2671 3416 3
2261 2575 15
3567 735 11
731 442 13
2490 3772 1
868 1274 9
4028 272 5
4884 4828 15
4422 1225 3
3199 4808 18
4387 2461 13
3267 1134 20
2533 1887 8
2793 4074 3
127 3941 16
350 2831 16
4730 4551 14
3465 3255 7
3811 4310 4
2811 3331 8
4267 1222 5
844 4425 19
2099 1381 5
1447 2247 14
2467 786 16
4711 4305 4
2722 4896 9
2795 1856 6
2989 3352 19
1255 1737 8
1005 1945 2
3564 3353 18
1061 3473 3
3007 4482 2
301 3840 2
295 4827 12
4960 3896 4
4662 2515 7
1177 723 6
2159 4912 2
2995 1002 3
3618 1602 6
1538 1852 18
2380 1384 19
3592 4241 1
3917 663 6
4186 4351 1
2568 957 16
124 1886 19
1426 2131 3
2100 3511 16
2295 1475 8
4942 4354 13
3828 583 20
4984 4748 20
84 2831 18
290 2552 15
3580 1232 1
2414 1523 20
4604 4777 10
3595 1793 10
893 3953 9
3215 1010 10
3816 1341 3
2374 1605 1
2254 2024 14
997 2511 2
571 3116 20
682 1002 7
2771 1666 17
1991 4732 6
4309 1096 6
2638 43 5
105 1266 13
1639 633 9
4659 1669 18
4699 1928 4
4036 3548 13
1879 1047 10
292 4955 4
3215 1733 5
4310 3968 18
1807 3476 10
146 4136 8
387 489 2
1534 985 2
3626 3399 18
1522 4811 5
4988 4517 14
1003 3165 3
2206 1834 19
4897 419 12
701 1789 6
1460 2894 8
819 3927 16
148 399 2
2606 3871 10
2582 3183 15
4412 4329 13
4859 1856 2
1485 478 9
4857 618 7
969 1481 2
3562 297 2
3658 3867 16
3047 1677 17
622 2937 8
1132 3247 2
3065 3824 15
3786 789 19
677 4392 8
878 4524 9
2615 3921 16
1369 1938 8
2397 194 6
4181 1366 15
775 617 1
2663 4122 11
1575 1828 20
1541 4237 11
4190 3949 4
4560 185 11
2542 1681 16
4870 2594 13
2162 4576 10
184 1054 4
3141 188 13
1371 2147 3
3801 515 12
4258 640 17
861 4731 13
1953 4683 18
1877 4344 16
2739 4703 6
3636 700 8
74 2943 16
685 4115 12
4593 3655 1
2130 3335 9
860 2788 15
3806 3805 20
2171 2358 16
2469 3423 15
1834 3725 17
3953 3277 2
86 2190 9
3469 4806 12
2638 233 2
4677 2652 14
1769 4158 19
658 4316 5
265 4858 4
908 821 18
4838 4539 5
1082 3541 9
3008 3688 12
756 1102 15
1414 2235 10
3791 3756 16
355 604 14
4459 1542 2
3031 4754 16
3142 1848 17
4724 3306 16
1341 1844 18
2733 1940 9
3274 1841 16
2193 686 4
1650 3273 10
4707 1563 20
2032 1095 13
4727 1359 4
3575 3259 20
1596 2107 9
2180 2136 2
500 4882 18
1695 4142 17
1474 3448 17
321 1147 4
1137 1654 5
2954 4304 1
1530 289 1
2239 3230 6
3746 2165 8
4355 2376 14
3242 1389 17
589 1216 20
4538 4043 18
1183 1507 17
3505 3515 20
4687 2292 6
3366 4392 16
1312 2948 17
3289 4390 16
3793 3468 16
2845 71 19
4706 2366 8
91 4287 17
3889 4806 5
1331 450 8
1677 3504 13
2824 597 11
3756 1509 13
1176 4613 18
3760 2358 19
4671 4736 17
727 3358 13
4360 4911 7
486 847 16
2808 4795 16
374 3557 6
320 2768 20
2097 2479 5
2013 1526 17
3531 372 7
723 1236 19
4213 3618 2
3928 4539 11
4717 1112 3
4344 4590 3
3008 3675 20
1852 344 1
672 4808 10
1714 4089 15
2941 2879 11
3691 3435 8
1907 4827 12
2466 1648 16
1719 3050 18
74 1915 13
2309 941 8
1507 3374 13
1529 3461 9
1245 1362 15
1425 4485 8
3827 4377 12
2652 25 13
2202 2697 12
1322 1622 17
2202 1023 20
4986 1524 11
2182 4284 13
104 2720 7
1146 995 6
1687 3102 4
3630 3731 16
1041 2299 15
1794 2609 18
3687 4320 14
4139 2586 19
932 672 12
183 3486 14
2602 3217 19
965 4864 6
1166 3763 5
2097 3875 13
1388 2510 7
2763 3403 2
3448 2985 8
2735 4697 14
2809 76 16
1660 3828 17
1920 3562 4
263 3871 4
2852 4499 10
3437 4374 18
581 1436 1
3741 4679 20
4480 2666 5
2000 4450 11
535 3084 2
502 1967 18
4351 2882 15
86 1262 14
4987 4601 9
4488 4580 12
4544 714 16
1153 1123 13
1909 3166 6
2145 1425 15
598 190 20
4488 4085 20
2974 2572 17
1243 61 12
4690 4139 12
4031 1821 5
126 1538 14
3440 1164 1
3042 202 13
3842 370 1
299 1626 15
1550 2652 2
3107 4103 5
2487 822 6
3920 1858 6
4777 3041 8
3377 1751 13
709 2388 9
1698 908 14
3561 123 20
1999 235 16
4285 2247 13
1356 2683 15
2543 2291 11
1162 3181 19
2276 2637 5
1443 3226 9
288 2389 13
4511 2125 17
4930 3282 4
4955 4362 13
4534 8 16
4828 4486 14
4394 3689 16
4641 1080 20
654 3585 9
4652 3915 9
2878 3645 14
1803 3641 2
2435 4030 11
219 2025 13
406 1533 16
1474 1499 11
886 3687 12
490 3169 6
4942 1949 7
2768 3369 10
2471 440 5
4332 1492 13
681 2937 20
1293 2923 9
1307 1402 8
3654 3242 10
1566 324 11
4652 112 20
1283 2679 5
3509 1303 15
3853 1919 20
3011 3049 3
1830 2220 6
176 3380 5
2886 2572 10
2448 1139 4
4067 3833 16
2599 3519 15
1654 2705 1
3631 520 4
4166 3654 12
2723 2494 15
1375 3122 12
4281 4403 20
4214 2174 15
2828 2039 8
1563 1743 20
3455 3983 11
2272 3710 15
1753 2844 3
1725 85 13
4156 1739 6
2755 79 19
649 4998 14
69 168 11
1362 1516 20
4696 455 17
2000 3161 7
3341 325 12
2627 2615 3
1836 3182 6
717 2270 3
1789 2725 1
3656 1377 12
1445 1877 15
5000 4546 6
3239 4629 11
3343 3732 2
3101 1762 7
3849 290 4
1760 3330 5
3357 2665 4
599 1078 18
3139 4489 1
1388 2530 15
3276 357 1
253 2976 2
2215 2038 1
4397 2661 9
3111 4074 11
3210 2963 4
4285 1022 20
4456 1538 3
2313 1155 13
3266 4907 2
4188 714 13
3324 4190 10
4924 2059 18
3755 878 19
3994 3653 19
2456 1318 13
4334 1187 9
3119 3062 8
2223 886 12
559 3726 17
3414 4566 10
4057 4698 19
1771 1869 13
1659 1161 5
4132 1963 20
3073 3301 14
96 3253 19
1628 4192 6
3591 4469 18
2924 4591 7
4106 4086 9
555 1720 8
2081 4747 17
1531 952 18
4153 669 5
3783 2419 16
4870 832 11
1856 4428 11
337 3329 16
675 3408 1
98 4710 13
2248 4168 14
4353 3723 5
3291 1886 8
2200 3012 7
4377 2163 10
783 4786 17
1402 1915 13
3176 241 12
593 4465 2
2253 3842 13
281 211 12
1168 1988 18
2558 569 7
2652 3160 14
3725 1884 2
3332 2841 5
3609 135 11
3102 2931 10
501 4974 13
425 4330 17
721 1284 18
4185 2058 1
1535 3471 14
4347 1072 2
278 2434 5
3063 637 10
2982 2492 7
335 613 19
1405 3932 11
1386 1282 9
4963 4043 4
4915 392 10
3121 466 20
372 3942 10
957 773 15
1130 1635 14
2053 3 13
4644 2652 6
2030 4817 12
933 2684 16
2084 4884 13
501 1310 10
4836 3987 6
4364 2815 5
2506 1373 3
984 4607 17
2233 3514 10
1410 3549 18
1818 1572 16
4969 3521 9
3376 2761 2
1830 2203 9
1907 3146 16
3166 1305 18
4964 1173 18
1254 4657 15
489 1353 13
1723 3820 10
1422 901 18
1352 3581 18
1277 3135 5
1851 2829 5
1563 1247 19
2009 4644 1
1553 3485 19
433 4446 4
335 678 2
4878 893 13
2363 2313 13
1493 4159 10
3738 2514 15
257 2522 20
253 1690 15
889 4159 4
4679 3544 7
2604 707 1
4870 2467 18
4362 4597 9
4811 4376 8
2466 3769 2
4799 479 8
1739 602 18
4840 2588 9
3476 2836 17
1245 1643 17
4221 2607 16
2950 3637 18
2871 1234 6
1751 2954 20
2763 4190 5
18 2209 15
507 4765 10
2589 450 13
4793 4278 17
1942 1289 15
2910 3023 18
1196 2876 6
2612 2575 8
4325 1166 12
3144 317 7
2184 2673 1
133 455 13
4370 827 17
41 37 17
2728 1393 13
1206 2544 18
1508 1606 19
1429 653 4
2296 4822 17
3655 4367 16
3264 4304 4
3648 153 18
854 4621 19
722 4771 3
4898 4587 2
141 4753 7
4076 4629 8
665 1335 2
3561 1299 1
2545 566 4
4422 4017 13
2393 797 13
447 2500 5
2252 1759 18
1776 1184 3
2912 3801 16
1818 2955 3
4233 3956 4
2206 1044 20
4826 1582 1
4763 3137 2
587 358 8
4000 3136 18
1824 1472 18
2168 4137 6
2776 2737 19
2400 4083 4
17 1477 20
3976 2554 18
387 4784 8
3411 4666 20
594 3242 4
2690 983 15
3617 3387 1
802 778 9
4033 4903 15
3450 4932 1
2390 463 10
883 3051 14
1719 3711 10
450 2387 13
488 4794 8
1344 4249 17
4571 4936 8
1545 3860 20
1057 2257 6
2562 3045 10
4507 4434 20
2450 2946 4
131 952 12
4906 1857 14
2517 998 15
2508 3058 1
3525 2998 12
2693 265 16
3195 1805 6
1394 206 19
4914 771 4
1875 3957 7
1733 1419 6
678 327 7
3577 3048 11
3756 555 14
4008 3120 9
3279 2521 12
504 4673 4
1238 2250 14
1259 4763 10
3108 256 5
3842 2824 2
318 4298 11
3274 1978 10
635 3176 14
2152 3985 2
514 3784 14
3756 1944 13
603 4770 11
301 110 6
3912 741 10
406 1356 15
995 242 1
4169 4671 1
3942 3847 9
2666 3900 10
4549 837 15
3200 3544 3
4630 3376 6
2586 3532 9
2634 1295 8
2332 2567 19
3484 1099 18
4781 846 5
4299 3506 20
4901 2321 3
1654 1590 20
3276 4446 13
4578 514 16
3105 1583 19
3720 1697 10
774 465 9
4315 4406 4
2759 2770 7
4826 3333 14
3607 1699 11
258 4976 8
926 1945 12
3752 4008 2
4447 3547 8
3554 4485 16
779 2570 7
4437 3645 16
2615 1909 18
3367 1936 14
2280 741 11
276 2041 14
941 187 19
3721 3567 13
288 2745 5
2732 4657 6
1496 2783 15
838 1625 15
4737 2649 6
1566 24 9
2527 4249 12
3323 463 15
2257 1855 14
1109 4414 6
2187 4408 2
2031 2183 10
2793 2923 17
882 346 14
4093 472 19
4211 4599 4
3407 1296 17
2018 56 20
3154 1623 8
2010 3846 20
493 3283 15
4558 2742 15
1210 3893 2
2345 3846 5
2656 4714 15
4550 4976 4
1631 2999 16
220 4798 19
3108 1621 20
4626 637 19
1114 407 1
2869 3316 7
2611 1443 2
333 9 1
2 1372 12
3577 3422 19
181 3860 9
2743 2322 20
2821 1704 11
2729 337 1
4026 1630 14
1534 1895 3
2848 4858 6
1402 162 18
3786 3767 14
4970 1186 13
772 1841 16
98 1810 15
1615 2270 16
947 2695 17
2469 2555 3
2015 4878 14
1105 4398 17
3736 1398 3
879 3009 2
4854 3732 11
4447 3688 7
606 2979 2
900 4080 19
4076 1961 14
519 1380 5
2794 1189 2
3974 2357 13
4733 3087 17
427 2972 18
4132 2299 2
3091 2581 3
4199 1620 5
276 1229 13
4673 2939 20
589 1167 15
4554 1660 15
979 4747 1
1669 461 8
816 4888 10
2759 2720 9
4147 999 11
874 2301 19
3646 2666 13
826 1376 11
642 2880 12
888 1887 20
1959 3257 18
1093 2732 12
1463 3948 18
4738 3243 1
4724 3019 8
3338 3057 7
3566 4610 3
2738 4152 1
4114 1034 5
3637 2222 4
2967 869 1
2033 1518 14
2147 1872 5
4388 2772 6
69 4719 9
4574 4931 19
4743 247 1
749 4429 7
2403 3479 18
105 4496 4
2818 3155 15
546 174 3
4530 4200 14
3572 3709 1
3927 3406 13
995 3110 14
4997 1321 20
4823 1767 16
17 359 20
776 2424 17
2182 3827 17
3262 1323 10
194 3198 18
4937 788 17
2618 762 1
3535 4594 2
3860 3536 20
3140 4401 19
4711 2762 15
1845 1181 2
3700 1170 15
1538 2439 19
15 4053 5
3771 2963 11
2126 1933 7
3487 32 16
3269 2968 11
1278 4998 1
1860 2950 14
1533 1087 8
325 1591 15
484 2669 15
1584 4632 3
1980 104 10
4465 3571 8
1753 202 1
1528 15 6
1312 1510 2
4654 4087 20
3117 3636 4
1824 4635 7
2831 756 18
1197 1337 7
1063 847 6
2242 3550 3
557 1274 6
3022 835 7
4565 4000 20
435 1699 19
862 4737 16
1303 150 19
2571 1157 5
2575 2772 13
2928 2817 14
3955 3384 16
1548 3354 13
4500 4479 18
1922 2519 10
2527 1507 4
1705 2687 19
2411 3662 2
1053 1956 13
2742 953 20
3644 4061 15
3002 1096 11
221 992 16
2613 2631 17
2776 4712 13
935 4673 16
4492 3406 20
1521 2285 11
32 1015 11
415 130 6
3940 2184 20
2372 4744 2
4546 2063 10
2940 4213 9
3943 2530 13
63 4589 20
791 574 5
1124 3688 20
2797 1884 9
2058 3225 20
3273 4317 1
4910 4684 11
1145 4209 18
760 3090 12
2080 2381 9
4087 1074 3
3584 2860 3
2174 1084 16
2 4866 18
203 1395 8
3928 2154 13
3770 1913 7
2678 2445 19
4750 178 8
793 4866 17
50 1864 4
2708 948 13
233 1870 4
3882 1496 12
1226 3753 2
3068 4701 2
1250 2233 3
2251 3649 12
4863 3714 6
1704 4504 8
4228 1391 15
4802 1712 6
2338 4849 19
1192 2219 3
1933 348 20
1892 4719 20
3180 1040 8
490 1719 3
982 2062 20
2331 4649 14
2192 2454 9
1531 3097 9
3285 339 1
1846 3508 13
3312 3295 19
845 3979 18
2093 3305 10
538 3348 17
542 2034 5
1997 1545 12
1399 3015 1
1843 2073 8
2531 2723 1
1937 2313 16
2890 1836 14
1758 3098 19
4949 932 13
604 258 11
1717 3083 12
2903 4643 17
4602 1045 20
2439 789 16
3373 655 2
3994 1649 11
3002 222 8
77 2169 4
713 1170 13
1849 2350 16
2176 1333 4
1762 2217 19
3738 2030 14
2672 343 11
242 656 8
448 1354 19
2200 1526 20
488 290 2
2015 601 9
4279 1527 14
4944 3795 6
4719 557 8
3269 1473 20
4031 1725 20
4545 1205 2
3416 1114 3
1766 570 12
4588 3211 19
1829 2613 5
1060 1078 8
639 3173 15
4606 4833 12
4012 3492 8
4453 73 1
4904 4037 2
2267 3163 3
1204 155 2
219 1655 15
83 534 20
3819 3414 7
3284 4151 17
4629 3268 9
1884 3806 9
3078 2703 8
927 1320 19
4990 213 16
1487 2014 8
1485 11 10
2814 2565 20
3937 2715 7
4247 1308 7
2563 4689 11
22 4487 9
59 2539 10
1764 337 8
4599 2685 9
3048 4240 12
580 4424 20
3021 1883 17
2600 2438 9
855 3214 15
961 282 8
4883 1622 5
1141 4592 12
187 3145 4
3417 3023 3
4630 740 17
3479 1316 13
2044 662 15
337 615 7
4353 1726 18
4004 3868 12
2682 4950 7
1175 3189 14
2338 509 13
3186 1419 15
4353 4479 15
3904 4625 1
3789 3722 14
4556 3257 14
4929 2910 6
4182 1498 20
3102 686 19
3302 645 17
907 2127 14
1898 2577 8
1845 2407 16
3385 1004 5
2784 2506 17
1954 4104 1
869 81 19
4410 4951 8
2699 1835 14
1991 2081 18
4965 3548 18
1892 121 3
2670 4141 3
1334 714 14
1944 2367 1
39 1182 6
2305 1707 8
4481 3741 9
1865 113 15
1125 4823 7
2543 572 12
4049 2742 9
2447 184 13
2128 907 3
1859 1641 8
3450 1726 3
1431 4001 10
4251 2584 3
335 3549 1
4011 4732 9
4094 3802 2
4171 3096 11
4548 609 19
1449 4746 6
3206 2727 1
1328 2343 18
309 2266 15
2631 766 16
2745 2503 16
4645 593 5
3605 552 3
412 2118 7
4818 4259 3
2136 2457 10
1953 1749 13
4009 2246 8
1442 1515 15
1968 4884 1
1857 1319 7
3726 3766 5
1342 4204 11
2922 3805 9
783 1404 6
3288 3435 4
3694 4306 6
4350 4826 1
2513 2800 4
2465 2831 13
4065 38 7
2916 3820 14
3219 4109 13
851 2221 14
3733 3677 16
1758 2957 18
3236 3503 18
4803 4644 6
1627 1428 2
4466 2546 11
3995 2817 14
71 1508 3
4983 4540 3
4365 3088 11
891 4545 10
2547 647 9
3325 4262 7
1062 4788 7
1232 2684 2
1102 358 11
3360 3435 13
477 2323 3
2437 495 2
4979 4868 10
701 1963 5
967 2048 4
246 2370 19
2015 4415 8
812 4247 18
616 1837 17
336 306 20
2823 1506 8
464 2150 5
3700 4873 1
4736 2674 6
3827 1976 19
2901 3329 10
2284 2480 10
2440 4478 20
1355 4234 2
886 1963 12
505 697 8
4486 4829 12
869 2777 8
1785 433 12
2727 2881 8
1502 4282 14
784 2943 7
2058 3618 15
3552 3421 20
2144 4247 3
880 1863 1
1557 291 20
4354 4605 19
3572 4509 9
190 4276 12
1664 905 10
551 445 6
1408 555 11
3779 4679 1
430 276 19
1257 934 7
1228 1505 16
858 4794 10
4182 4221 6
88 346 6
3836 3377 5
3711 4065 12
2698 2323 14
2912 4621 6
3204 3234 8
4288 4808 14
381 2864 19
4274 4727 18
4794 2338 3
3614 4231 12
2620 1651 15
2838 3223 17
4093 1287 5
3471 145 18
4014 2066 6
4315 4434 11
283 1800 10
3692 4388 4
1694 1703 17
1564 2888 18
3639 2078 6
4530 2547 3
805 2827 1
1520 4296 10
1105 2474 12
4248 3902 15
4390 3019 15
4589 323 6
2088 2306 16
2164 4499 10
2682 1174 7
2402 2941 12
1698 1013 9
3258 1213 4
2266 1264 18
1295 3817 11
1219 4191 20
1939 826 5
2435 3375 13
1721 3034 11
4843 2003 7
2205 4258 7
668 175 16
3631 2126 1
2090 4571 1
2013 3163 20
4891 1219 17
2531 933 18
3174 886 14
61 2610 9
2903 979 2
1815 1768 20
3445 950 3
380 1923 9
4495 2717 18
3757 989 20
3445 931 20
1921 73 10
2936 2050 4
2729 3559 15
2728 3601 16
2291 3856 6
4837 1910 10
1087 3484 3
3501 2899 14
2865 3384 5
2303 4843 16
1116 1727 17
2354 4881 6
4353 108 11
1668 851 1
4138 940 5
3765 348 6
2967 1911 17
92 3807 20
3093 3378 2
2985 2004 18
4564 3888 5
4967 769 20
4380 595 16
1133 3899 20
2913 1332 16
4932 2227 13
29 1191 16
4128 1753 10
4750 1489 15
411 4058 7
1857 3783 16
672 171 14
4963 3859 6
682 2187 17
2320 1119 13
1737 2786 7
4466 4127 14
3133 1441 19
2490 2619 11
2331 1805 17
2424 3837 17
574 3784 18
459 3851 19
388 1684 15
4775 3554 8
2709 2032 13
3769 466 3
1644 4610 18
872 1554 6
442 1945 5
4940 4776 1
1735 4228 10
4634 956 4
270 1352 14
2850 4631 2
3005 4643 6
490 4815 13
1080 3564 8
2804 2107 11
556 2867 9
1158 1882 7
1060 3447 17
810 4876 3
4991 4798 3
2586 3017 15
2438 3148 13
2383 590 5
1487 3017 14
1726 2651 10
2485 4026 17
2777 1384 20
3111 3434 5
3906 3224 6
1755 339 6
4825 2465 14
3781 3788 7
87 3920 6
4961 1492 9
4922 3055 9
4957 496 18
4556 4214 5
152 3776 4
2873 3251 17
1447 1633 16
2762 1747 9
1770 891 7
1776 4863 18
2776 690 11
444 4838 12
384 256 17
232 3335 13
3782 3551 16
3582 4496 20
4270 120 7
2618 1862 19
1156 4567 17
2017 4886 1
3721 25 14
2073 4048 11
3037 394 13
2153 1640 11
1449 4566 13
2455 4533 7
3805 1852 2
1628 3270 18
4673 3624 18
3785 2318 13
2891 4084 6
3783 3586 6
3012 841 6
1185 201 19
2810 978 6
4502 832 8
1363 3289 9
2863 3847 8
4406 2517 7
4328 2168 5
513 2599 16
812 2629 1
2547 2133 3
284 1774 4
4520 4093 6
2468 288 2
1681 3507 17
820 2017 3
1237 3440 2
2582 4426 18
28 2130 18
3669 3927 15
1935 4532 19
2730 1889 3
4776 1585 15
3929 2490 13
1949 49 2
3751 3831 2
1929 287 20
1353 2675 18
246 2028 12
120 2517 14
807 3826 7
1114 156 18
3562 4579 4
1257 266 5
936 1053 11
3259 4915 2
2487 1302 20
1267 1664 7
4976 1197 20
440 921 19
1294 1583 9
1512 4862 12
4619 4624 3
2510 746 3
3140 2558 17
3148 448 13
4066 1633 14
3739 1679 7
1942 4892 13
706 2947 3
3019 3947 14
4722 3696 7
467 4794 3
375 3718 12
419 1137 2
1600 4605 19
3558 3030 1
2943 1386 15
4399 295 12
3023 2066 10
4636 4233 6
3001 899 14
4112 4088 3
1364 3754 17
2176 3592 18
4000 3079 7
1075 4884 4
582 4387 18
1551 2012 9
4080 1707 1
2840 3533 19
2374 4657 15
4166 3392 5
170 1590 18
4802 4621 13
702 4039 20
1632 175 1
4717 4349 6
1389 279 20
3464 2560 16
4067 4384 18
2634 1519 14
78 4967 7
1187 212 7
3467 768 8
4788 3522 10
4803 3824 16
404 2317 13
4535 4506 18
1601 4578 5
803 593 17
4079 4824 18
2576 4485 15
2304 1754 12
1431 588 18
4065 4728 12
609 1634 1
4929 3964 18
4464 2972 5
3853 1902 5
128 4264 13
3370 4403 15
1770 4817 3
319 3564 18
4772 350 9
1764 4248 15
2149 3522 20
1647 3593 6
1367 2901 1
3434 4531 19
4397 2871 15
165 1951 15
643 1055 5
2194 3824 19
863 4306 19
813 3951 12
4881 89 5
3907 3257 19
107 320 2
1808 3206 20
4309 3536 19
4962 3051 12
4064 3601 3
3720 2488 18
3614 2003 18
3322 4152 10
3675 2192 12
3686 3714 6
3961 4877 8
1927 1076 13
4769 4944 6
3825 2045 4
3854 3277 2
1742 4437 9
83 901 13
2965 4606 20
3172 2124 20
1195 4482 7
1793 3995 17
1534 4211 18
3318 4146 19
1168 2012 2
3734 4206 3
1432 4407 20
239 2454 11
4286 3299 6
3643 3215 9
2580 806 3
3178 632 14
2242 183 5
2448 214 20
1161 3164 19
698 4374 11
2863 1760 20
2772 3945 7
4220 2799 14
3113 1399 1
3954 1040 13
2478 2657 1
4205 1980 4
4757 4038 3
1871 3404 12
4723 4669 20
1601 1199 1
3125 4807 1
3031 3491 6
4327 3981 18
998 4371 19
4074 3551 14
3748 4158 11
552 2899 6
4254 2801 13
2401 4796 10
1994 3326 19
4422 1416 19
299 3534 17
1837 1865 15
730 339 8
1847 1882 17
4739 2205 2
1682 3 3
1357 1793 17
789 1871 13
2097 971 2
596 4397 16
1570 1086 6
4954 3864 15
3872 432 14
2127 3597 19
541 703 17
1804 1187 8
3108 482 12
2256 3617 4
1469 1257 3
2203 861 18
1335 1045 5
4033 3410 19
2794 1843 7
2897 1620 7
3189 4039 14
554 3171 5
