500 3000
38 455 17
54 360 17
53 477 20
200 370 3
3 454 15
201 466 1
91 413 1
186 359 19
89 438 14
39 391 5
80 303 11
103 470 1
35 307 13
486 500 3
1 219 12
52 471 13
39 470 5
458 500 12
1 249 3
134 421 9
131 305 9
50 446 13
81 496 1
188 478 4
21 322 18
139 396 10
110 498 6
209 277 12
172 328 4
126 286 15
200 392 4
1 120 10
1 161 11
158 392 9
159 296 10
1 86 17
166 253 13
245 475 6
47 254 2
76 381 2
403 500 15
194 434 15
75 377 1
19 424 14
241 297 7
227 327 18
434 500 3
174 452 12
161 486 18
73 338 16
220 494 1
43 452 18
50 343 14
111 328 5
228 347 1
159 470 18
1 147 5
120 432 20
203 462 13
230 442 2
20 374 17
103 465 20
417 500 4
214 453 7
46 489 19
200 415 1
9 323 14
57 471 20
178 467 17
121 352 1
177 416 3
171 257 13
463 500 19
253 500 2
136 473 9
373 500 8
5 304 14
74 264 12
118 440 8
250 496 7
176 257 8
211 258 8
446 500 20
223 406 10
372 500 13
188 457 20
10 315 18
193 421 6
52 413 3
70 371 2
98 293 17
84 346 13
106 410 3
248 294 1
42 338 14
79 368 15
24 285 6
41 356 7
195 474 10
158 489 17
77 475 4
185 427 8
157 458 5
93 388 8
273 500 16
7 277 3
60 353 6
119 453 9
132 309 7
206 482 5
50 301 7
52 412 15
140 296 7
338 500 14
92 371 9
38 332 12
207 256 12
25 459 17
163 406 13
237 351 4
258 500 9
1 192 2
73 365 1
7 323 11
195 337 18
54 489 4
91 496 15
212 272 9
250 431 12
144 350 4
218 495 20
122 492 1
168 431 14
1 229 5
449 500 10
148 441 7
249 285 18
1 104 10
40 375 6
121 453 15
126 474 10
63 441 6
492 500 2
172 273 12
19 450 11
182 343 3
127 441 6
165 403 13
1 130 4
180 338 12
20 324 19
183 418 1
151 336 11
72 428 9
28 350 3
1 175 11
241 452 10
116 381 14
42 428 19
171 327 17
185 313 12
86 267 8
1 8 19
29 391 8
175 302 14
48 312 13
208 337 15
68 276 4
82 437 18
161 448 7
1 46 18
50 448 15
23 413 10
22 321 19
249 292 12
168 271 16
158 402 16
1 171 18
222 436 9
229 376 10
135 404 7
67 463 8
1 198 8
84 372 10
134 411 15
50 297 4
66 304 15
210 475 18
219 281 18
1 148 7
207 385 8
111 326 1
147 324 1
30 358 17
104 255 12
31 399 17
123 396 20
124 298 11
160 437 6
217 305 3
76 421 9
286 500 3
173 366 18
190 301 9
53 300 10
206 257 11
324 500 5
19 453 11
396 500 20
4 301 15
1 236 11
157 278 18
106 435 12
72 252 2
296 500 14
93 367 14
90 491 20
36 472 1
7 443 15
157 393 4
227 424 6
121 365 18
289 500 4
138 259 8
1 228 12
50 459 15
21 373 16
10 473 3
20 395 10
116 418 7
124 362 9
43 341 13
65 302 15
410 500 7
163 478 18
176 335 5
53 331 11
221 468 8
101 305 6
14 494 3
114 307 2
59 325 14
10 310 17
92 386 10
115 339 15
226 361 20
164 417 11
244 439 3
59 412 18
139 367 19
1 243 5
129 416 10
195 469 9
41 259 8
14 364 14
1 129 19
2 300 11
66 395 15
211 336 19
154 312 4
1 246 15
223 347 15
44 493 4
199 478 4
130 257 19
181 298 8
1 247 16
19 320 2
124 369 2
80 358 5
31 353 17
224 294 6
149 471 16
179 398 15
277 500 12
29 480 2
379 500 10
1 14 15
18 252 20
161 427 13
153 430 5
199 265 17
351 500 19
14 376 1
193 350 14
1 174 3
128 298 4
164 443 17
74 430 5
197 284 10
157 353 15
222 396 1
144 485 18
18 438 2
217 418 4
398 500 20
225 381 19
163 348 19
119 303 16
197 413 16
131 351 11
83 348 14
38 436 16
439 500 20
130 390 8
1 238 1
20 429 11
381 500 20
11 386 4
6 323 18
155 409 17
219 356 5
250 475 7
1 63 5
200 252 1
238 344 1
121 384 11
108 492 3
54 410 7
42 449 17
119 334 17
9 423 15
49 379 3
166 451 5
50 260 14
87 311 14
395 500 9
425 500 16
1 159 14
176 364 12
246 275 12
121 327 7
213 385 20
178 381 13
243 438 14
126 400 12
70 266 7
123 388 14
136 351 19
191 494 18
331 500 12
178 279 1
28 279 11
234 414 1
25 484 11
159 331 15
176 361 15
115 353 15
12 491 7
1 222 11
22 497 12
189 251 10
1 89 12
242 456 16
71 463 3
84 483 17
144 378 3
61 393 18
222 328 14
68 474 20
70 478 20
11 457 18
188 390 1
184 390 9
96 430 2
105 397 12
210 351 15
22 281 14
333 500 18
214 293 2
238 324 13
239 266 15
58 474 11
84 335 11
31 492 12
168 401 13
150 469 4
68 284 17
9 289 5
26 418 9
102 383 8
117 283 7
94 446 14
215 409 14
198 458 15
140 425 7
365 500 15
124 300 3
172 369 7
188 336 7
8 330 17
1 119 16
28 420 4
66 431 16
120 368 2
218 451 12
168 463 2
173 330 20
233 278 6
406 500 13
209 356 19
314 500 3
143 426 9
118 444 3
203 462 15
115 432 5
1 6 4
72 258 6
41 462 14
141 268 5
1 226 7
146 282 18
72 353 14
182 256 6
203 452 6
1 100 16
155 430 20
109 466 6
171 469 20
154 431 16
72 413 1
452 500 19
1 146 19
238 369 10
1 169 8
26 262 17
438 500 8
239 303 8
47 442 9
61 370 1
53 318 1
52 374 13
95 448 18
94 274 13
45 384 12
145 318 9
71 279 11
247 413 16
421 500 9
203 307 10
20 286 4
175 330 3
56 467 2
123 349 2
41 341 2
172 373 3
243 483 1
83 427 13
375 500 16
143 299 2
170 272 8
12 345 13
1 31 15
216 354 14
152 298 1
25 293 14
1 160 16
157 275 7
1 207 11
235 317 15
245 489 17
147 297 19
1 118 19
175 493 2
193 398 1
167 490 7
218 450 15
55 420 17
118 447 4
278 500 12
128 369 11
491 500 2
1 225 1
23 262 6
215 435 11
23 440 12
191 409 16
297 500 18
223 291 16
341 500 17
122 286 20
7 318 19
228 337 5
152 290 10
125 478 15
241 406 4
182 385 2
220 477 2
217 347 12
191 478 8
151 291 6
64 480 3
156 284 20
77 417 19
388 500 13
33 297 16
44 307 16
238 467 19
195 310 16
79 402 5
127 301 6
139 417 19
94 456 16
475 500 4
120 264 10
230 470 10
191 299 14
56 455 17
155 293 17
226 477 1
179 282 6
105 431 3
64 289 4
177 483 3
77 341 1
103 483 20
154 298 20
97 282 8
46 420 14
147 349 19
7 322 2
46 371 9
14 449 8
153 366 6
1 76 12
136 273 10
70 371 7
172 424 16
58 461 6
376 500 8
31 319 18
118 256 17
167 409 8
137 465 12
236 450 6
143 390 8
1 103 1
40 260 12
117 429 1
152 316 16
66 255 12
226 423 7
172 280 7
215 354 12
199 388 2
92 492 3
1 114 16
339 500 14
135 323 20
111 382 20
23 341 1
75 341 15
152 342 10
243 341 5
59 291 5
152 479 15
154 491 19
13 442 2
219 342 8
1 149 9
169 381 15
78 379 7
77 409 5
233 383 20
1 107 12
107 253 6
47 456 9
121 414 20
178 280 6
230 280 20
162 374 10
205 473 15
112 499 20
116 296 11
427 500 9
107 468 16
1 125 2
246 478 13
194 261 1
186 311 12
179 303 19
123 404 3
183 467 7
245 450 6
70 252 10
247 408 2
53 380 13
30 453 4
228 256 20
283 500 9
73 351 12
1 35 1
15 318 4
152 281 13
157 355 15
432 500 3
1 45 14
230 288 1
181 356 2
169 319 16
37 274 20
86 494 20
170 374 13
37 381 3
131 345 8
206 279 14
326 500 13
64 432 14
44 387 11
130 394 13
47 395 12
165 342 7
40 320 16
205 412 18
81 460 10
5 401 4
495 500 8
68 324 13
163 359 4
222 439 11
103 429 16
139 340 4
163 371 15
119 494 5
136 395 3
217 285 17
176 384 20
121 429 17
78 398 10
242 416 2
101 304 20
204 376 12
1 26 14
192 457 18
1 163 19
210 402 3
201 395 1
35 316 6
208 480 10
167 370 19
168 285 4
412 500 20
1 136 1
165 449 3
1 189 13
187 426 13
51 429 15
109 312 16
185 357 6
197 432 18
58 395 5
261 500 5
9 268 4
203 281 12
6 372 7
244 306 19
1 87 1
190 426 9
107 388 18
76 328 15
92 476 3
120 437 2
164 440 14
44 398 11
89 302 5
163 268 20
197 367 10
161 469 17
42 476 18
