3000 30000
1483 1864 15
1423 2463 18
1490 2198 5
1096 2960 14
268 1943 2
1133 1512 10
2066 3000 11
1294 2357 16
1421 1761 18
749 2178 8
844 2319 17
1027 2761 16
143 2146 16
235 1533 10
36 1799 1
1549 3000 19
489 2842 11
495 2839 2
992 1899 14
779 2051 9
917 1884 20
417 1813 3
1474 2576 5
1130 2070 20
1749 3000 2
907 2002 5
1009 2343 4
624 2178 13
1293 2901 8
734 1710 18
463 2883 5
143 2689 12
628 2062 8
303 2976 20
1167 2831 8
1304 1587 18
87 2076 9
1406 1532 17
241 2639 17
742 2300 18
321 2439 20
1370 2944 10
595 1891 2
1348 2274 5
641 2476 10
623 1871 14
828 2587 18
430 2653 5
648 1616 20
196 2641 15
62 2518 14
1252 1797 16
964 2981 4
1320 2871 4
174 1605 13
1330 1617 4
843 2153 7
61 2554 4
324 2097 5
838 1624 18
874 2118 5
555 2691 5
1077 2335 4
489 1888 2
825 1718 18
65 1560 19
1616 3000 7
53 2071 18
162 2624 14
567 2530 11
315 2774 1
829 1998 13
85 2832 11
1230 2737 6
1254 1907 16
1085 2506 20
407 2786 20
1061 2771 9
943 1863 7
1 160 10
1 201 11
2721 3000 12
392 1897 3
411 1522 9
314 2292 1
816 1865 7
667 2227 12
55 1574 4
648 2999 6
712 1614 18
635 1956 4
1151 1573 2
1582 3000 7
1062 2031 14
1173 2663 4
1145 2410 12
153 1536 19
182 2488 16
1271 2596 19
141 2485 8
1144 2183 2
214 2411 17
2978 3000 3
1432 2298 10
333 2717 12
1064 2559 19
671 1740 16
302 2025 5
1 1094 12
844 1968 4
720 2793 9
678 2756 3
764 1842 16
963 2176 20
804 2180 13
200 1841 6
1352 2564 17
1127 2445 2
765 2792 17
197 2108 16
815 1769 19
1169 2465 4
1018 2009 2
273 1802 9
1853 3000 14
1025 1586 13
1260 1673 2
731 2271 5
561 2034 13
491 1650 9
1006 1915 12
2036 3000 18
868 1757 5
1321 2740 2
439 2314 12
881 1920 11
743 2262 1
1153 2954 20
1009 2040 8
679 2669 14
26 2111 15
103 2975 8
2723 3000 8
743 2478 6
1361 1836 8
1382 2013 19
1432 2604 12
310 2832 13
824 2254 10
1411 1642 20
14 2617 20
313 1913 6
1163 2068 15
764 2445 12
295 2707 12
79 2280 12
831 2361 10
1143 2281 14
1260 2253 14
1134 1845 19
1003 1852 8
312 2381 3
10 2991 10
1280 1866 20
819 2005 20
1090 2487 17
1175 2659 6
690 2983 9
718 2380 16
1077 1607 17
46 2797 6
1454 2629 3
564 2866 14
628 2344 18
997 2991 9
1349 1715 19
588 2479 5
952 2084 11
1463 2903 20
133 1556 5
167 2449 6
520 2972 13
1418 2928 2
581 2751 10
320 2704 9
896 2469 19
357 1839 10
1500 1665 11
1384 1646 20
1003 1708 13
882 1946 3
599 2581 7
191 1939 18
2878 3000 17
1034 2814 10
1105 2562 8
1 56 8
925 1533 5
1761 3000 7
1392 2754 7
1239 2080 20
434 2908 4
1473 2826 5
916 2909 16
582 1579 5
1 884 15
1016 2018 15
2948 3000 10
1120 2682 5
116 1720 5
1100 2220 3
845 2730 3
881 1668 4
1397 2562 17
1218 1794 18
1 902 5
1067 2154 13
1406 1675 2
432 2102 4
432 1945 20
302 1921 3
838 2426 13
1307 2502 8
714 1986 2
1058 2154 3
448 2448 11
1277 1698 6
1147 1820 6
380 2761 13
349 2091 1
18 1550 7
735 2215 8
1 624 10
876 1519 20
744 2105 19
35 2198 19
977 1996 4
1163 2067 7
161 2816 9
860 2374 9
1399 2310 8
873 2537 15
1185 2458 8
109 2047 16
287 2840 14
18 2221 3
604 1727 8
133 2895 18
476 2062 2
561 2869 7
792 2688 11
857 2438 10
2598 3000 11
392 2665 13
398 2132 4
2985 3000 13
1468 2155 16
844 2053 8
817 2550 13
1232 1667 5
1362 2297 17
63 1771 9
1414 2001 9
593 2117 13
762 2618 1
998 2722 11
1682 3000 12
819 1924 2
377 1504 19
1129 1911 2
1369 2656 13
863 2688 11
1159 2216 13
355 2862 14
734 2447 20
1287 1695 14
596 2393 10
1344 1869 17
1 91 7
1009 1817 17
1397 2392 15
1 167 2
1 697 2
1130 2587 2
483 2120 19
1913 3000 17
60 2145 6
705 2422 9
728 1693 10
1122 2988 3
819 2462 4
1152 1899 3
171 2789 6
1238 2448 3
1225 1825 12
1 692 8
555 2397 18
1944 3000 9
676 1996 7
1348 2354 13
1174 2365 10
1015 2235 3
307 2484 2
1095 1837 2
408 2338 7
1421 2956 12
175 2627 6
1400 2058 5
202 2702 2
812 1861 10
821 2216 16
27 1655 4
445 1823 13
1275 2436 20
751 1599 6
1433 2847 2
845 2260 1
1267 2138 20
272 2987 6
1355 2579 9
432 1614 12
129 2224 15
942 2072 11
467 2867 20
724 2353 17
849 2757 17
55 1706 17
1184 1678 6
1072 2801 2
460 2083 9
30 2193 1
1091 2764 3
567 2844 14
513 2944 2
1283 2636 17
535 2997 8
931 2053 20
1 1429 4
1340 2845 14
1019 2442 4
55 2004 17
157 2823 18
291 2113 18
375 2577 6
221 1595 14
386 1566 17
777 2994 9
605 1739 6
347 2714 20
496 2660 7
301 1872 3
2138 3000 19
755 1695 18
1233 2762 5
856 2609 3
302 2624 19
2638 3000 11
1039 1892 16
410 1605 8
1257 2724 1
730 2114 12
1188 1809 12
754 2385 3
670 2492 16
256 2394 7
2443 3000 2
1388 2958 17
337 2070 5
1397 1605 7
259 1912 1
1022 2487 20
535 1583 14
1427 2830 18
645 1699 13
852 1823 18
218 1554 5
1091 2517 14
1459 2968 5
1389 2316 1
722 2883 8
657 2971 15
1014 2341 10
1835 3000 2
227 2061 1
1705 3000 12
235 2826 2
1275 1823 7
71 2970 10
264 1885 18
669 2187 15
515 2702 4
392 1736 8
397 2381 4
305 2033 9
616 2118 19
1193 1874 4
882 2828 6
8 2781 2
2223 3000 11
1367 2160 1
876 2929 5
1085 2008 9
1207 2415 10
1440 1724 4
1 664 1
110 2523 6
322 2716 15
704 1610 17
540 2914 11
292 2599 4
1356 2566 1
302 1514 5
1575 3000 1
613 2478 14
150 1840 8
425 2963 6
2511 3000 18
1306 1788 14
1311 2236 14
939 2391 13
620 2807 10
117 1768 11
846 2382 9
1754 3000 20
2576 3000 16
90 2865 11
1080 1847 15
765 2957 7
1482 2398 18
1111 1671 6
806 2570 7
2072 3000 9
497 1702 20
1424 2965 5
586 1677 18
1362 1766 7
381 2977 15
1282 1507 8
1032 2599 8
308 2271 16
93 2082 17
1 1115 7
931 2514 19
388 2210 10
408 1951 16
1413 2789 11
460 1671 12
1157 2299 13
1158 2933 14
283 2748 15
112 2534 3
84 2752 6
631 2002 20
1205 2712 6
379 1547 9
177 2086 17
27 2363 14
101 2468 19
803 2156 9
1439 1944 6
250 2250 15
372 2419 9
99 1532 13
1182 2971 5
997 1622 2
500 2102 5
202 2578 17
1228 1517 1
1410 2479 5
702 1785 9
1156 2540 4
1270 2504 4
360 2891 20
506 2841 17
788 2806 4
10 2439 9
321 2121 12
1399 2261 10
678 2366 9
520 1936 7
774 2219 3
1 1438 13
1395 1673 20
281 2676 7
1224 2251 8
625 1819 11
902 2817 8
1574 3000 13
800 2546 4
1156 2832 4
273 1674 15
30 1708 10
1156 2489 15
581 2933 4
1467 2807 4
1146 1832 4
1270 2884 9
872 2520 2
1287 2302 1
887 2850 4
1215 1769 18
253 2400 10
1379 2844 20
1387 2139 15
1468 2876 20
2571 3000 2
1404 2122 1
110 1655 9
1489 1571 5
502 1904 7
1458 1904 14
710 2365 11
2354 3000 19
1693 3000 5
720 1752 7
788 2570 19
1442 2084 13
519 2721 13
2467 3000 9
999 1547 3
1344 2501 3
926 1674 5
187 2927 9
1 380 4
1405 2793 7
1315 1719 13
264 2977 18
2068 3000 2
611 1754 17
1185 2179 8
1031 1552 15
432 1557 19
363 2214 6
1483 2159 20
1038 1869 1
1 1243 5
1 544 4
853 1611 8
641 2932 14
474 2824 12
1 463 15
193 2449 9
1469 2650 16
1147 2073 1
1242 2972 16
1367 1948 11
117 2248 6
1326 1810 14
638 1934 8
510 2968 3
216 1637 5
1035 1507 11
1165 2556 7
1317 1572 4
427 2194 5
1176 2204 7
679 1955 6
1218 2020 14
1473 2348 6
1205 1664 14
930 2108 12
1412 2185 8
2704 3000 16
1492 1915 7
422 2522 20
1333 1615 10
72 1995 14
529 1627 14
1420 1779 13
937 1965 13
319 2042 10
1139 1543 1
1206 2305 20
1374 1869 6
1 1420 1
1406 1593 3
1193 2380 14
1918 3000 7
1195 2052 4
1318 2464 9
143 1871 2
951 2904 14
538 2280 20
165 1527 19
526 2040 20
491 2162 3
159 1517 8
161 2832 10
1411 2170 9
348 2943 18
7 1547 17
1 1427 17
932 1502 7
827 2102 8
174 2629 19
485 2054 13
64 1856 20
544 2476 12
814 1560 3
616 1663 4
523 2277 6
567 1548 1
1398 2736 4
600 1551 19
42 2088 4
867 2061 6
196 1818 11
930 2810 14
918 2966 14
444 2501 16
808 2945 3
807 1973 18
438 1937 2
945 1946 9
984 2243 1
1398 2766 4
404 2793 11
1353 1993 6
447 2327 2
1444 2786 11
107 2329 7
584 2161 9
1382 2526 19
423 2494 12
924 2854 14
1872 3000 5
1245 2767 18
1265 2665 8
1034 2252 19
1212 2847 2
1163 1631 18
240 2070 3
1260 2299 13
46 2254 14
293 2570 17
953 2840 16
571 1830 18
447 1938 18
1124 2773 8
997 2186 17
1 683 3
353 2647 4
1256 2224 19
853 1575 6
697 2128 3
740 1558 5
451 2726 18
1028 2110 14
348 2019 9
940 1511 14
89 1719 7
927 2082 3
1411 2861 10
1 200 7
1123 2723 18
1218 2106 2
546 1987 12
956 1880 5
880 2997 18
1295 1874 5
314 2951 13
210 1977 9
712 1642 5
305 2211 17
855 2890 17
276 2693 5
1222 1530 12
299 2167 12
863 2682 7
830 2959 6
19 1971 5
1121 2901 3
170 2503 2
468 2407 19
211 2140 13
206 2292 8
502 2426 12
1219 2851 8
97 1856 8
1 359 13
1246 2402 4
317 2936 8
559 2507 9
279 2573 2
1 738 9
420 1680 18
52 2458 1
821 2575 6
327 2189 4
1032 1733 4
1060 2046 20
130 2907 5
1153 1571 9
1 51 18
10 1641 5
586 2839 11
556 2366 18
96 2161 3
892 2994 14
4 1591 20
2979 3000 6
1340 2149 18
1326 1987 8
511 1529 2
1440 2289 3
1132 1816 20
731 2341 2
558 2626 10
134 2996 1
542 2234 8
951 2287 16
308 2263 19
256 1918 1
567 2656 20
375 2860 1
1424 2346 12
1464 2310 4
1 1247 20
76 2242 8
1426 1883 13
893 2009 9
1047 2397 16
1044 2803 6
185 2673 14
565 2041 16
1 1096 9
715 2592 2
633 1851 2
1338 2194 9
910 2995 16
624 1776 13
2719 3000 5
1272 1525 6
331 2315 16
1141 2692 11
1071 2349 8
81 2907 19
1151 2812 2
352 2928 12
686 2544 7
1066 1645 18
1405 1540 12
192 2373 10
2516 3000 17
1144 2962 17
1389 2622 7
160 2463 19
940 2023 2
1263 2156 7
888 2577 16
500 2416 8
1215 2366 10
698 2313 7
1470 1995 1
118 1681 17
980 1918 15
301 2531 15
1344 2520 5
483 2002 18
481 1847 2
735 2556 8
313 1659 10
1099 2127 20
863 2734 10
86 2109 10
1166 1862 7
1273 2884 12
1056 1688 3
133 2944 18
1038 2698 17
721 2272 8
807 2955 8
850 1691 19
313 2009 15
701 1751 12
498 2006 8
1224 2827 11
313 1951 10
129 2168 7
755 2786 10
2187 3000 3
1068 1877 14
1102 2112 15
251 1562 2
648 2417 11
455 2577 12
21 1923 13
380 2118 4
352 2266 3
1417 2209 20
188 2481 15
445 2229 12
559 1931 12
122 1999 17
1453 2452 17
1140 1793 7
1 331 6
312 1732 16
1065 2290 20
350 2340 18
457 1544 18
563 2153 2
745 2889 16
503 2922 15
1 384 17
754 2883 16
1409 2471 20
713 2920 20
1436 1753 16
141 1770 19
1 1159 13
762 2499 16
82 2245 17
2749 3000 9
395 2017 5
943 1779 19
826 2483 9
664 2619 12
258 2015 10
53 2914 16
351 1698 2
240 2967 19
1254 2575 13
2506 3000 8
803 1763 14
407 2311 2
1180 1794 15
529 1752 11
1284 1625 4
145 2080 14
47 1850 16
1169 2618 10
1043 2607 4
731 2028 11
1094 1722 1
109 2501 3
1266 2152 19
2076 3000 9
169 2800 16
2707 3000 19
1459 1957 3
433 2819 7
108 2718 4
994 1566 18
906 2780 13
350 1683 3
1 1371 3
2059 3000 9
1443 1880 12
1195 1927 11
286 1869 17
460 2888 9
637 1649 12
1290 1904 10
1386 1700 15
966 1978 12
796 1961 19
1415 2291 6
1377 1526 20
1326 2072 12
471 1516 14
544 1640 8
513 2567 2
500 1944 11
175 1668 7
613 1996 6
201 2624 14
792 2701 9
670 2800 15
628 2023 7
469 1531 5
365 2038 11
355 2465 10
726 2644 11
301 1978 2
1458 1930 3
1002 2810 3
754 2898 3
1018 2346 20
887 2487 9
1421 2272 2
106 2129 15
984 2019 2
945 2893 6
629 2244 13
1088 1693 7
199 2494 4
1038 1860 20
1013 1951 4
488 2160 11
2257 3000 15
982 2022 13
981 1884 18
1324 1686 18
1084 1582 3
86 2134 14
2296 3000 16
511 2543 14
1112 1831 4
67 2649 18
1184 2539 18
964 1703 7
1139 2669 16
526 1672 2
1940 3000 6
806 2381 5
1288 2289 18
1380 2410 7
22 2990 11
1 116 15
973 2787 14
3 2199 6
21 2606 17
862 2231 19
183 2052 19
222 2238 6
636 2232 18
263 1991 13
590 2089 2
1219 2848 5
1 449 16
489 1776 7
682 1750 6
64 1973 20
1457 1790 15
106 2412 6
1214 2086 10
590 2043 7
911 2090 11
1079 2057 4
24 2143 1
151 2632 13
1307 2259 14
2194 3000 13
1051 1536 18
1435 1680 10
464 1699 6
1424 1666 13
456 1822 6
314 2384 1
1272 2995 18
1081 2255 19
1457 1908 20
340 2717 2
2951 3000 17
792 2042 1
1095 2149 16
36 2805 20
154 2402 19
391 2218 14
60 2511 10
351 2528 2
339 2609 7
309 1594 10
28 2804 14
913 2271 12
1119 2484 1
577 2919 9
23 2374 4
1451 1905 6
1395 2685 14
1424 2804 10
396 2271 20
906 2485 12
625 1579 20
1407 2110 3
27 2894 4
1455 2862 7
205 2328 12
1010 2893 12
606 2764 4
950 2869 9
1467 2130 12
1229 2804 12
310 2119 17
534 2932 11
446 1610 7
1001 2369 2
1002 2706 1
1185 2788 10
608 1789 15
531 1537 16
423 2457 2
1006 2095 17
875 2539 7
1393 1635 4
783 2854 3
742 2490 16
1071 2044 20
493 2661 20
605 2313 20
1281 2502 10
207 2042 12
321 1744 12
1775 3000 17
1353 1625 17
757 2161 2
984 1648 6
1236 1671 7
632 2265 7
750 2299 7
2071 3000 14
658 2988 8
864 2694 1
1087 2804 17
309 2250 17
1 320 8
977 2835 17
1398 2434 15
1 396 3
1465 1639 2
502 1642 11
870 1755 7
1149 1986 4
983 1941 2
1441 2306 1
179 2086 17
680 1945 3
498 2644 1
548 2240 18
839 2694 11
1054 2546 15
616 2352 16
1253 2955 14
1330 2129 2
1447 2445 18
325 2445 13
218 2460 4
422 2676 7
659 1962 2
684 2051 10
158 1841 16
1158 1772 15
494 2469 12
251 2136 10
369 2532 16
869 1698 7
1486 2900 10
1032 1655 20
1294 1782 11
1012 2551 19
263 1614 10
2738 3000 20
607 1760 16
15 1603 4
439 2830 19
300 2957 3
841 1825 17
1231 2916 10
1367 2332 5
1 923 4
278 1921 1
1825 3000 5
1326 1536 8
1 242 20
1286 2347 12
671 2263 15
1 842 15
1496 1693 11
845 1651 7
354 1668 5
616 2920 18
1 1448 10
943 2831 2
1328 2577 9
909 1874 16
170 2387 18
880 2094 4
695 2622 11
1439 1729 19
647 2954 4
711 2391 7
2235 3000 20
1497 2934 12
1317 1526 13
1391 2458 1
528 1628 14
868 1825 13
1037 1668 1
1218 2353 19
424 2269 20
1513 3000 2
149 1746 17
219 1588 10
1 436 20
650 2054 14
1193 2893 14
61 2494 14
889 1792 19
645 1752 4
439 1777 4
2961 3000 11
776 2520 11
311 2410 19
1 979 16
286 2420 14
1439 1603 14
614 1870 17
1204 2950 10
1257 2074 6
1545 3000 20
605 2931 3
989 1641 10
822 2401 3
597 2307 18
622 2716 4
843 2280 4
1035 2239 17
371 2237 13
2358 3000 6
1479 2670 12
634 2613 15
1243 1919 12
604 2758 4
1292 1534 18
1495 2473 2
9 1772 1
1168 2638 13
1309 2606 5
502 1724 14
288 1707 4
636 2285 5
110 2454 7
172 2732 16
1426 2974 5
216 2137 11
1438 1700 20
343 2701 18
1347 1821 2
939 1681 18
730 2911 15
710 2413 3
1807 3000 17
1041 2635 19
1360 1956 6
46 2919 4
1481 2097 12
570 2059 3
1090 1905 20
240 2887 13
904 2894 8
1092 2298 6
1 317 7
1 55 7
21 2032 13
507 2541 15
1388 2205 4
1101 2164 6
8 1788 18
1795 3000 12
667 1586 2
958 1564 9
668 2360 2
769 2236 2
23 2117 4
793 2047 8
822 2434 4
494 2128 16
449 1879 18
703 1673 15
1222 2597 12
638 1795 16
646 1778 2
846 2379 10
465 2546 19
84 2025 7
365 2756 9
810 2165 13
897 1873 3
197 1612 7
1472 1896 18
72 2240 12
695 2442 14
1291 1649 20
1583 3000 3
721 2699 20
838 1563 20
222 2534 19
1265 1736 9
1424 2508 1
1 1205 14
1150 2929 19
379 2021 6
945 1915 5
837 2748 11
1480 1717 19
1481 2794 20
52 1883 16
841 2160 11
169 2577 1
1439 2115 2
1334 1884 18
57 2506 17
1258 2528 20
1 932 13
784 2277 8
461 2710 4
1343 2787 14
2662 3000 1
937 2404 11
267 2277 16
925 1897 20
1498 1711 5
558 1864 14
2185 3000 11
455 2019 9
1157 2367 15
1216 2218 13
581 1903 4
282 2508 12
271 2401 16
451 1827 19
464 1751 9
1413 1889 2
428 2773 20
1057 2273 1
52 2380 17
913 2636 4
265 1733 16
990 2707 8
30 2444 7
1156 2922 11
290 2953 8
43 2701 1
119 2296 15
318 2705 14
151 1624 12
1049 1976 1
1131 1890 19
1136 2139 15
231 2158 10
1088 2636 18
1699 3000 20
260 2166 7
1474 2048 4
536 2496 9
83 2444 3
21 1548 6
280 1941 7
628 1685 18
224 2255 11
313 2305 4
276 2011 17
369 1502 12
1273 2872 6
834 2545 3
88 2683 14
332 1744 5
163 2302 8
890 1642 5
629 2348 19
1060 1555 1
470 1915 11
876 2658 4
134 2463 2
1417 2522 13
239 1578 17
1474 2131 15
2821 3000 1
284 2420 3
1291 1828 7
595 1806 12
53 2276 3
742 2664 9
830 1742 17
825 2098 7
1260 2337 17
1396 1619 12
522 1706 8
1449 2176 4
391 2931 18
1670 3000 15
461 1607 6
1281 2909 12
1588 3000 17
882 2879 5
997 2958 16
1 1018 1
2170 3000 7
871 1717 20
708 1970 2
2944 3000 11
1116 2024 6
1019 2165 1
278 1632 8
2744 3000 7
127 2837 8
557 2208 7
218 2744 7
2053 3000 2
993 2877 15
687 2139 18
1295 2186 19
1456 2576 1
1 64 16
559 2433 11
849 2581 15
95 1662 1
1 798 11
2845 3000 13
953 2016 4
734 2875 20
1180 1502 19
607 2952 9
2258 3000 7
166 2191 19
1491 1720 2
626 1953 9
1112 2159 10
1352 2571 17
263 2201 14
2958 3000 3
270 2401 4
4 2501 7
1286 1902 14
152 1686 20
915 2831 13
551 2089 16
1052 2490 19
671 2552 12
764 1617 16
590 2428 9
848 1662 20
105 2728 1
869 2863 1
315 2773 1
1 1417 2
932 2034 9
1023 2762 2
1456 2526 18
456 2393 13
586 2609 8
1407 1887 15
233 2068 8
1307 2621 5
1058 1813 15
807 2091 3
1147 2766 4
531 1680 1
640 2158 2
1 1500 13
1409 1931 5
193 2694 7
1067 2577 20
27 2357 14
601 1511 14
70 1692 1
428 2897 3
1152 2702 14
478 1612 5
146 2844 20
1105 1815 1
730 2143 11
770 2066 2
1297 2216 6
1322 2993 17
454 1755 4
1023 2537 18
790 1860 19
1447 2622 18
823 2654 10
1226 2796 18
1268 1592 19
900 2650 19
1160 2826 16
1 79 3
434 2418 3
1468 2973 14
592 1618 15
475 2759 6
1136 2532 14
965 2750 12
423 2352 19
1158 2101 5
487 2936 7
1052 2109 6
774 2086 19
957 2925 7
615 1617 1
370 2855 16
1293 2993 12
1330 1504 7
2301 3000 15
559 2211 4
1219 1909 13
62 2953 7
688 2726 5
873 2845 18
928 2364 16
955 1739 11
814 1776 10
44 1788 1
1073 1814 12
1134 2973 5
465 2064 5
1150 2207 10
1454 2452 20
1441 2486 2
48 2046 1
97 2004 20
244 2990 17
704 2752 7
459 2218 15
1462 2156 14
1210 2359 3
1471 1555 10
1444 1690 9
178 2618 8
991 2502 14
773 1646 18
251 1920 11
1361 2169 15
56 2356 8
616 2865 18
1440 1574 14
906 2086 15
1230 2450 14
680 2412 10
541 2441 4
1368 2422 16
1012 2731 20
1 351 20
1007 1601 9
736 2780 14
1476 2080 11
918 2023 11
1120 2487 5
1 1464 11
430 2200 20
219 2740 10
1479 1826 11
703 2376 2
1 1237 5
1326 2112 9
491 1891 2
1031 2997 1
553 2147 16
1361 2928 16
709 2882 17
387 2212 3
860 1799 4
1213 2218 14
1 1308 6
946 2757 3
1 1384 1
746 1789 9
1529 3000 4
22 2160 18
1260 1811 1
1480 2082 11
1260 1852 2
1095 2575 20
390 2237 4
229 2249 2
1443 1771 20
933 2751 8
631 2737 9
129 2769 12
1091 2423 15
1406 1715 3
1419 2351 20
626 1730 18
152 2185 14
880 2829 11
1321 1795 10
765 1637 6
1310 2684 9
718 2207 19
2261 3000 2
1082 2173 4
188 2463 5
1284 2218 14
1484 2690 13
685 1599 12
1252 1672 7
1387 2831 8
1278 2494 14
204 1597 15
1475 2691 19
1345 2410 12
353 1596 13
2705 3000 12
1415 2999 20
13 1632 12
721 1668 8
455 2071 12
677 2373 2
282 2956 15
601 2318 3
316 2613 2
1127 2464 12
256 2513 4
1138 2811 13
202 1950 1
2810 3000 12
106 1735 12
34 2758 4
1374 2314 12
785 1571 12
564 2141 12
1049 2272 14
734 1564 20
1919 3000 3
1184 2983 10
357 1906 8
126 2723 9
984 2715 6
1420 1769 4
457 1772 13
202 2021 2
1310 1654 5
1122 2763 3
1 729 8
1 30 7
2159 3000 18
693 2563 4
1 164 7
786 2911 3
1271 1923 20
379 2950 15
1166 2449 15
453 1732 13
32 1871 15
776 2919 18
795 2620 19
263 1864 4
971 1941 1
903 2336 19
619 1895 11
2042 3000 13
1108 1734 7
1 1155 8
760 1699 12
2142 3000 18
401 2210 11
73 2638 18
106 1965 19
501 1715 10
1243 2684 19
1294 2196 5
1205 2018 12
1133 2570 9
935 1914 15
980 2122 12
2473 3000 19
61 1833 17
868 1526 1
1 847 13
1281 1753 6
109 2048 14
842 2663 6
1168 2126 5
1210 2338 12
687 1903 9
1234 2743 3
47 1945 17
713 2760 10
198 2739 14
491 1752 6
2538 3000 17
91 1729 8
1001 2788 19
602 2320 11
57 2189 17
399 1876 6
1227 2497 18
209 2101 3
1 615 13
376 2984 1
219 2765 14
55 1650 11
407 1714 18
699 1568 20
104 1584 19
1293 2356 7
1 1443 20
1184 1978 12
444 2417 4
2039 3000 5
331 2434 15
1447 2220 14
227 2376 20
1412 2937 1
1430 1829 8
1425 1585 3
1 1461 10
719 2083 6
571 2818 20
1167 1663 1
816 2216 10
165 1911 17
1440 2993 8
1 1473 20
443 1684 14
820 2875 1
131 2068 11
609 1637 17
44 2499 12
622 2994 3
231 1882 11
1434 2379 8
167 1688 2
585 2852 6
1426 2081 8
1103 1791 19
2075 3000 1
156 2752 13
151 2112 8
378 2221 2
1114 2348 15
1 1271 20
476 2207 17
58 2039 8
1313 2758 14
1026 2624 17
463 2720 1
1094 1641 14
491 2001 12
718 2547 7
887 1966 20
471 1917 17
85 2131 5
503 2300 3
2858 3000 2
324 1572 16
358 2465 17
37 1531 18
231 2280 6
774 1820 10
450 1549 10
102 2936 1
968 2247 4
1069 1588 13
1324 1875 4
17 1803 11
268 2324 3
1188 2990 9
621 2422 8
454 1614 16
982 2934 20
207 2476 16
931 2443 2
1064 1770 8
179 2513 5
410 2997 16
846 1789 14
432 2128 6
1164 1671 7
1012 2138 17
1158 2746 14
1180 1702 3
583 2596 18
1383 1623 8
442 1672 16
956 1997 9
886 1707 11
1274 2316 3
568 2721 7
28 2390 4
960 2878 15
972 2227 9
442 2651 7
1498 2373 18
1126 2790 17
695 2400 8
509 1967 10
90 2943 12
267 1738 9
108 1566 12
101 2485 7
1052 2143 19
708 2039 14
1 522 12
374 1542 4
293 2823 16
1 1122 7
251 2121 3
1322 1624 10
59 1568 5
1206 1646 20
1250 2379 13
922 2638 8
753 2638 17
735 1630 14
866 2824 12
518 2562 11
788 2008 8
1295 2651 4
1310 2247 11
1 1228 2
191 2826 1
829 1587 14
1044 1910 13
597 2002 4
1388 2190 19
1323 2224 12
34 1679 4
1 1357 8
1 1054 7
1355 2444 7
430 1608 2
1784 3000 18
573 1989 19
1434 1546 5
1 670 17
383 2220 16
1410 2050 10
363 1758 14
394 1734 16
6 2540 9
775 1521 12
440 2867 14
275 2768 11
1216 2218 17
1845 3000 4
226 2653 8
557 2460 18
1281 2864 5
725 1541 5
994 2031 7
1451 2462 14
560 1885 13
1715 3000 14
1188 1993 6
72 2843 12
379 2856 6
781 2766 13
1201 2530 17
876 2254 13
1249 2611 14
732 2792 17
903 1729 14
14 2093 10
1367 2442 19
1091 1582 17
2750 3000 5
1220 2172 13
1211 2417 2
746 2545 7
640 2035 2
1334 2533 13
1261 1751 19
217 2782 4
1058 2407 6
787 2165 14
1314 2449 18
1203 1857 2
374 2054 16
1811 3000 4
887 1542 13
849 2047 2
1126 2055 14
632 2332 3
608 2399 7
758 2717 14
1159 2949 11
543 2125 8
272 2243 6
655 1777 8
1320 1952 1
1458 1505 19
171 1634 17
689 1767 10
94 2145 15
1247 2517 4
1061 1688 6
1263 1995 16
1397 2118 17
1271 2467 1
1258 1582 10
2004 3000 4
452 1741 10
1328 2379 4
1171 2818 17
1423 1832 3
740 2766 3
1249 1559 5
728 2357 2
1 243 9
1232 2748 15
210 1903 15
478 2791 2
671 1740 4
962 2422 3
510 1554 17
975 1665 9
193 2224 9
1318 1928 13
1 710 10
888 2936 10
962 1852 8
753 2511 4
1078 2926 18
397 1799 13
555 2963 10
971 2359 4
917 1796 1
1043 2443 12
713 2542 18
68 2322 4
1129 2992 12
312 1745 20
20 2515 6
675 2144 11
1131 1504 16
1249 1934 16
1667 3000 11
811 1543 2
1302 1799 14
836 1731 19
1316 2171 19
105 2559 11
388 1527 18
1043 2077 12
1415 2493 14
651 2031 20
1374 1639 12
1370 2041 7
1433 2615 14
908 2101 17
150 2989 13
444 2968 1
549 2180 6
1 1336 17
1045 2296 3
569 2317 12
900 1745 12
791 1763 17
711 2733 19
588 1656 7
1223 1650 11
572 1742 7
1022 2514 1
289 1999 15
621 1758 4
2 1941 13
1268 1608 18
804 2452 18
1415 2629 9
46 1923 19
747 2557 5
1229 2558 17
1239 1769 12
613 1734 14
1491 1927 2
1573 3000 17
177 2756 11
1451 2540 2
471 1785 8
1422 2999 6
26 1520 19
2500 3000 13
297 2432 10
1468 2844 12
466 1518 19
1418 1868 10
742 2279 15
769 2843 17
147 1737 20
751 2908 1
1134 2045 14
684 1529 13
948 1811 20
736 2112 1
848 2720 11
373 1522 14
1661 3000 17
1198 2326 1
928 2584 10
464 2990 9
48 2114 5
38 2279 4
86 2722 7
1326 2890 12
2983 3000 5
1105 2353 7
1368 1825 4
929 2671 19
944 2568 11
1158 2218 5
1097 2317 7
593 2818 19
1345 2701 2
2166 3000 4
799 2735 14
1295 2290 1
421 2564 2
1343 2564 3
117 2034 8
316 2671 13
122 2885 15
1486 1884 13
786 2327 9
1404 2343 11
1140 1677 3
676 2445 8
509 2097 1
955 2642 11
1240 2500 18
1072 1978 6
954 1682 6
97 2027 8
732 2417 12
33 2969 1
