10000 120000
536 5565 13
300 9593 19
812 8569 16
961 7926 18
3112 7712 2
478 8113 7
164 8937 19
4966 8426 4
4376 7725 7
737 8582 3
8 9490 16
1313 8347 13
4341 9940 2
1365 7374 15
457 6889 15
4611 7830 13
934 7380 6
349 5408 10
3308 5689 10
1408 5486 1
422 5234 13
4363 7615 12
2878 8510 2
363 9381 12
1398 5319 15
3588 9738 10
480 5343 16
4864 7718 5
1175 8130 12
2472 7346 9
4332 8805 6
2116 9771 9
3608 9210 9
4036 8555 19
150 9679 17
2666 7040 8
195 5632 8
1520 8885 8
224 5354 15
2426 9588 8
3237 9742 19
3421 6588 5
125 8914 16
3527 5875 9
126 5358 15
1671 7675 14
1332 7553 14
4009 8667 7
1 112 13
4443 7188 6
5767 10000 10
1 13 7
1 450 8
1 1184 3
518 9827 4
4415 5111 15
4770 7339 6
6267 10000 2
4462 7664 3
1790 6321 4
1965 5988 17
99 9637 7
3443 5131 7
415 6213 8
1711 7366 5
1818 5643 16
3408 7865 11
1508 6507 7
2650 6865 17
3250 5420 8
341 5170 10
741 5927 3
3843 7219 15
4471 7070 18
3724 8130 14
3493 5537 14
2569 7475 9
640 9053 11
4992 9909 12
4830 7690 3
7254 10000 1
1689 9558 1
1364 5908 6
1300 8052 19
806 5753 16
4829 6101 19
3604 9654 11
36 7689 18
4070 6589 20
2679 7247 19
1 3342 9
1932 5771 16
2426 9305 19
4276 9774 20
3099 5506 2
4403 5466 9
794 5379 9
3623 9355 12
3056 5832 4
2617 7085 17
2203 9342 20
743 9620 10
3329 5385 7
1 4496 1
4349 7596 13
1020 8247 18
745 6180 9
5247 10000 13
2586 9009 6
2709 9328 12
4952 8040 5
941 8015 4
3447 7675 13
4067 8644 11
735 9958 15
778 9388 17
4716 9191 15
3582 8310 14
1919 9449 2
1 3675 10
1295 8647 4
1720 5642 1
1195 9779 10
5538 10000 1
3712 6626 15
7929 10000 7
1825 8998 2
361 7056 2
1862 9071 20
498 6319 8
6473 10000 17
3851 5659 1
1507 9728 14
4581 8754 8
1414 7591 4
4609 5459 8
2662 8110 20
1433 6633 5
3286 5339 15
1 3839 10
1914 6461 1
2355 8510 16
106 8780 18
1219 5685 15
116 8329 8
1 1840 10
1872 5358 8
2840 8658 8
4765 9662 12
4920 5136 17
4201 6350 7
1862 6164 3
3767 5126 16
6991 10000 16
3819 8151 15
871 6164 16
4342 6214 2
1332 7055 5
4344 5547 8
1873 6190 10
2996 7098 15
3165 9150 17
27 8939 10
1243 9832 19
2285 5411 18
3153 9044 17
3935 8124 11
551 9256 18
2438 7112 19
2101 6089 19
3815 8436 11
2045 5412 1
4891 8585 3
1393 9131 20
3952 5915 6
1548 7040 10
2125 6494 10
4718 6433 10
4136 9446 5
1409 7046 20
2699 7182 1
3097 7190 20
4499 6139 20
894 9508 18
3820 8698 6
345 9137 14
951 9502 10
665 7356 18
413 9646 1
5201 10000 8
3964 5096 12
4587 8375 11
3889 9288 10
473 9612 10
3992 7425 18
2626 8929 4
1795 8615 3
2820 6303 12
4610 8018 1
3652 7566 14
4964 5463 15
4437 8466 3
1509 9611 5
2387 9803 4
3351 6332 20
723 5571 19
982 7910 6
2290 9514 5
3162 8421 8
2230 9787 12
1831 5968 8
1942 5802 18
4240 8946 15
3918 9856 17
4690 7060 9
4695 7008 20
3984 8298 14
1870 7787 11
3832 9784 3
3862 7698 19
1843 5335 19
4947 5189 5
862 7815 2
3231 7618 20
827 7734 9
36 9960 11
2264 7661 18
1169 6669 10
3410 8066 14
1499 5079 3
293 8485 7
2 5332 13
1975 6516 20
6680 10000 9
2199 7295 20
1098 7895 12
1785 9312 18
453 6657 8
395 9205 2
3091 6303 19
3020 8688 7
1888 5648 11
4586 5080 9
1 2496 17
1685 8520 19
2656 7795 15
1 1931 16
1735 9706 16
1459 8147 13
921 5575 13
1810 7793 8
4512 8110 3
3252 9158 2
3410 6178 3
269 6233 6
985 8636 3
798 7890 9
4655 8659 14
372 7086 5
2733 6328 4
4063 7582 2
2018 7013 18
3243 8460 7
3562 7024 15
177 6957 1
3175 9717 20
4128 7093 15
1 212 6
2048 5405 9
4179 6582 17
4330 6776 19
4772 7914 20
1478 8314 15
3892 9956 11
8824 10000 2
1430 9095 13
528 6697 8
5907 10000 15
3275 9058 9
4476 7326 11
2669 8064 16
4797 8790 10
830 7680 16
3221 7441 6
2486 7727 14
4626 7516 18
4039 7703 17
4918 8535 16
4236 8126 1
4572 7553 10
2376 6102 3
3271 5853 7
2907 8637 7
4342 5035 9
2717 5943 18
4368 5420 15
4970 8296 13
3482 6485 2
1012 5245 18
2406 9844 1
2305 6932 5
1233 6953 19
4762 8045 4
3003 8071 17
1546 8049 3
2296 5896 15
2423 7800 6
4867 7001 19
4888 5224 9
2826 6869 3
2384 5772 3
2584 8861 14
533 7309 8
2930 8921 4
4122 5774 20
7334 10000 3
2855 9040 10
4505 5668 12
4662 9135 6
9112 10000 6
4989 5037 13
8934 10000 8
4744 8314 13
1053 7294 16
3648 9696 6
4149 8430 18
3200 7383 16
758 8937 14
4548 7126 14
166 8821 3
312 7932 19
894 7595 3
3604 9807 15
564 8661 10
533 7700 14
4349 8092 6
991 8188 3
1762 9351 3
3979 5785 9
1 721 17
3433 9227 6
3970 8781 10
1453 5162 12
4033 6820 7
3538 9576 13
1206 6250 2
755 6622 19
1240 9364 15
595 8748 1
4262 8880 8
1089 9309 4
4564 7414 16
3335 5862 6
4613 8129 14
1700 5413 3
76 5143 7
306 9754 20
1918 8187 10
979 8094 13
4212 5654 10
3338 8778 2
1773 6376 8
4874 9947 6
142 5241 15
4799 5561 10
4705 8449 7
3721 7687 9
2353 9359 19
2463 5224 3
8100 10000 7
4571 6193 20
3400 6941 4
101 8618 16
3513 9179 10
1 926 18
1716 9210 12
2911 5982 7
4792 7040 14
581 6984 10
3656 7081 6
4000 7127 6
4595 5036 12
2687 9185 9
2799 8463 4
174 5502 11
3549 5914 16
97 6246 15
1 4376 4
2730 7926 11
1345 9643 16
4863 7801 9
4650 6711 10
4339 5170 20
861 5357 18
899 9932 7
3487 9745 20
3230 9570 4
3457 8619 18
1793 5809 19
2520 7661 12
1021 6797 5
1432 5709 8
3118 7518 13
1923 6899 16
1586 8609 11
3073 6611 15
2636 5599 1
4727 8892 3
3490 7439 9
4578 6377 12
2969 8446 1
4463 5255 11
3569 9180 14
2311 6717 8
1 4202 9
4325 5620 15
1598 6530 6
1187 9402 14
171 7470 3
856 7217 8
2746 8879 2
4676 8419 2
1 4144 4
4239 5152 1
829 8710 8
1 1807 9
3380 6940 20
2103 7958 19
3534 7223 11
1217 8149 4
4672 8227 12
4622 9547 4
2925 8296 10
3894 7038 7
1982 7771 18
3683 9436 14
2876 5978 12
1510 6819 7
4739 6808 4
3271 7110 15
618 5374 18
326 7426 10
723 8293 18
3023 7040 4
522 6727 14
1373 7241 17
1528 8601 9
2876 6130 2
3529 9136 12
1258 9593 13
2005 5794 4
1 4361 15
1858 9797 8
2164 8699 7
3989 5787 11
1355 6188 16
2729 5063 16
1 1191 19
1110 6889 5
4083 6453 16
4848 9571 11
9928 10000 19
1426 5638 4
4563 9126 8
503 6719 18
4568 9334 3
3933 5810 13
348 8908 18
1805 9391 17
4965 6128 19
646 5792 10
2175 5590 1
775 6132 10
3086 5243 1
4028 7885 15
1726 8762 14
2440 9857 16
2546 6655 8
1923 9897 12
2647 9410 20
2436 6273 18
743 7679 15
1 2077 4
25 6677 7
80 8813 17
4583 6267 3
2703 6585 20
4631 7497 15
2474 8314 16
8546 10000 4
3636 5538 11
860 8746 16
1573 5553 20
3412 9923 13
3219 8993 4
4238 8711 3
4768 7931 17
2158 7904 12
1536 9210 5
19 9064 9
1857 9485 15
632 5066 15
1834 6019 2
2951 8560 8
5903 10000 8
871 7712 16
76 7455 1
2496 7142 2
1650 5380 14
622 6565 4
106 8481 8
4141 7852 9
1357 7935 7
862 8074 1
4490 9301 11
296 8075 16
1 3197 11
2354 6791 16
2997 6157 13
1318 6409 20
2424 8178 4
1531 8274 15
250 9623 5
836 8961 16
414 5411 15
4024 5573 14
9399 10000 1
2146 9133 8
4583 8379 14
2367 9345 17
4805 8984 5
3971 5090 1
1 971 5
4330 7820 2
1334 7250 6
2305 9183 15
4572 9577 14
364 8247 5
1429 9384 2
4848 6893 15
2054 6349 12
8178 10000 19
3845 8104 17
399 6878 10
4836 6787 15
1 191 15
4640 9800 8
4134 6854 15
2240 9748 8
1256 6737 3
2821 8218 8
2991 8299 16
465 7804 19
2840 7178 7
1645 9177 11
3914 6415 4
1 3117 1
2858 8786 5
397 8599 1
1 3356 17
7983 10000 10
1122 8042 18
274 6428 15
2594 5067 11
757 5326 17
1 2791 16
4533 8907 9
4041 9893 17
1646 9193 16
2635 5944 13
1640 6631 5
2745 8216 20
1 2733 11
7574 10000 13
4070 5058 6
2850 8687 9
221 9029 18
167 6193 5
4068 5440 16
1698 6740 8
2307 7789 15
2704 9010 3
1528 6857 15
2619 7784 14
3084 7715 14
4249 8478 11
780 7318 12
3747 5229 2
1305 5723 20
1483 5991 18
3780 5325 19
7192 10000 6
4385 9753 12
7344 10000 18
3091 5712 9
3882 8778 9
267 8110 5
4714 8426 1
252 8691 15
3926 8130 17
4008 7286 10
2760 8423 5
5753 10000 13
1595 5678 12
3716 8785 18
418 6562 16
2964 6623 18
1683 9756 19
1842 5632 9
3336 9755 11
1 3899 13
4068 8902 12
3211 6536 14
2291 6004 8
2645 6701 20
1801 6125 7
2677 7421 1
1343 8749 9
2703 9339 9
4852 6429 6
497 6888 15
2217 8469 1
473 5440 15
218 8527 15
4206 6276 19
683 5718 13
3496 8003 18
2054 9825 10
465 5894 3
2298 5937 4
2041 9166 9
4572 8029 20
2486 8541 19
3269 5492 17
3722 6435 2
3537 5739 8
1740 6317 5
4159 7586 7
547 5551 12
2695 6040 7
3665 7660 20
2632 7209 10
1822 9309 20
320 9416 4
719 5192 5
351 7603 4
232 7034 20
4088 9208 9
315 5233 7
2968 7411 15
3434 7218 10
2507 7610 9
1461 6039 13
3381 7429 7
1925 7923 14
959 6013 11
2666 7857 12
3428 5752 19
517 5213 5
3172 6526 4
1103 9678 8
4786 7387 20
1807 9621 20
501 5497 20
2790 6648 17
3555 5261 10
4232 7938 16
4555 5529 4
1354 7425 4
3627 7065 14
4213 8913 5
873 8372 4
459 5296 4
1227 7047 8
4877 9952 5
2020 7394 3
3762 5322 19
4349 8609 17
2680 9844 13
874 6431 13
6489 10000 5
750 6498 12
8802 10000 7
10 7636 5
566 6360 10
980 9395 9
485 7675 16
3067 9855 6
276 7582 6
2829 7086 19
1581 8660 15
4100 6938 5
1146 7104 16
85 6568 8
1915 6878 8
3877 9708 1
587 9025 17
366 8179 11
470 6752 5
84 5806 7
1 2182 18
2579 6955 18
3550 6737 10
5990 10000 20
753 7794 4
481 6341 11
5690 10000 11
3971 9087 20
1162 6774 6
2313 5382 6
113 7918 20
3981 6422 5
3041 5293 8
2651 9831 12
2953 5789 9
73 9190 9
4067 7245 4
1180 8289 17
4919 5555 16
1411 5333 6
517 8199 18
3488 9327 20
1803 8992 5
4237 9873 2
321 5425 3
1200 5418 2
79 5196 2
4771 7089 10
3313 9037 1
2619 8061 1
4168 6562 13
2518 5149 5
1719 9472 7
842 7076 17
179 6816 8
4442 5415 19
64 6452 13
500 5506 11
4726 8572 18
4761 5348 8
4091 6148 20
3726 9236 4
647 8847 20
1245 5253 19
3665 6136 16
1 2964 3
1558 6745 3
2348 8554 4
2477 6877 14
4036 8261 3
3295 8240 6
1603 6534 16
1 2242 18
3915 8697 8
8 7209 10
59 9273 4
3974 9376 16
1679 8938 20
3014 9387 14
3766 6554 6
1970 8484 17
2741 6017 6
5356 10000 2
1115 7707 20
562 7213 11
2595 8520 11
244 7849 11
3818 8618 4
4322 7953 1
150 7101 17
3706 7625 4
8239 10000 13
1 2394 8
4934 7507 17
4535 8758 16
2280 8284 12
1601 9125 18
1523 8192 18
981 8965 10
456 9693 7
3980 8547 11
997 9258 6
4466 5908 12
1033 8651 12
2452 7472 9
3296 6334 6
3047 6762 19
2087 6970 13
4019 5563 2
2653 8980 8
3318 6783 12
1885 6705 4
3332 6198 7
3050 9607 11
2462 5524 18
4694 7304 2
1747 7111 9
4867 5622 19
2826 5531 4
1929 9723 6
2781 7637 18
1 2599 9
4253 7942 14
3755 8348 7
4904 5083 11
4089 7003 1
1474 8742 1
4455 9834 13
3821 5433 3
2959 8547 12
935 8089 8
4481 8377 3
6340 10000 17
2275 8479 6
3264 6250 9
2596 6178 5
100 6371 20
2486 8639 17
3108 5393 18
1480 6707 17
1 950 14
1283 8643 9
2828 8268 1
1352 8533 12
1 4103 6
3446 7405 4
1508 9175 14
3130 6518 14
397 8624 5
1 2548 20
664 5825 5
3506 9021 6
3822 9710 11
767 7237 6
2201 8223 14
212 6688 6
2919 6113 4
2928 6864 10
1703 6834 16
4404 9088 11
4823 9855 19
2356 6436 5
1 4057 11
417 8837 6
2819 9598 6
4208 8126 2
3562 5420 7
4857 5537 4
2407 8175 3
6328 10000 12
3845 6958 1
642 6916 20
1 3434 5
6028 10000 3
1006 6923 6
987 5107 9
353 5969 7
63 9737 11
4652 6640 5
8193 10000 8
1843 9788 14
1971 8771 9
4513 6250 15
1788 8393 6
661 9770 13
667 7378 17
6602 10000 3
248 6512 3
1 3388 10
4617 5796 20
3936 7006 10
1 1447 15
1 1051 15
2207 9452 11
2183 6727 2
2973 7551 18
487 6425 9
533 8199 6
3777 7347 9
6933 10000 4
2507 9861 19
889 5053 10
2512 7295 18
1192 5084 3
4311 7110 7
836 7549 15
4721 7563 10
1081 6090 20
716 5146 13
4412 6811 6
2528 8818 4
2796 8908 11
3205 8325 14
2611 7693 8
2440 8756 11
3880 8410 3
3246 7343 10
1 877 20
1 481 20
1640 7491 5
2903 9329 5
179 6704 11
3266 8004 16
1891 9789 1
237 8043 4
3052 9386 8
2182 8712 19
2055 5151 1
2397 7100 3
7755 10000 9
1181 7425 15
1951 6457 14
3597 5783 5
2572 7938 12
4280 7805 1
1608 6742 19
4632 5311 1
3268 8264 8
4631 6729 11
4976 5753 1
2109 9649 11
3907 7326 10
3653 8605 19
184 7229 12
2914 9957 2
2252 5040 11
2684 7439 1
1760 6067 20
3606 7264 1
3754 5148 2
3105 7580 16
3595 6894 16
4124 6337 14
3845 7177 7
3146 5241 11
455 5706 2
3717 9003 2
4807 5940 13
3585 7181 2
4142 5205 10
1454 5102 17
2744 7452 3
4130 7791 4
479 7767 4
1221 6924 7
4785 7060 19
6839 10000 10
2454 5312 6
186 9262 17
3939 5513 17
5326 10000 9
4871 5132 17
605 7832 10
4946 7899 12
367 8809 11
4815 9158 16
1 3035 2
3921 9052 17
2121 9897 13
1398 6110 10
3135 6095 6
1186 7035 16
2746 5423 14
2459 5644 16
706 5534 9
1734 7782 15
1 203 1
331 6678 3
1905 9872 4
4412 5415 2
3989 6694 20
3872 9473 5
206 9399 20
4418 8089 18
3730 5561 17
4529 7363 18
1779 5367 6
1954 9940 12
3179 8893 9
3523 5827 18
2077 8301 6
323 9068 19
751 5830 11
4810 8944 11
4274 8480 2
1 4983 13
1118 7087 18
691 9716 6
2249 6789 2
1356 7281 13
4993 9061 14
2181 7451 11
4086 9653 15
422 5257 1
1327 5052 1
7627 10000 6
4981 7736 4
4121 5596 4
1213 6785 13
3552 9605 6
4589 7627 16
3401 8928 5
3466 9831 2
3546 7405 20
1113 7496 19
1743 6838 1
1500 9350 17
2488 6883 19
1804 9192 20
1004 8050 4
1404 9729 13
829 6927 11
1912 6553 8
876 8548 19
142 7294 16
839 7753 16
9801 10000 11
432 6836 18
1833 6409 20
4874 5887 14
465 5020 4
259 7796 16
592 5543 10
1343 6868 14
532 5443 12
3068 7965 20
3239 6535 1
2247 7445 19
775 6621 14
3295 8115 15
3729 6257 18
3551 5861 20
1208 6402 7
1996 8597 9
4032 8538 7
1800 7496 9
3086 5534 20
2153 5304 14
1938 7329 20
4700 6273 16
4015 5734 11
3198 5716 20
418 8778 3
2919 6160 13
2928 8724 14
2239 5166 12
2858 5420 15
1 3300 3
37 7948 1
2443 7072 1
1305 5556 17
2323 8707 8
2628 6579 6
1585 6527 20
114 7718 20
3454 8771 17
2689 8806 14
4246 8519 13
3421 6531 10
4896 8784 1
8085 10000 11
4200 5160 9
3930 5015 11
1319 8124 4
3029 9900 10
4051 7534 13
1173 8250 2
4119 8008 17
4739 5527 2
1 2858 8
4304 9165 15
541 7414 20
565 9322 16
619 6027 2
1711 6761 20
1058 6470 12
2171 5555 20
1867 9255 2
1380 8317 2
350 6335 10
4625 8373 5
3278 7679 20
2477 5069 13
1 632 2
2443 7417 12
3516 7436 14
3117 8612 18
1177 8391 3
3705 7078 13
8768 10000 7
1 3587 9
12 5687 11
924 6738 17
1 1209 13
3597 7479 9
4370 8896 4
6655 10000 15
1600 6898 5
3016 5951 18
1640 5802 17
1935 5255 20
1019 8807 1
1317 7330 14
4232 7904 7
1728 5409 16
3329 7839 2
2980 7688 7
4891 5325 11
3310 5900 15
959 7985 18
2087 5546 2
2007 6475 3
4164 7838 13
1254 7876 11
1774 6205 8
1 3413 14
2198 9984 4
1 3355 9
3212 5326 1
3359 8085 19
2516 7752 17
1055 8591 13
770 7114 5
1586 8747 2
500 7010 8
2225 5927 3
3570 9975 9
613 7196 3
1415 8464 14
4881 6044 10
2498 7024 12
2707 8644 6
1692 7714 1
3660 9273 18
4746 6056 5
210 8576 17
85 5754 9
1916 7169 5
1 4142 15
1282 5740 6
1938 5368 15
602 5183 6
2999 9016 14
48 6695 3
6626 10000 13
2990 5887 12
4067 8884 10
1 407 18
1 844 19
3712 9768 10
4674 6445 11
5439 10000 7
1241 8197 7
1274 5442 6
2926 6189 9
3526 9598 12
3702 8162 15
1 1916 9
3982 7250 1
4416 5433 5
3940 9090 5
2946 8721 12
4089 8413 13
511 7538 10
695 8353 18
1003 7147 6
2137 8885 11
502 6589 19
4497 9305 15
224 7742 8
970 8381 15
1630 8877 4
3204 9016 3
716 9362 14
4630 6918 5
329 6588 16
970 9115 10
652 6318 14
4673 5590 1
2614 8752 7
4609 9470 11
2136 9160 17
2039 7087 7
4393 5633 10
1045 9691 14
2510 6881 17
4063 8839 16
3571 8308 4
3059 7358 7
4733 5231 14
2536 8560 9
2101 6940 14
3177 9706 18
658 5442 16
1266 7081 13
1 4115 16
4955 7451 15
4443 6720 1
4873 6751 16
4940 5955 14
3737 5184 10
3395 6162 10
4283 5490 9
4823 6596 8
1854 5949 18
1929 8675 12
3077 8138 7
1957 5904 12
3422 5508 2
4307 5936 1
2758 7681 18
1915 7785 17
2534 7677 14
3313 8440 13
1911 7114 6
3084 9773 9
3596 9616 1
1359 8874 18
3744 9605 18
1187 7485 15
239 9124 18
760 5609 20
3859 5651 11
1941 8339 17
1665 8050 16
2981 8174 14
3485 7831 5
4541 7820 7
3120 9579 5
4249 7576 5
329 7807 2
4311 5739 7
4392 5636 4
2316 8372 10
2026 9338 13
2763 6875 4
1110 5291 5
4045 5839 10
3486 6145 1
3769 8086 8
2783 9652 6
1582 6594 7
5758 10000 12
77 7924 11
4125 5207 3
1963 6829 8
346 8286 13
4793 7372 19
2476 9528 2
326 8790 3
1856 5784 19
4940 5281 19
4006 7029 14
3193 9593 19
2653 9390 16
2997 8533 20
3108 7807 20
4515 7203 1
4907 8804 9
4085 6194 8
173 9113 11
9963 10000 11
3255 7698 16
606 6364 4
1363 9465 19
443 8174 18
8776 10000 5
1938 6951 8
4806 9115 20
678 9264 9
2992 8662 4
3369 9963 7
846 7943 16
3948 6489 7
739 5703 20
2583 5154 16
4852 5085 5
3351 8402 1
1132 6621 2
4256 6338 14
3330 7009 15
4645 5036 6
3863 9505 4
1378 8314 14
442 7954 18
4080 8194 8
464 9900 5
686 6357 9
1900 5977 6
2935 8139 18
828 5561 19
1217 6910 17
281 8363 16
2660 5238 19
4113 9462 10
2211 6755 10
1916 8718 13
521 6794 16
4004 8647 14
2262 8423 4
154 6797 20
1348 5895 2
3361 9619 12
4038 7470 11
421 9487 18
4396 5796 1
2502 8428 13
2553 7841 1
3650 7804 9
685 5945 13
4146 9838 17
1924 9349 14
1382 9685 5
2522 5796 14
5008 10000 20
1 3506 18
1055 8066 5
637 6709 7
4808 8269 10
4977 5536 6
1780 5399 6
2507 9786 9
76 5538 2
908 9773 15
313 9090 13
1570 9725 19
1040 5056 19
4950 8289 17
2205 8494 6
7647 10000 1
940 5965 10
4549 5615 9
2983 8857 10
1 785 6
3931 9643 8
2143 9517 20
2705 7236 3
4417 6375 12
3993 7410 10
1 3233 17
2485 8842 3
1074 7325 11
432 8034 13
991 5589 12
2395 7868 15
7391 10000 15
2908 9733 19
9395 10000 19
899 7956 19
3464 8813 12
2712 8236 19
1393 8914 11
24 5195 9
3103 6820 20
1208 9879 19
3700 7138 2
3729 6156 17
954 8412 7
1 273 16
2029 6627 13
452 7652 10
4663 8319 20
1769 5135 16
3060 8923 20
3549 5785 14
3411 5993 4
4909 5780 10
1 4288 3
1277 9274 16
630 8217 2
390 7053 7
431 6993 19
3634 5538 19
53 5367 16
2218 5920 5
1 949 6
2674 8252 2
3508 5065 12
2385 9420 15
1505 6206 5
4595 7676 12
4751 6138 3
3018 5961 7
3037 9841 19
2803 7952 19
4361 5688 6
2014 6095 8
3374 8503 13
1 944 12
4802 7638 15
904 9343 15
927 6439 15
3242 9793 4
4797 7569 11
312 9227 4
3043 8999 15
3071 8437 10
1969 5130 5
1540 9983 19
1918 9767 6
1937 5260 15
1711 5185 19
3808 5765 1
3952 7245 14
6 8560 11
2075 8205 17
4616 8284 14
4784 9300 16
1461 6300 3
3297 8962 6
1583 9389 10
598 8618 17
3829 6320 19
2930 6150 13
2963 9684 6
2573 5760 12
2134 7467 3
4541 7196 20
1307 6128 1
2977 8179 1
2050 9008 1
520 5091 13
1 4657 4
2046 7405 10
3215 5261 5
1477 9362 1
2882 6820 1
1 2279 8
1 4459 19
4059 6175 13
676 6922 4
68 9590 5
2891 7479 8
1 2221 3
2333 5144 7
871 7127 14
3285 8769 10
619 6609 7
4570 8638 2
3546 6642 10
3295 7258 20
2634 9502 2
1676 9487 16
3340 6808 17
2272 5016 3
3869 9817 11
3613 9094 15
2641 8380 12
2762 8847 3
4551 8553 11
4334 5423 20
3549 6883 16
3656 8033 2
1490 7073 11
4171 6113 3
4559 8606 12
3031 6831 9
4462 9109 13
4665 8021 16
1716 6386 10
3424 9929 2
3691 8844 18
1179 9909 14
1598 9370 13
5754 10000 5
1862 9174 18
1515 8059 8
2212 5447 18
4498 8519 9
2206 8136 8
1387 8487 1
840 7781 7
3405 8166 16
2306 9418 19
2750 5938 16
117 9188 16
3506 8701 5
3152 5912 8
3112 9422 13
3569 7305 3
1031 5801 10
444 6425 10
1635 7177 13
817 9800 14
4399 7429 4
3034 9305 10
4847 9981 10
4577 6864 1
3940 6063 18
222 9479 18
4515 6289 9
4532 6756 10
48 6548 7
4014 6506 18
3737 9050 6
4193 7245 15
3050 8818 16
4669 7166 1
1328 7728 10
4597 9594 19
1084 6191 14
3728 7181 15
4399 5046 14
1446 9558 1
4571 5515 17
3944 6839 5
924 8935 8
3734 9708 11
792 6047 10
2131 5569 20
2884 8598 19
4901 7276 17
3795 6835 13
642 5572 19
3853 6903 15
1 2725 20
2119 8930 10
4245 7986 3
5386 10000 20
1876 6529 20
642 9290 5
2171 8295 7
535 8011 10
2387 8011 2
3113 7657 18
4757 9427 1
3360 8007 15
3422 6566 17
3995 8094 18
3626 8641 7
1542 5805 4
4409 9585 11
519 8756 10
1348 8274 12
1614 8005 8
4740 6058 4
1424 6931 9
3762 6239 16
912 8614 12
8308 10000 13
4846 9384 6
2929 7559 1
1629 5910 13
4974 6870 20
1561 7365 11
4744 5313 20
1920 5893 11
666 7440 6
2334 7384 4
398 9006 10
3347 5461 19
4417 9580 7
793 5783 1
2478 8695 16
1550 8488 16
4714 6549 19
3715 8249 5
2038 9681 7
2636 6490 13
1268 8237 18
3833 5684 10
1774 6229 4
2783 6777 9
1265 6830 13
1868 9070 10
4661 9813 13
1482 5548 1
4243 7267 8
1446 6192 5
8391 10000 18
4908 8148 9
4352 8864 13
4607 6180 20
4954 5283 4
827 5838 7
1143 8777 8
1246 8773 3
4930 8894 9
2721 6953 2
2041 6355 1
1711 5568 1
879 6398 11
167 9229 5
468 9443 4
1241 7108 12
2501 5261 6
746 9898 12
413 8742 6
3542 5831 18
3206 8559 20
3397 9865 2
417 8888 1
4999 5456 16
1297 8461 20
641 9270 12
1335 7984 12
1010 6783 17
370 8766 20
3138 9391 12
2265 8259 2
4498 9619 6
2168 6944 17
4743 8353 16
3201 8899 15
4946 7142 10
1160 7141 9
77 8984 18
424 8483 2
1 3200 16
1709 7180 9
1565 7443 6
530 9069 2
4487 7572 15
669 6763 7
5323 10000 18
680 8863 9
3452 5480 18
2623 9755 4
2608 7322 13
1733 8285 20
1714 7838 4
543 9303 12
1808 5620 6
4666 9674 4
1332 9755 8
1484 7896 14
4751 6349 12
3256 7275 1
1612 6879 9
1448 5404 16
2766 7198 15
3626 8732 13
4640 8147 2
60 5470 20
871 9371 8
2912 7481 16
3297 8724 4
4605 5852 4
2930 9123 8
2581 5435 1
4181 9335 13
2077 5902 19
740 5445 15
3724 9813 2
1 1266 10
4654 8998 9
2950 9732 9
946 8881 11
386 7714 1
3214 7338 10
158 6009 16
4258 6842 16
2791 9240 7
1501 5695 14
1711 9225 10
2296 7520 14
3236 8253 11
934 9171 11
2889 8852 17
4975 5252 11
456 9340 5
1792 5753 7
1401 7240 10
1 1698 17
2402 5496 9
1872 9161 7
572 5064 8
3004 5161 10
424 6020 2
835 9957 16
679 8225 4
879 7450 18
4651 9556 19
2008 6589 6
3735 7258 4
2386 6275 3
4847 8280 12
3073 8559 4
1939 6851 20
1313 5097 15
2149 7327 3
2965 7067 19
1 4426 18
1 1413 6
554 9063 4
72 6650 2
4085 8345 4
4034 8408 16
4763 7541 4
1988 7275 16
3159 6276 3
566 6209 3
4881 9493 15
3354 6574 1
2469 7103 12
2401 7403 15
8398 10000 9
3242 7162 17
4350 8911 16
4341 5386 14
2113 7364 2
2289 5846 3
4696 8051 6
2691 6025 17
3647 7884 11
4940 5853 5
3965 8385 19
4957 6320 6
1851 8270 16
168 6236 2
1039 5488 9
829 6667 10
2904 9189 8
1 2014 7
2145 7228 9
3563 6173 11
3009 8600 17
2951 7669 4
4537 9851 20
4713 9037 13
1269 8723 1
4683 5109 10
3932 9472 8
1259 6697 9
170 6723 6
510 7357 6
789 9670 5
833 8906 17
1571 7690 19
3397 8727 10
9303 10000 10
2200 6397 11
1790 5548 8
4617 6713 17
1239 9761 15
290 6068 17
2630 9103 16
4669 6602 14
3508 6917 19
1 3139 8
837 7112 6
40 6461 16
4533 7758 20
3538 7571 10
2416 9990 2
2155 6207 4
4118 5604 5
828 6302 6
4887 9190 16
2580 9723 4
1442 8166 19
4416 5823 3
3267 6582 3
7182 10000 1
1484 6664 10
1791 6014 13
2207 5369 6
4361 6480 6
2341 5732 12
1035 6177 10
3739 9907 16
4453 8781 6
168 9309 14
3471 7312 2
4084 5132 13
2151 5730 3
2192 6503 16
2181 9933 13
4319 5756 9
895 5572 14
1773 7577 8
1 3245 3
384 6712 17
664 7840 4
4117 9004 1
3046 7089 4
3233 5020 1
4518 6765 3
1221 6960 13
1 2523 18
4275 9375 9
3865 8526 6
48 7256 17
170 8432 4
3257 9732 9
1880 6700 19
2939 6416 4
157 7110 12
3790 9944 8
4727 9982 14
7753 10000 17
908 6057 20
1717 5601 10
4730 7775 9
3615 5523 19
7 9747 12
846 5784 2
2264 5742 3
4303 8470 15
2491 9308 17
1958 7382 2
2875 6561 17
4985 5026 4
2537 7912 18
1309 8812 14
