5000 60000
1682 2603 16
1739 3826 9
590 4451 9
452 3028 18
58 2501 14
833 3857 4
27 3656 14
2201 3306 14
2493 4388 8
102 2535 6
1348 3721 16
2065 4706 3
1413 4129 15
804 3279 12
2461 4537 11
647 3664 11
258 3614 9
1772 4528 1
3259 5000 11
1337 2967 11
2015 3573 17
2499 3204 18
2159 3240 17
1854 4144 9
1863 4936 16
122 2789 8
997 4926 12
1398 2949 14
1963 4062 19
1666 2998 20
1011 3246 6
1296 2643 9
2217 3553 15
546 4447 17
222 3448 13
323 3651 17
2405 3167 8
125 4230 4
2402 3364 3
90 2896 7
1990 3689 10
501 4216 9
1110 4804 12
2487 3943 2
1898 4943 12
2468 4557 12
2333 2961 10
743 2691 20
679 4152 3
1546 4861 12
1131 3535 7
1821 3886 7
732 3878 10
4938 5000 16
421 4731 17
1689 3137 13
1419 3388 15
1 114 1
986 3246 16
282 4440 6
1480 4530 4
1375 3955 18
319 4804 8
1842 2599 9
2226 4585 17
173 3538 11
815 3866 5
1827 2685 13
2296 3460 9
2119 3901 7
2425 2943 5
1738 3503 15
1745 4997 10
1682 3724 2
624 2625 20
640 3116 1
765 4843 8
810 3010 4
2408 4942 5
495 3398 11
1281 3504 15
2383 2516 2
1639 4802 16
452 3765 14
1652 3485 1
231 3094 9
2447 4080 11
1636 3092 10
877 4407 12
2245 4578 18
606 3529 15
754 3867 7
1779 3967 6
1525 2641 1
4504 5000 2
1114 3565 7
2435 4370 11
815 3908 15
1778 3112 17
2334 4745 7
511 3045 17
567 2801 8
2308 3329 15
2213 4744 11
284 3267 11
2451 4605 2
101 2796 9
1571 3239 8
89 2707 13
860 3830 1
2235 3339 2
2282 4559 19
532 3920 13
1 489 12
841 3226 1
1 227 12
3787 5000 6
969 3049 10
420 2666 2
993 3757 2
856 4733 12
1202 2661 5
1771 4363 13
3779 5000 16
3705 5000 8
1902 3098 2
1249 4795 9
2175 4341 10
235 2682 19
2033 3407 13
755 4292 8
1643 3096 7
967 2645 17
767 4189 19
1294 4829 11
690 4893 11
1398 4567 1
2252 3976 13
2326 4774 1
3762 5000 16
997 4166 3
2494 3419 14
897 4784 10
4162 5000 3
1170 3597 11
544 3603 14
2197 2709 11
293 4714 3
1324 3798 13
566 4914 15
2485 2959 8
269 4950 8
1 1557 14
1348 3545 4
225 4951 10
3467 5000 13
819 2809 20
1 1936 10
67 2581 2
1 1196 8
1159 4300 5
765 3645 19
87 4396 14
2083 3137 6
689 3665 15
2936 5000 5
752 3196 2
1863 4282 2
814 3474 11
506 3328 13
2347 3517 3
1923 3847 20
1080 3846 3
3741 5000 4
1377 4713 6
964 4264 13
884 4267 14
1126 4234 15
1481 3484 15
1113 3109 19
1097 2758 18
3232 5000 2
2243 4496 4
2096 2811 6
1066 3125 2
733 4324 8
35 4840 18
93 3795 15
852 2555 8
345 4348 16
4928 5000 7
806 4185 5
2197 3130 17
1541 2844 8
1732 4296 7
486 3467 12
1542 3281 13
295 3710 9
1279 4647 8
321 4626 4
660 4089 15
523 4734 10
2168 2628 20
860 2621 8
149 3178 7
348 4170 11
625 4772 8
1709 4898 6
2068 4161 17
1481 4289 11
1160 2656 11
1881 3555 3
1568 4913 10
2038 3047 14
239 4130 11
810 4384 11
2083 2597 11
1426 4509 13
308 4020 14
1013 3926 20
1332 3627 19
1528 3107 2
1910 4181 15
1160 4516 17
411 2921 8
2270 3658 16
2242 3444 9
22 3780 2
210 4466 6
504 3157 8
1407 2920 1
1144 2696 16
1 2125 16
2364 2575 4
1525 3491 8
122 4603 17
2056 4743 17
134 3630 17
1542 4692 4
1 1764 10
2178 4917 2
455 3159 1
1752 4218 14
116 2798 15
2375 2725 20
2389 4955 12
1257 3034 1
768 3090 19
26 3321 8
200 4959 15
650 3697 15
27 3396 7
213 3204 10
274 3309 3
1977 2967 8
1241 3913 1
171 4986 9
2479 2609 20
1613 3036 17
503 3387 8
1735 3974 7
1876 3581 20
257 3950 2
359 2636 17
2468 3935 20
1317 3485 4
1368 4751 18
1476 3896 17
1444 4008 10
1597 3798 7
516 4139 5
994 2834 9
478 4750 13
752 3940 14
2652 5000 8
874 2663 10
2252 3724 6
1526 2821 14
75 3017 9
175 4999 10
1965 3928 4
206 2929 1
39 3265 13
1724 4933 18
341 2970 17
1227 3274 11
1 792 11
2342 3633 20
1563 3069 6
1322 3876 5
1715 3996 7
1826 3532 7
1887 4989 10
1 1130 6
723 3758 19
2149 2738 5
2272 3494 12
196 3310 5
1925 3656 17
1275 4709 18
845 4457 4
1505 2914 8
1931 2798 12
1184 3898 20
569 4105 7
303 4374 11
1751 4939 5
2167 3396 12
4331 5000 13
674 4179 7
475 3624 4
927 2832 7
582 4309 14
2259 4567 17
834 3050 9
4431 5000 18
2505 5000 18
823 3339 13
754 3717 10
2336 3479 5
2300 3626 14
997 3123 5
2027 4907 12
840 3904 4
2064 3459 8
1888 3077 19
770 3311 5
1556 4291 11
2086 4134 4
2138 3295 6
1549 4295 16
254 4708 19
1398 3839 14
612 2993 8
2413 4022 4
2317 4466 4
1350 4096 12
761 3312 11
607 2726 19
1335 2600 11
1 380 16
3532 5000 19
2069 3593 3
1192 4174 15
1214 4715 11
378 4553 5
859 3262 16
523 3229 5
1806 3229 11
536 4488 1
2053 3445 8
818 2997 8
1183 3342 20
1094 2627 20
2810 5000 1
1545 4610 15
40 3072 5
1550 2640 15
2031 3242 7
494 2895 20
1212 4392 7
1717 3330 8
790 3956 13
1168 4125 9
692 4979 19
621 3553 15
2447 4549 5
904 3861 19
1034 3815 14
1308 3326 20
1698 4813 13
1535 3476 15
1523 3032 20
1 1581 12
812 3985 19
587 3907 5
1772 2937 11
1170 4309 6
1934 3075 7
2268 3536 7
1658 4133 16
1299 2726 4
1795 4124 7
223 3143 13
589 4056 14
2059 2686 18
2101 3562 5
1071 4454 15
978 4410 17
580 4080 4
1338 4411 18
489 2693 14
2093 3626 11
1035 2701 3
215 3579 8
2277 3298 4
940 3056 19
614 2840 5
2171 4471 15
1401 3820 15
1790 3793 6
94 3753 13
823 4437 15
1719 4722 14
1702 4692 14
728 3201 5
284 3807 6
2178 3448 4
2764 5000 20
979 3220 11
379 4269 20
1104 4947 18
523 4501 2
1641 4005 16
1011 4762 13
2390 2663 8
21 3181 14
1196 4934 7
926 3151 15
401 3913 6
1908 4055 18
2179 4100 14
1975 3656 5
1677 3602 17
146 3328 5
77 4208 7
673 4173 19
1048 3763 20
2476 3958 2
984 4391 2
1314 4584 17
1460 3910 8
1621 3240 10
2355 3870 7
1643 3257 6
790 4104 18
499 4260 11
876 2676 2
2003 3829 8
324 3737 13
216 2652 8
1 2026 8
922 3769 15
660 4003 3
2384 3401 18
247 3922 15
763 2502 17
2130 4248 17
2437 4227 17
2127 2702 2
1 2405 4
1481 3405 19
181 3469 1
2452 4277 2
2080 3138 15
1562 3343 17
2319 4531 12
1765 3945 6
1458 3214 18
1596 4603 15
1943 4179 10
2188 3476 5
533 3230 7
12 2513 19
1545 2952 11
2160 2740 14
1829 3131 19
1334 2833 12
2248 2919 3
1107 3358 7
1825 3399 14
2261 2645 8
2289 3493 4
7 3778 5
1061 4964 1
966 3833 7
550 3954 14
1040 3967 15
2195 4686 16
1324 4769 2
642 2770 7
1350 3377 4
1 2394 3
2140 3193 18
551 4826 4
1249 3250 14
1489 4385 6
1 57 8
1408 4780 12
1518 4638 2
1582 2915 19
2423 4433 2
2231 4720 18
299 3947 18
2430 3211 6
2123 2936 12
2467 2608 7
1332 4800 8
1421 4285 18
2203 3137 6
816 3243 15
882 4425 14
670 2599 8
934 3714 16
40 4189 6
1269 4949 16
1349 4550 15
1047 3504 11
1308 2554 1
155 4927 6
1 2127 9
1000 4855 14
1555 4817 18
1179 4994 7
5 4511 20
149 3886 17
1189 4077 2
445 4113 20
402 2562 12
82 4780 9
1461 4674 10
1 2401 19
2100 3136 17
756 3871 18
1262 4341 6
919 4113 15
2026 3544 8
1414 2535 12
176 3279 2
110 4511 20
4966 5000 9
2429 3179 6
644 4995 14
678 3679 20
1788 4126 9
664 2759 4
3018 5000 3
2039 3708 14
3736 5000 9
974 4745 4
2731 5000 6
3553 5000 2
2247 2554 8
2129 4001 18
1903 2882 13
1158 2942 11
2292 4680 16
1573 3639 19
938 4065 12
1505 2856 1
300 2530 3
1158 2884 6
1496 3189 16
2004 2566 8
2278 4856 1
2374 3912 4
57 2763 2
277 3034 12
813 4769 12
208 3394 5
1729 3610 1
1634 4991 3
202 2534 3
1095 3541 19
1865 4286 7
11 4212 12
3 4328 5
889 4038 14
1336 4325 19
787 3505 10
379 3964 2
1772 4714 4
1227 3200 9
363 4143 1
1016 2551 10
1072 4422 8
1 2240 20
844 3906 12
331 4326 16
1595 2614 4
1044 4419 12
942 4678 8
1 660 4
558 4173 10
1 794 4
2299 4701 17
1178 3336 2
2214 2653 18
1861 4886 14
298 3852 9
1252 4262 1
1314 3481 19
248 3004 7
1365 4222 6
675 4320 11
1219 2559 20
1723 2612 11
1013 3307 5
2108 4870 14
690 3776 11
767 4744 1
1735 4712 17
1171 4075 2
1966 2793 2
1133 2786 16
1 1261 5
592 3062 17
2408 4847 12
2426 4013 18
4581 5000 13
2421 3070 12
2496 2823 6
1480 4675 6
2023 2840 5
858 3469 3
1082 3530 9
581 4202 12
2354 2623 4
249 4938 2
1324 3194 9
1353 4542 6
2042 4534 12
59 3841 19
1 1332 6
2218 3791 9
282 4580 14
1842 2867 17
2271 3277 11
850 2886 19
988 3517 10
1409 2982 8
1175 4065 19
2030 4125 11
1539 4031 4
2263 4337 1
466 3418 17
701 3942 7
4264 5000 4
229 4668 2
1 1472 16
1139 4008 6
1353 4234 11
2417 4160 7
1376 3469 2
1498 4046 13
856 4755 15
484 4735 13
262 4572 14
1977 4715 15
1 849 10
580 4233 8
1088 3232 4
1179 4025 9
3956 5000 16
1993 2590 3
699 2786 2
334 4732 17
555 3859 16
2326 4778 14
1026 4854 13
808 3176 7
446 3423 16
563 2858 17
1071 3022 9
2375 3494 12
265 4732 4
8 3305 12
646 4804 11
584 4170 14
2431 2726 3
2193 2870 3
2140 3443 6
761 3089 20
120 3055 2
1 2091 7
540 4894 1
647 2542 15
1567 3972 7
723 4812 19
2481 3056 15
38 4710 15
1125 4529 2
858 3099 15
1414 4160 15
1950 3039 17
1594 2753 17
2027 3274 12
517 3002 10
1 1864 1
1829 3015 7
617 4902 9
267 2661 14
1343 3468 6
1 2103 17
1717 4243 19
3944 5000 11
1644 4976 10
752 2804 15
1529 3218 4
4044 5000 16
2497 4858 2
1361 4254 13
4526 5000 1
138 4687 9
2125 4617 1
2085 4753 15
1 1917 12
571 4334 2
766 4860 6
211 4217 18
2456 3404 5
1567 4660 7
522 3200 20
1736 4020 15
1142 4630 3
2375 3676 2
575 3461 18
248 4523 15
133 3622 13
4109 5000 14
1813 4185 7
2258 3997 18
830 3685 13
1122 4942 8
799 2619 1
2485 3669 11
1586 3475 2
2165 4174 19
814 4568 4
1301 2698 14
1232 4976 18
1 1813 12
1528 2586 9
2004 4617 11
817 3580 9
434 4985 13
950 3390 14
1674 3194 6
764 3155 1
247 3738 3
757 3353 20
612 2823 4
4440 5000 15
1708 4332 3
1099 3447 17
943 3662 19
138 4397 4
1679 3118 6
959 4258 16
1079 3782 6
788 4137 3
1685 2656 1
1189 4276 1
2061 4926 14
269 4787 15
5 2868 3
3792 5000 5
1968 4445 15
494 4462 16
670 2589 18
1414 2617 15
165 3376 10
776 3990 2
463 3274 3
1230 4251 7
1804 3539 7
282 2748 15
399 4537 1
2299 4403 15
2056 3902 19
2130 4834 7
1072 4136 16
1396 4635 4
746 3093 1
618 3154 15
2416 4812 16
2032 4744 19
264 2557 9
398 2721 11
1602 4225 14
1294 3717 10
569 3710 19
4780 5000 8
1338 4188 3
3893 5000 11
1 491 8
1250 4743 9
2310 4080 15
2441 2919 1
1208 3308 1
2251 3011 7
110 3084 8
2075 4226 5
867 2850 17
1630 3920 15
1526 2643 10
778 3407 8
1903 2977 12
1312 3891 2
323 2688 3
1719 4552 10
2281 4551 10
1519 2682 9
321 2767 12
1029 4983 19
720 4138 16
2375 4914 14
892 3388 9
1355 4621 19
1431 3715 17
2381 3019 13
1257 2893 13
1447 3571 12
671 4594 14
1301 3138 16
310 4157 8
1435 3902 13
824 4284 16
82 2551 2
2110 3213 6
854 4675 7
1438 3572 18
961 3913 1
1000 2545 18
433 4511 8
1694 4633 9
314 4740 4
598 3947 20
1525 4895 18
2187 3186 20
375 3418 20
447 3571 4
1827 3960 15
2331 3814 2
538 2820 3
2091 3903 11
1863 3654 6
638 4062 2
4351 5000 16
90 4015 4
1775 4385 2
1314 4886 8
268 3113 6
1683 2759 3
525 4854 9
1017 4422 4
1346 4675 9
271 2683 5
565 3717 20
465 4825 15
1027 3931 20
4682 5000 17
1931 3087 9
1242 2676 19
1523 3127 17
515 3016 17
252 3508 10
1152 4015 15
796 4521 15
109 4189 19
1948 3566 20
1129 3305 5
2405 2802 20
654 4362 14
1 1187 3
842 3067 11
120 4110 10
179 3203 2
468 3626 15
90 3923 14
1775 4031 12
1558 3231 3
1384 2545 15
827 4002 17
2028 3482 3
1 1048 9
1143 3293 20
1 745 8
2114 4970 9
585 3936 10
1278 4854 1
912 3411 20
541 4864 19
140 2586 11
20 3598 1
2909 5000 18
109 2680 4
368 3073 5
699 4600 11
34 3632 11
464 3848 15
1631 2738 1
1025 3976 11
1015 2684 3
2448 3263 8
3500 5000 15
410 3985 13
2174 4085 6
744 2943 8
2482 4797 5
431 4301 15
775 2825 4
492 4836 2
1255 3231 10
2005 4318 13
2042 4851 16
2354 4771 20
1144 4994 6
1953 4993 1
105 3222 9
1721 3218 16
202 3256 15
1927 4189 11
1551 3796 8
2319 3379 18
84 4813 14
1218 2658 19
215 3454 15
1863 4257 2
645 4900 9
1 1725 5
1830 4634 7
316 3989 4
1808 2898 4
82 4506 5
1707 2800 16
2048 2973 16
1634 3708 8
881 4706 9
473 3015 11
1 1265 20
737 3297 18
2171 3589 16
1619 3035 17
804 3411 1
829 3552 7
2421 4402 7
1112 2626 19
223 3823 16
999 2538 14
2100 2769 7
70 3113 19
1622 3678 3
993 4411 20
1335 2804 4
1437 3844 4
281 4590 19
1489 3629 12
304 4198 15
1259 4409 7
1421 3651 14
200 3965 19
834 3680 2
2438 4485 18
1819 2814 1
2291 4536 17
1134 3890 6
2028 4632 10
1937 4900 12
1224 4183 10
1283 4034 8
1927 4214 17
2425 3943 13
2184 2634 16
1306 2617 18
2254 2628 20
851 4631 8
383 2822 8
3680 5000 14
614 3078 13
57 4355 4
1448 3394 4
964 4398 19
1904 4566 15
206 4237 6
694 2942 12
1540 3020 14
1 1459 20
1463 2931 17
2125 3897 9
35 2619 12
1474 4688 6
78 3908 20
1913 3079 5
1336 4261 10
52 4164 10
49 3597 19
1371 2880 16
2398 3188 12
563 4452 12
2391 3151 16
1675 4197 5
270 3062 13
473 4060 2
2076 4429 2
2054 3357 17
468 2697 12
1976 3450 3
350 3263 7
2470 3312 5
2455 3094 8
524 3724 5
1827 3621 12
1500 4246 8
1217 4182 11
182 4730 10
625 2767 4
2476 4709 6
1 346 5
563 3748 17
456 3321 16
2468 3770 10
2299 3991 18
874 4328 6
1311 4552 4
1407 3077 18
2428 4110 19
1216 3025 10
1333 2856 11
134 3944 18
2226 3984 20
325 4738 17
617 3839 4
1803 3444 6
2059 3707 17
307 4231 11
1708 4661 17
1637 3014 14
2371 3831 16
1989 3160 10
2249 4723 11
121 4038 18
2326 3623 19
638 3392 20
1786 2855 15
1685 2892 16
1 417 6
1601 4752 3
1913 4351 2
2211 2939 19
680 2531 7
209 4252 1
1473 4027 17
1383 4375 9
196 3110 1
2412 3042 3
160 3141 14
1192 3297 15
1670 3425 15
1425 4925 11
914 3512 17
2371 3995 16
179 2958 11
1401 2615 8
1912 3602 11
564 2798 6
1282 3963 8
827 3302 8
497 4234 15
74 4218 1
160 3532 20
947 2669 14
882 3421 1
2366 4468 2
2050 4548 13
2427 3909 15
1202 2538 10
2079 4270 20
1756 4896 10
704 2681 14
2048 2942 8
4830 5000 1
495 3037 9
1434 4162 11
2450 3354 20
1948 4883 4
1938 4914 3
572 4338 3
243 2821 14
659 2549 12
240 3222 13
2055 4413 19
2164 4495 20
617 3253 14
1906 4969 18
2266 4970 19
1276 3150 4
2415 4572 4
1497 2516 19
1266 2896 19
643 4809 16
2211 4805 1
1365 3002 12
540 4294 12
1796 4429 17
2865 5000 9
2123 4964 7
1 926 17
1806 3303 17
1888 4078 11
767 4485 8
2319 3512 10
1340 3198 12
2271 3710 3
1956 3323 14
529 2782 1
38 3947 5
1 1264 12
2178 4062 5
378 3410 20
677 3708 8
492 4370 15
731 3706 10
1975 2703 10
635 4721 11
546 2690 11
147 3907 16
1948 3358 18
508 4973 1
239 3253 9
3357 5000 11
692 3077 9
1631 2535 20
1258 2750 9
424 4940 7
603 2666 10
1258 3746 4
550 3314 8
988 3205 6
1916 4024 8
1 560 17
1370 4692 9
941 4213 20
1421 3342 11
243 3056 15
1092 2693 6
100 4967 14
1782 4513 12
2405 3719 19
1 1446 2
688 3177 19
1371 2704 4
140 2588 4
1 1464 19
888 3783 18
326 3918 18
3453 5000 1
2081 3629 11
190 3378 1
760 4776 12
230 4403 19
2468 2871 7
888 2506 3
217 4577 19
77 4532 3
1 1499 13
2 4650 20
2202 3467 16
1049 4226 11
20 3612 4
1942 3174 9
1246 3682 14
1679 3142 2
190 4072 8
373 3810 15
1789 3957 2
2028 3794 13
1830 3902 5
1925 2655 3
1841 3223 20
2341 3345 2
486 4375 6
1114 3825 18
1219 4534 4
2136 3014 18
783 4583 20
1029 4289 15
81 4504 3
2298 4749 1
675 2758 13
931 4693 6
325 3665 19
1863 4615 7
2364 4014 8
1416 3606 17
2633 5000 16
82 4258 8
944 4798 7
402 4797 3
1335 2911 13
1 1920 19
1198 4685 3
455 4994 5
1827 2654 9
653 4513 8
2357 4852 14
2026 3063 8
1 78 3
580 3906 15
564 4213 14
946 2670 15
1779 2852 2
1764 3793 2
2002 3358 18
1784 4099 9
705 4711 6
2257 3249 9
2272 2576 9
555 4895 4
273 3053 7
991 4090 9
392 3692 6
1864 3339 2
660 4160 20
1328 4593 3
1125 3695 20
2005 3214 7
121 3729 15
399 3153 7
468 3706 1
294 3282 13
2023 4123 4
2040 4590 5
617 2925 12
572 2717 15
4934 5000 13
537 3859 4
2175 3150 11
925 3072 10
1 161 14
38 4325 17
4512 5000 4
1058 3138 2
1803 3183 20
592 4946 17
1789 2584 9
1615 4670 1
1747 4522 3
250 3417 12
527 4976 19
1614 4911 2
1178 3998 17
1740 4526 8
2110 2894 13
192 3081 3
2374 4172 15
1859 2817 2
591 3042 1
1539 3053 3
55 4361 14
2206 2725 12
1850 4653 17
1843 3101 17
403 2782 18
1461 4341 15
2442 3230 13
2013 2954 19
1549 4654 4
2978 5000 7
3279 5000 20
600 3013 17
1248 3024 10
1 1923 20
295 4051 9
1636 3203 8
150 4824 20
1848 3497 12
555 2881 15
2386 3388 15
2309 2937 12
1 320 20
437 4864 5
1874 2873 3
2217 4325 14
1716 4997 17
40 4615 9
2424 2550 1
1868 4373 4
1455 3127 20
1089 4922 14
1772 4951 4
1045 3274 12
741 3011 9
2065 3509 2
1074 4302 4
205 4102 16
1678 4081 20
2478 3108 10
2553 5000 14
2049 3665 17
2447 4390 3
1219 4533 20
1441 2516 8
1142 3162 17
118 3159 12
637 3728 10
1512 4146 7
67 3886 4
1684 3059 5
1057 3223 7
1 30 15
620 3599 4
884 4411 11
818 2967 12
1960 4123 2
1395 4128 12
684 2808 1
1183 3650 19
1955 3494 7
4823 5000 19
1 1277 6
984 3654 10
1 974 5
195 2981 15
1502 2750 7
1852 3936 13
1654 4376 9
2385 3786 6
1704 3353 11
1838 3080 12
669 4438 17
516 3553 19
823 3940 18
828 4551 20
1744 2595 18
1927 3433 17
731 3859 14
3545 5000 8
295 4677 16
1994 4294 15
1475 3463 17
510 2623 8
1652 3459 20
1 1965 6
1448 2916 5
1925 4689 2
2466 3778 15
433 3006 6
1204 2678 5
3115 5000 9
1855 3939 19
1173 2504 18
2104 4800 20
1 1383 1
2182 3809 2
1258 3276 2
329 4247 7
2457 3080 20
2428 3322 3
1566 3003 16
1987 2602 14
718 4897 4
2258 3521 12
1512 4853 3
1542 3793 5
719 4937 20
567 4179 2
2165 3832 13
4537 5000 2
716 3362 3
1849 2688 14
1734 4265 14
2137 4033 12
1 1512 7
18 4915 9
547 3996 1
1 1809 1
1498 3317 18
1574 2771 6
369 3746 20
2441 3177 14
1 1390 17
2095 3134 14
1036 3551 2
341 4238 3
4494 5000 5
4433 5000 9
1115 4296 12
2204 2551 8
839 4072 15
789 3579 12
823 4513 14
2033 4348 6
687 3576 8
21 3222 19
288 3994 6
2236 2916 1
1499 3846 19
2320 4238 20
1704 3018 17
2304 4509 9
1017 4638 7
1010 3557 2
496 4754 20
723 4904 15
1483 4363 13
1181 2524 20
2294 4395 4
2437 4477 11
1103 4406 17
2011 4028 6
2418 4788 20
2154 4641 2
2211 2595 20
2345 3120 1
275 2801 20
18 4940 15
2427 2964 15
1230 3520 17
32 3034 19
1709 4492 20
2066 2539 8
22 4423 19
1980 4309 10
1756 3631 5
758 4450 7
1118 4713 8
1 2306 2
1336 4147 18
431 2563 7
1245 3056 3
1301 2510 20
2314 3360 4
1852 3327 15
1146 3732 19
667 3598 8
1760 4872 1
1782 2675 11
1598 3254 14
1 4 1
1463 3353 8
1156 3153 9
1486 4972 14
938 2793 19
113 3327 13
902 4041 9
1579 3769 18
2203 2589 20
714 3052 4
858 4666 17
2282 3731 19
1219 4805 13
154 3803 5
2058 2894 14
681 4723 14
1015 3861 7
286 4051 7
833 4099 1
348 4528 20
4387 5000 7
1827 3746 9
1295 3212 20
198 4152 8
2091 3468 6
1 1993 13
2648 5000 5
1752 4907 2
96 4557 3
257 4149 5
1428 3937 1
2300 4628 15
936 4964 10
2488 3636 13
2091 2705 20
2414 2913 20
1752 4144 16
1730 3207 20
1 2465 8
77 4473 12
839 3031 10
689 2713 3
1653 3053 11
765 2769 2
920 3110 15
1124 3989 9
1199 2508 11
1355 3908 19
1 501 2
1043 3860 15
1826 4600 15
755 3249 12
1499 3318 10
2345 3624 18
1274 3818 10
2387 4500 5
760 4530 13
1020 4765 15
1122 3188 3
2289 4241 5
1122 2926 3
1725 3068 10
1 158 13
1476 3822 19
2334 3855 17
1940 3695 10
586 3920 20
183 3212 2
2493 3799 19
2173 4701 16
2113 4938 13
2491 3289 4
1206 2913 2
956 2968 6
893 4533 9
933 4631 1
335 4577 4
682 3319 9
107 3006 19
1438 3308 2
573 4811 11
2390 3600 15
261 3534 6
520 3093 17
822 2898 16
2442 3623 12
1190 3011 12
1 322 13
129 4259 15
596 2525 10
2377 3279 9
1333 3950 4
68 3956 18
1368 2510 5
1966 4681 17
2420 4306 17
1135 3930 15
1000 2771 14
462 3136 4
222 4921 6
1054 3369 11
734 3908 13
967 2687 7
1414 4203 13
290 4970 8
807 4853 1
1346 4522 9
411 2622 2
2102 4773 2
1009 3936 10
1509 2689 11
1294 4755 18
1842 2959 11
1441 3258 3
399 2650 2
1918 2840 9
1066 3208 17
2392 2502 9
2450 4802 3
198 4942 15
223 3009 15
2037 3561 10
2087 4572 6
2031 3138 9
975 4810 9
733 3561 2
891 2761 14
1090 3828 13
1453 4974 19
4507 5000 9
2122 3907 3
682 3991 11
1496 4234 11
1409 3727 8
745 2887 12
414 3079 13
1186 2586 6
1304 3757 8
3990 5000 17
820 4500 12
1694 4185 10
707 3392 1
948 4275 7
536 4298 20
2223 2928 18
891 3286 20
2017 3128 19
438 3141 15
1811 4313 5
879 3704 20
675 2864 11
887 3379 14
1707 2943 1
159 3282 7
574 3460 6
627 3021 3
1498 4634 2
1128 2548 4
967 2922 8
2428 3778 8
1777 4528 4
2064 4307 2
1576 4542 16
1009 3996 10
2421 4271 12
1348 3291 9
1767 4274 19
1983 2586 12
1416 2873 7
923 2730 16
2331 4491 4
2348 4521 4
166 3273 8
523 3529 9
1587 3466 15
268 4413 14
1770 4305 3
852 4987 4
170 3081 8
1719 3079 1
13 3857 16
1 2061 11
1951 3573 7
1084 2969 14
1 1362 10
1346 3492 5
1853 2743 6
650 2980 4
1625 2669 2
236 4205 2
1033 4792 7
1500 2698 12
599 2973 12
2201 3168 7
528 2584 4
348 3793 17
1091 2523 14
456 3072 16
971 3535 4
238 3847 1
1680 4916 1
1677 4349 10
41 4065 13
1180 2777 2
1756 3241 13
376 3120 2
1842 3562 7
324 3540 16
1584 4701 12
1317 4925 20
930 3211 2
2423 3827 9
1608 3888 12
220 4915 17
360 3009 17
2098 2683 3
1424 3144 8
560 4891 17
2194 4397 19
1990 4116 4
2114 3350 4
1474 4575 1
2062 2644 7
1239 4226 12
1273 2869 17
1604 4034 17
938 3254 18
947 4803 4
1086 3230 4
1719 3291 18
975 4084 15
1 2197 6
769 3888 16
1492 3083 18
1110 4323 16
939 4541 14
19 2738 17
683 3777 17
1960 2759 18
2010 2651 10
459 4753 7
2021 2636 5
1669 2950 5
2176 4818 18
2116 4269 15
4501 5000 15
1063 3396 15
326 2769 1
611 4305 14
1852 3766 9
1601 3153 18
451 3173 1
148 3667 8
112 4408 2
230 4180 2
4 3178 17
1149 4178 13
1066 2629 19
1177 4094 10
430 2577 6
157 3498 14
285 2668 14
1735 4145 3
1935 4920 3
156 3324 9
1610 3019 18
354 3158 12
3610 5000 6
856 3394 9
144 2781 8
213 3370 12
268 2848 9
1421 2596 10
1277 2900 8
1 362 6
1717 4775 18
2374 3720 1
796 4069 7
1763 4539 5
10 3107 18
149 4313 5
758 3182 1
1731 4232 14
1 19 17
1056 3657 19
451 3180 17
1652 2963 4
948 2735 8
4597 5000 5
818 4973 4
1221 4666 7
281 2703 20
1687 4612 12
145 4855 10
1 829 7
936 4984 20
823 3043 8
325 2790 12
4263 5000 20
1076 3812 15
2391 4893 19
82 4835 17
765 2655 12
3698 5000 6
2248 3657 17
298 4359 7
1524 3229 19
2243 3127 1
454 2757 13
812 3525 14
1750 3077 9
2209 4286 11
1567 4346 10
2881 5000 5
2070 4012 4
1 294 6
1758 2595 19
105 2683 2
89 4768 13
2165 3331 3
1 1372 3
516 3974 1
1896 3698 5
636 3377 17
451 3677 18
92 4851 8
1681 3619 13
1269 3810 20
2416 3030 4
561 4497 9
754 3184 11
4277 5000 12
1369 3909 4
2355 4523 17
1983 4940 16
2063 4104 14
733 2985 5
1026 3740 18
1948 3740 19
1 761 7
1270 3961 14
577 3806 20
3786 5000 6
427 4520 18
1733 2716 3
1482 3111 14
1431 4462 12
2362 2596 7
1031 4835 14
1209 4632 17
2061 3606 9
186 3223 1
2471 3797 12
1807 4494 9
2162 3307 8
1021 3648 3
3412 5000 19
513 4480 6
1 977 12
1381 3387 4
1546 3620 7
815 4851 6
1202 3528 1
2468 4914 13
441 2771 3
363 4851 15
2453 2644 16
1869 2943 1
342 4914 9
2152 3344 4
2104 3141 6
4139 5000 11
17 3852 5
1798 4740 4
2234 2961 1
2467 4356 18
1794 3639 18
2251 3667 18
1557 4650 17
1551 3673 13
1649 4340 12
194 3149 18
1449 3308 3
1135 4091 14
1561 4837 13
576 3937 20
2294 3377 10
1932 4287 10
1781 3831 8
1144 4481 14
56 2536 17
1372 3453 4
1045 3752 15
1859 4211 17
876 4089 19
20 2853 9
1173 3434 11
1131 2698 4
582 3952 1
1586 3096 15
744 4056 3
2003 3749 8
1208 4769 8
2489 3034 9
624 3967 12
1610 2930 5
290 3074 2
291 3451 13
210 3251 15
349 4615 5
367 2883 6
517 3201 13
1643 3405 18
142 4245 1
981 4048 18
440 2809 15
1398 4701 11
2005 2867 7
20 4019 11
2054 4801 15
2362 3199 3
