1000 10000
94 600 11
46 971 19
429 779 8
126 858 2
174 872 9
139 820 18
349 654 9
762 1000 2
438 990 6
143 999 18
232 719 12
734 1000 11
565 1000 20
365 908 13
402 959 13
442 580 12
324 926 4
17 611 18
433 624 11
200 946 15
336 670 2
21 671 10
588 1000 18
373 677 19
17 824 18
413 678 10
348 905 8
69 625 7
236 598 13
199 901 16
215 814 20
315 821 1
279 958 2
171 578 15
94 710 17
218 560 20
3 868 5
450 893 10
78 672 18
720 1000 12
328 754 19
21 601 8
425 586 8
462 615 20
388 690 7
186 812 16
206 929 20
461 558 11
396 504 15
411 656 11
275 837 13
255 735 1
266 922 13
187 996 19
48 722 12
10 535 3
481 646 17
420 726 6
380 806 20
448 604 7
364 871 9
254 692 14
3 590 10
255 654 12
444 671 12
363 811 14
292 821 18
421 700 14
282 569 19
113 645 19
456 635 13
431 694 8
91 544 2
111 744 4
587 1000 17
237 631 4
43 542 5
302 558 19
407 964 4
241 576 9
496 943 16
3 874 11
406 608 15
282 634 13
240 597 7
96 614 12
372 882 15
1 300 11
314 578 13
428 542 13
149 744 15
297 761 2
1 395 19
236 503 7
379 720 3
87 917 3
131 550 4
262 961 3
217 536 8
1 471 14
225 753 19
58 559 14
359 815 10
208 579 11
92 777 18
248 722 5
1 288 14
1 422 14
345 531 10
330 910 3
58 973 4
824 1000 11
351 891 15
176 921 1
95 545 6
382 899 6
250 809 8
1 281 11
485 873 13
223 844 5
34 899 5
434 618 6
292 517 10
237 881 20
86 843 6
269 691 20
128 621 17
1 56 14
397 581 2
18 547 19
393 514 7
328 669 4
462 591 15
110 686 1
325 935 14
139 628 11
370 999 3
453 532 7
184 786 8
341 707 15
260 641 17
78 758 6
162 711 7
337 774 20
462 743 5
471 661 10
69 843 6
66 671 19
205 981 16
26 731 11
215 847 10
482 579 19
184 740 13
304 740 19
713 1000 4
131 875 19
36 509 9
1 432 18
386 903 15
52 802 5
1 215 20
321 830 6
345 940 19
82 816 9
141 516 12
380 631 4
158 905 6
142 689 1
214 956 13
33 633 20
224 750 13
443 984 12
21 569 17
482 609 19
17 678 19
210 987 8
65 792 5
304 629 16
235 914 14
153 574 5
236 927 14
461 762 4
287 876 1
397 731 16
116 512 1
56 715 4
161 522 13
409 829 17
226 942 11
203 759 13
457 707 19
191 654 9
332 837 13
351 738 4
36 922 16
44 602 1
263 593 13
294 559 7
355 714 2
169 925 12
307 939 11
308 679 20
194 788 10
197 937 13
781 1000 16
275 726 8
148 643 8
296 928 19
136 538 4
473 988 18
335 693 6
6 797 9
247 668 12
48 948 6
1 29 4
334 606 6
166 940 9
266 765 13
370 899 3
68 713 16
294 582 4
331 872 20
335 742 19
146 556 18
350 891 3
149 647 16
451 571 3
295 731 13
152 869 9
285 921 5
1 36 20
116 518 7
375 952 9
253 614 14
1 195 13
282 647 7
225 570 17
1 93 2
718 1000 1
245 554 10
254 647 16
230 957 7
153 782 7
201 579 16
128 737 5
213 962 1
7 927 18
1 325 15
238 963 20
451 817 5
1 328 20
230 665 20
46 687 7
868 1000 5
492 733 17
355 796 3
1 279 20
410 554 17
63 776 5
374 976 2
435 839 4
75 622 14
471 872 6
462 558 1
165 754 20
192 869 17
67 738 7
487 523 10
496 838 4
476 972 3
491 613 12
176 611 15
269 846 13
112 661 20
172 985 3
13 531 16
93 654 10
225 805 18
79 794 11
357 558 14
166 715 1
42 801 13
256 630 9
385 550 6
491 955 18
434 578 2
320 614 2
50 832 19
301 615 14
442 893 3
85 648 10
297 816 19
433 761 5
289 568 19
158 809 3
289 702 19
1 194 16
283 641 6
170 553 1
450 707 11
349 904 1
317 875 18
445 801 1
297 971 14
184 666 11
353 631 12
253 918 20
150 658 2
353 506 17
182 864 2
42 599 13
66 669 14
9 573 11
61 862 10
32 527 5
317 844 8
118 990 2
454 503 14
341 831 11
430 988 6
151 894 14
159 663 16
465 926 10
323 940 1
182 632 2
134 776 18
94 832 9
397 999 7
93 694 14
170 526 2
379 729 1
259 902 10
473 573 3
329 679 16
474 753 18
373 883 18
149 525 11
450 600 19
1 23 2
257 704 1
165 818 7
255 670 9
276 924 11
105 509 9
381 878 14
266 851 14
105 688 11
404 670 3
141 559 19
433 505 11
80 882 6
169 817 12
137 574 6
430 888 17
51 505 4
825 1000 14
389 987 20
96 986 11
65 800 18
408 845 5
415 885 6
339 753 16
193 921 11
456 764 8
182 928 13
396 538 15
40 827 17
319 890 20
177 770 11
430 839 17
250 772 11
18 671 4
421 621 16
128 964 9
43 816 4
493 730 17
396 869 7
294 617 16
384 604 14
109 856 7
500 501 15
302 645 17
262 846 5
336 905 18
484 747 4
376 526 17
303 904 9
873 1000 12
394 811 8
210 835 18
92 819 4
35 689 7
460 692 18
427 571 12
375 980 18
1 163 8
359 568 14
1 383 11
188 946 1
367 638 12
495 641 13
253 875 2
399 865 10
451 792 3
240 514 11
237 805 14
464 735 6
499 691 4
415 896 6
115 623 7
407 723 1
10 731 14
334 774 8
333 817 1
91 847 18
307 971 17
403 968 12
341 890 4
301 865 2
1 193 8
180 618 14
297 629 6
363 777 14
320 566 3
183 910 2
1 489 6
338 711 14
476 704 14
54 624 9
423 624 8
330 871 13
301 777 10
283 683 1
285 702 12
1 280 17
59 928 1
66 968 2
1 63 19
175 666 9
313 614 7
204 718 15
375 912 18
929 1000 13
451 523 13
216 902 19
328 886 4
527 1000 5
66 657 2
2 726 20
85 703 1
305 790 11
106 518 17
702 1000 15
641 1000 19
248 778 6
187 676 18
202 809 1
486 595 14
224 829 2
425 547 3
369 775 4
151 983 20
97 892 12
77 733 11
199 792 9
94 701 12
316 688 14
162 993 1
475 674 13
400 511 3
81 830 6
90 703 9
843 1000 9
94 613 20
193 699 4
321 959 14
45 715 15
414 746 3
478 799 9
345 948 3
331 850 8
598 1000 5
325 904 19
466 652 8
151 702 20
322 975 19
171 519 17
40 901 8
121 839 6
487 668 14
96 615 2
430 833 15
846 1000 10
663 1000 3
331 583 14
388 630 13
243 742 20
296 703 11
255 721 2
465 981 14
45 779 13
458 899 16
133 716 11
400 846 6
105 975 15
660 1000 15
166 879 18
108 647 6
448 724 8
466 869 19
27 544 1
428 685 15
485 553 12
412 711 1
55 903 9
134 763 9
1 78 6
25 691 20
294 772 9
342 808 4
315 913 10
161 704 5
246 836 2
420 742 7
152 629 16
448 837 6
441 976 7
303 606 20
88 914 5
535 1000 20
233 685 6
222 961 15
279 874 14
76 733 10
480 818 5
309 733 2
364 982 18
492 779 1
400 753 20
177 552 1
185 986 10
735 1000 3
729 1000 18
40 790 18
279 943 6
193 915 5
18 675 6
128 624 9
427 821 13
351 704 4
213 890 6
334 894 7
371 907 11
226 811 14
391 588 3
387 872 6
399 763 17
362 848 3
1 10 6
1 96 9
279 772 16
18 721 14
1 348 1
397 847 17
201 997 6
600 1000 1
234 940 10
18 638 16
241 677 10
232 628 10
74 569 8
367 909 8
366 771 13
1 309 9
204 625 14
945 1000 14
176 868 10
123 588 10
200 938 11
427 927 8
269 934 7
464 721 18
115 945 5
145 954 18
260 799 4
423 664 14
250 587 16
126 813 8
484 756 13
155 503 8
281 556 15
402 854 5
484 573 13
228 926 5
479 725 8
87 896 14
256 820 14
184 773 5
18 568 14
487 861 7
165 654 20
495 976 7
371 800 19
723 1000 11
361 728 11
252 787 17
71 959 3
14 829 6
248 978 1
605 1000 9
162 824 5
273 979 20
479 576 6
410 954 3
288 953 3
341 637 13
297 983 13
192 630 16
454 647 11
341 774 18
89 536 5
160 532 18
260 513 10
491 552 17
221 844 20
888 1000 18
386 662 10
60 558 8
447 836 18
169 674 3
377 881 10
398 802 8
171 644 10
195 915 1
26 976 20
491 765 17
317 817 15
248 665 12
204 966 10
49 886 1
247 896 1
291 511 9
425 829 13
119 737 16
389 833 10
442 842 16
380 739 8
368 988 7
70 738 20
331 822 1
283 858 19
110 732 15
433 878 16
400 833 1
89 774 11
239 770 4
360 512 5
48 528 16
288 883 14
55 507 7
850 1000 6
327 625 17
247 534 12
428 661 6
438 737 8
262 608 1
421 844 13
267 855 11
408 859 13
391 906 4
113 604 9
148 801 8
425 806 15
462 640 17
481 683 11
445 945 7
500 897 4
477 667 18
411 899 2
242 537 5
893 1000 2
261 759 1
187 901 15
340 671 10
303 974 13
340 674 15
19 593 19
84 736 5
92 537 14
469 885 19
890 1000 14
229 531 10
728 1000 12
238 718 4
1 140 13
71 609 13
290 506 17
185 775 3
200 584 6
1 133 10
473 845 9
467 759 3
10 951 6
176 734 8
14 935 3
185 912 8
312 956 16
170 810 18
342 502 2
485 584 9
302 839 6
306 909 6
366 926 6
39 912 15
119 759 6
627 1000 16
334 820 5
1 425 10
192 837 1
189 791 9
431 672 7
200 690 1
331 649 18
155 919 5
343 510 8
1 417 11
989 1000 5
160 690 3
1 452 5
450 585 8
387 854 20
423 731 15
92 506 17
189 700 12
1 352 3
152 942 5
58 836 3
1 269 5
362 804 1
365 512 2
264 613 18
260 507 8
258 931 15
407 810 12
132 903 12
78 856 10
466 512 4
354 838 9
482 841 10
90 996 8
296 568 1
483 634 7
148 921 18
186 649 1
54 578 16
589 1000 4
45 906 3
108 879 19
101 700 1
410 727 15
440 962 18
219 728 14
405 737 7
139 628 15
1 486 16
425 858 5
209 813 20
371 897 20
81 511 13
168 714 19
118 683 10
467 804 14
365 884 8
184 520 14
158 575 14
211 719 9
77 574 20
414 541 4
276 587 19
224 840 18
180 969 20
53 915 4
360 853 3
458 907 4
434 971 3
191 973 9
283 515 1
280 806 4
486 800 17
190 710 19
473 680 1
178 764 8
243 914 8
284 533 15
40 605 12
400 523 15
381 602 15
132 592 1
4 611 18
461 586 11
494 689 4
97 872 18
28 932 15
478 912 9
227 829 18
60 855 16
959 1000 2
453 697 10
89 829 15
15 589 14
298 971 4
7 946 9
391 711 5
146 614 14
857 1000 3
259 641 9
421 524 19
194 955 6
457 683 16
27 646 14
243 635 17
424 992 4
452 793 14
287 940 3
355 717 11
1 120 5
178 916 11
121 906 11
386 504 3
375 592 17
351 902 8
404 630 1
117 890 18
336 968 10
286 953 9
1 112 6
489 549 14
51 704 18
39 554 12
397 984 11
47 693 16
113 897 6
46 570 2
383 541 18
396 702 8
68 706 17
324 774 18
1 142 6
139 772 8
116 879 17
371 729 7
35 622 10
419 910 10
1 480 1
172 833 4
322 830 6
124 649 19
107 865 11
378 886 4
27 915 13
151 812 4
6 978 7
338 998 7
181 738 19
383 526 16
343 501 14
17 598 2
1 389 4
27 573 20
1 130 9
330 899 11
258 952 8
266 646 15
193 998 18
34 882 3
359 570 9
1 225 17
495 726 6
1 81 9
423 622 19
402 902 11
83 773 5
180 886 7
200 787 2
345 665 5
53 662 4
147 844 1
382 771 1
227 665 3
468 776 18
1 172 19
13 732 10
139 607 11
410 843 16
308 564 9
232 525 18
99 920 4
419 837 16
471 723 8
93 755 2
478 897 9
63 805 13
418 691 18
163 502 17
223 670 5
320 697 4
190 602 6
439 866 17
60 900 3
457 911 3
296 588 11
215 944 2
301 790 19
288 811 6
172 934 18
46 998 7
1 319 15
236 823 3
345 824 11
99 790 15
179 947 3
390 949 10
232 673 10
69 986 6
356 724 3
97 510 4
300 692 9
215 821 16
429 987 7
454 537 3
29 804 20
466 738 11
382 984 14
701 1000 1
291 770 6
222 618 3
365 634 9
256 872 17
305 963 9
329 816 12
543 1000 20
37 993 3
21 601 1
481 920 7
397 691 3
114 923 11
393 758 8
956 1000 19
450 931 2
414 832 19
62 853 19
49 571 5
114 622 19
125 747 1
337 881 16
401 748 13
284 855 13
344 819 6
351 893 1
72 620 7
481 612 12
268 783 20
332 630 8
308 780 10
125 675 17
239 985 15
53 748 16
740 1000 19
432 709 13
197 680 2
419 822 3
1 236 6
324 647 19
169 897 9
339 761 19
420 855 5
233 747 2
247 781 12
198 874 13
243 820 10
251 589 12
202 836 15
411 758 1
250 676 11
145 656 18
539 1000 18
421 905 8
1 4 6
364 558 13
91 673 1
406 525 10
105 953 3
168 787 2
51 627 11
359 781 5
298 801 11
209 502 13
165 995 7
112 564 12
128 918 18
25 947 16
112 548 4
229 861 8
719 1000 4
387 592 9
270 539 20
230 936 7
399 860 7
10 765 3
327 628 20
144 881 1
383 718 12
480 655 17
1 466 13
47 991 7
221 535 6
416 603 11
472 815 16
415 599 16
282 793 12
96 859 14
387 622 9
39 949 20
1 258 20
92 670 6
246 617 11
1 197 10
55 543 15
318 640 9
480 944 12
374 875 9
302 964 16
464 686 10
58 581 8
463 548 15
1 14 10
264 534 20
30 729 7
30 863 7
34 808 1
173 924 15
452 725 18
378 937 10
126 697 11
244 686 9
296 572 1
480 754 9
383 660 20
471 619 6
342 874 10
1 322 18
192 836 20
270 946 20
95 902 20
71 733 13
349 814 9
374 719 4
281 717 3
297 920 14
127 728 1
196 880 4
470 767 1
410 552 16
468 995 9
296 864 1
495 559 18
478 663 18
147 960 15
981 1000 3
260 925 11
296 553 1
252 884 20
482 548 2
108 992 19
494 815 11
196 910 4
34 826 4
87 969 10
425 691 15
191 886 2
482 643 10
483 960 7
190 620 7
313 898 12
345 590 20
393 745 3
199 873 2
21 740 13
54 843 6
93 628 2
293 940 12
544 1000 19
446 943 5
54 584 11
320 972 11
475 882 10
323 885 3
457 612 4
345 522 7
3 505 1
123 912 15
142 552 2
308 828 15
458 999 9
76 507 5
127 723 20
222 939 5
90 668 19
339 749 7
353 850 7
680 1000 7
499 736 19
33 827 13
305 984 15
101 988 15
469 705 11
52 771 1
239 722 20
29 616 10
292 900 9
471 854 20
251 803 13
96 657 3
333 979 12
368 613 15
221 686 2
154 606 17
181 764 11
496 893 1
68 896 9
934 1000 1
433 662 17
403 766 5
191 813 8
1 428 2
17 684 18
137 690 11
214 617 14
39 573 14
36 845 4
294 598 5
247 721 16
266 506 11
461 750 13
202 891 6
497 818 9
193 733 19
137 861 14
429 801 19
7 504 16
393 584 17
275 885 7
246 593 19
72 967 11
249 681 12
153 623 7
334 510 8
380 592 14
161 562 10
291 995 3
1 207 16
92 578 1
44 627 13
238 905 8
391 634 2
294 741 3
38 751 2
234 735 13
679 1000 6
1 218 3
350 750 6
189 923 20
1 438 6
440 527 13
476 956 15
922 1000 9
902 1000 8
189 865 15
569 1000 17
549 1000 16
820 1000 10
408 754 16
47 620 11
35 617 18
262 984 11
285 990 3
476 888 2
242 701 11
439 971 2
382 726 18
343 839 11
463 664 16
90 508 5
338 991 6
480 935 18
258 952 10
447 672 9
314 966 11
423 664 18
95 527 13
385 729 1
479 713 2
95 881 16
439 707 13
1 479 20
63 951 12
665 1000 7
235 567 5
128 900 15
1 77 13
256 686 18
261 649 10
269 887 20
1 453 4
402 770 15
362 991 5
143 911 8
328 648 6
463 667 4
115 974 13
58 678 9
171 883 17
75 952 16
1 289 17
66 776 12
86 600 16
453 932 2
138 620 8
59 895 4
10 762 15
53 689 1
54 568 1
365 612 10
459 710 9
421 564 1
139 896 8
162 724 7
1 460 20
211 539 14
437 634 12
71 913 12
324 725 9
478 538 14
260 596 12
616 1000 4
283 942 4
341 933 15
568 1000 12
130 873 3
49 632 4
444 785 2
320 769 3
210 737 2
284 654 12
231 812 2
475 611 16
86 715 16
479 835 18
122 788 10
147 619 19
446 917 7
2 765 20
21 886 14
177 703 1
137 522 11
154 593 12
842 1000 7
239 784 14
8 802 8
55 519 8
218 981 8
469 780 11
284 566 20
21 920 12
340 839 16
218 719 8
81 645 19
166 851 2
991 1000 1
232 957 13
226 826 5
227 847 8
51 783 5
138 726 16
381 931 18
162 796 17
16 528 1
198 791 4
341 606 20
28 770 10
332 908 18
122 813 16
348 585 11
381 924 15
97 569 10
974 1000 1
449 726 16
417 797 1
258 625 4
169 684 11
1 182 1
125 732 1
280 815 15
15 899 4
436 734 13
250 764 5
12 625 6
473 705 20
41 897 15
92 666 11
7 754 17
542 1000 8
302 562 12
440 519 2
141 839 15
436 729 19
358 814 2
189 553 7
67 664 12
7 899 4
469 741 15
56 758 17
238 717 12
412 868 20
951 1000 18
372 824 5
1 82 12
108 762 1
464 693 2
185 574 17
105 869 11
367 778 15
144 694 19
419 544 10
120 608 10
113 702 9
108 522 19
213 747 16
1 136 19
262 804 14
913 1000 20
5 700 2
230 632 12
431 763 8
48 693 19
294 947 18
1 371 7
127 516 13
253 923 12
104 942 4
302 918 10
216 904 1
337 908 2
431 816 19
370 896 8
207 593 1
52 931 17
293 545 11
213 515 16
334 679 6
167 788 2
22 993 8
156 720 9
195 883 1
256 567 1
318 743 18
62 834 10
841 1000 19
658 1000 12
447 781 7
140 969 3
63 713 10
1 375 18
398 849 8
110 670 15
386 616 4
383 572 17
1 410 12
1 496 15
487 639 17
65 538 13
289 598 10
171 508 10
124 805 13
196 850 6
338 794 18
131 743 3
830 1000 4
227 698 8
6 908 18
38 835 10
151 566 18
463 585 20
342 915 13
35 706 20
353 805 11
131 579 16
273 817 17
494 565 10
132 812 19
248 732 4
248 952 7
30 895 18
167 720 2
6 938 18
479 726 9
437 827 4
330 939 15
361 989 3
499 607 2
360 655 9
17 542 5
191 951 12
482 574 20
455 786 10
208 661 7
446 651 7
232 967 19
385 501 3
478 860 12
418 871 19
69 699 6
224 567 8
328 740 13
365 970 15
179 780 4
53 788 11
20 583 7
272 740 8
170 779 1
183 978 17
38 687 17
86 849 7
118 634 14
795 1000 14
149 758 1
41 650 15
575 1000 9
826 1000 2
360 856 12
328 943 5
21 809 7
339 657 6
475 699 12
818 1000 12
389 765 19
90 828 10
629 1000 20
70 703 14
238 682 6
239 744 10
278 521 3
445 976 12
6 584 4
473 851 8
454 942 14
39 881 11
259 857 5
389 533 19
8 755 1
23 510 8
145 631 5
105 625 16
73 863 4
280 889 19
45 525 18
133 921 5
283 741 1
454 979 17
49 709 9
158 710 17
291 676 10
267 986 1
471 967 20
89 912 17
21 885 15
405 557 12
704 1000 8
367 590 6
112 597 4
32 794 19
364 503 13
69 587 20
23 799 3
419 713 9
291 889 10
566 1000 5
68 505 18
162 885 19
319 987 14
427 550 1
460 546 12
174 629 17
1 499 5
91 706 6
22 732 9
433 978 9
476 528 8
1 316 5
104 508 6
48 973 7
172 710 9
133 997 13
52 580 17
497 627 12
403 823 2
399 596 18
185 504 13
476 604 3
229 916 1
330 915 10
444 983 17
50 544 2
1 108 12
445 817 15
58 834 3
254 818 14
15 764 5
415 502 19
1 404 10
448 646 13
1 260 2
253 739 17
177 722 14
269 971 3
80 947 7
329 551 2
156 836 10
111 695 3
225 752 2
928 1000 7
383 810 8
95 676 17
1 54 18
455 792 5
26 859 4
497 946 7
228 676 8
225 546 18
1 484 16
54 527 16
490 565 3
439 931 16
292 705 3
252 646 7
118 857 7
152 757 18
298 532 14
55 864 19
503 1000 3
292 621 9
110 618 1
455 863 6
326 660 11
1 243 11
446 645 5
362 912 7
305 701 17
437 510 2
293 779 17
212 633 15
57 553 6
447 699 6
350 691 20
338 963 3
70 655 2
215 643 1
349 585 14
260 653 13
151 913 9
840 1000 19
786 1000 12
122 511 14
395 851 13
353 511 6
200 960 18
494 657 4
78 823 13
483 946 8
195 531 4
477 698 8
13 667 6
89 524 1
1 323 17
259 700 6
300 604 8
551 1000 1
358 970 20
59 948 17
147 631 18
4 632 2
916 1000 15
126 786 15
101 880 4
150 790 8
66 620 9
212 785 18
384 517 14
437 923 9
281 867 17
414 953 7
474 757 11
206 587 11
329 906 17
159 758 19
73 736 5
328 883 9
31 616 1
239 925 19
85 761 16
169 650 2
58 875 16
74 526 20
356 920 3
33 806 11
425 593 8
448 706 2
154 551 17
198 543 12
34 976 18
442 918 17
183 679 18
333 875 12
576 1000 10
190 617 8
275 727 17
81 721 16
267 730 9
927 1000 8
32 998 12
312 896 9
405 502 10
473 622 11
45 724 17
376 746 2
393 709 12
399 812 8
478 641 19
351 592 13
253 522 4
105 539 4
477 704 14
96 841 2
559 1000 10
315 737 17
93 990 20
85 597 12
279 763 2
465 758 3
392 608 20
160 733 3
460 921 8
445 652 20
275 529 15
336 870 19
40 541 5
478 888 17
448 858 5
169 900 18
52 566 16
271 714 12
226 506 15
335 547 15
230 598 3
16 988 1
67 576 9
432 746 20
343 583 8
372 501 14
493 639 15
273 503 5
1 129 5
1 170 6
279 888 10
153 815 5
206 803 12
100 630 2
44 743 16
3 539 18
419 593 12
31 876 8
217 885 1
230 561 13
319 844 3
218 945 19
481 926 17
6 923 9
234 614 9
64 611 19
19 824 15
480 523 10
1 334 6
1 158 9
379 959 16
343 784 11
152 531 13
289 522 4
1 429 14
149 915 15
237 874 1
1 253 17
285 895 15
354 811 7
55 714 9
26 579 5
431 542 11
495 696 1
484 682 4
403 919 7
337 512 4
96 722 13
221 796 14
123 726 5
796 1000 17
359 507 12
31 815 11
480 690 15
92 753 8
419 650 7
188 709 2
246 617 15
116 899 4
482 537 6
338 783 6
1 273 9
1 276 14
499 668 1
208 643 6
435 635 8
385 620 7
114 975 5
443 866 4
281 907 10
155 990 12
1 268 15
159 958 1
10 783 10
1 127 12
122 706 15
383 557 17
42 898 9
1 481 15
45 651 12
373 747 9
98 754 6
468 565 15
365 884 1
309 831 8
162 502 15
143 760 17
217 683 14
163 643 15
1 222 20
472 789 17
336 752 2
425 687 8
82 561 9
122 740 13
208 707 4
390 708 7
895 1000 8
358 680 13
75 954 11
373 557 6
994 1000 19
127 739 19
194 560 9
90 627 9
70 668 9
102 633 7
312 948 12
892 1000 20
219 679 20
150 822 15
24 574 9
73 893 7
56 560 6
199 560 4
357 813 20
195 627 9
268 774 17
409 776 3
360 758 1
341 935 10
801 1000 1
677 1000 10
329 871 7
948 1000 4
72 866 1
263 566 15
149 717 2
292 733 8
482 974 6
183 837 16
36 693 5
214 726 19
487 804 18
189 642 2
258 532 5
798 1000 13
184 808 19
303 657 4
303 542 17
36 526 13
494 777 2
155 651 20
356 737 14
307 646 15
72 873 17
304 785 14
315 917 3
214 696 5
126 896 12
356 975 7
286 657 4
396 730 6
408 912 1
145 733 18
414 920 19
274 551 4
970 1000 9
108 559 9
432 984 11
497 510 5
36 683 10
419 880 3
89 778 19
331 659 17
299 571 9
331 557 6
185 565 12
203 994 11
44 761 4
272 667 16
230 573 1
1 462 4
109 744 1
371 873 8
399 608 17
538 1000 16
15 741 10
51 833 17
154 629 18
189 611 5
399 726 9
39 728 13
343 592 4
44 849 9
72 629 20
104 515 11
152 913 12
27 536 10
201 784 1
299 517 15
205 812 4
1 332 15
1 491 8
1 188 7
521 1000 16
436 909 20
435 649 12
331 716 12
44 544 19
44 981 20
1 267 7
837 1000 14
201 814 1
31 878 1
366 585 3
7 565 13
221 731 4
374 782 12
246 562 13
252 841 6
59 588 10
113 848 12
448 943 9
1 103 20
395 798 18
1 259 8
418 786 6
439 506 14
451 688 9
148 741 14
394 599 13
268 747 7
273 796 2
1 313 15
402 812 3
260 711 7
451 722 7
273 674 12
107 899 15
184 993 3
205 888 12
6 853 18
322 605 15
2 530 10
231 688 8
452 921 16
231 630 3
87 974 13
46 550 12
227 543 6
365 577 7
232 745 14
1 206 10
360 646 4
212 503 15
253 761 20
103 859 15
450 836 1
297 689 19
168 989 6
122 803 3
422 533 9
321 950 2
99 765 15
138 532 7
1 252 18
65 623 6
42 611 7
132 650 14
77 983 7
87 576 17
464 824 16
237 658 13
462 972 1
139 808 7
560 1000 13
30 867 13
49 989 3
171 908 14
336 640 1
9 922 4
219 786 16
212 880 15
470 786 9
474 610 17
370 677 17
469 829 2
107 773 10
482 706 4
114 771 14
208 694 12
82 621 7
275 731 4
455 802 11
296 831 4
405 787 10
231 743 14
301 950 14
490 659 3
293 660 17
52 602 9
481 702 6
268 787 11
656 1000 3
102 753 19
462 888 20
114 759 17
315 920 6
49 927 10
24 879 3
340 709 18
899 1000 17
304 991 16
163 811 17
145 717 8
247 838 4
312 588 3
247 636 18
822 1000 10
450 820 19
352 750 10
336 501 20
232 702 20
179 960 5
485 532 3
57 690 9
438 829 6
473 830 6
466 809 18
481 725 3
335 733 9
457 613 5
442 640 11
444 587 4
190 955 5
315 505 6
20 835 5
392 552 6
1 11 2
416 687 12
306 548 9
396 621 10
92 662 4
360 894 14
484 516 11
66 816 20
28 584 9
946 1000 14
432 815 1
639 1000 16
445 933 5
294 959 6
415 660 6
291 567 16
300 996 8
68 602 8
57 977 15
14 546 1
105 550 20
473 568 19
508 1000 2
437 850 17
363 769 16
380 537 16
493 544 9
91 509 7
170 977 5
279 978 13
105 543 17
112 583 18
137 532 19
1 94 13
711 1000 7
177 674 17
202 816 12
28 827 9
234 839 8
392 873 10
440 993 10
226 795 12
112 958 16
140 833 12
128 549 6
181 712 14
262 675 12
318 823 2
452 654 10
487 510 2
334 698 10
161 587 18
337 607 1
245 521 6
115 623 4
1 200 8
301 569 1
176 734 16
184 676 1
294 514 19
156 598 10
123 613 9
448 579 16
121 775 16
46 537 7
1 295 16
216 774 3
200 644 1
2 570 16
371 862 8
260 565 8
662 1000 4
351 975 8
169 991 13
47 956 19
394 826 3
376 981 18
133 994 14
331 975 11
322 915 3
476 620 17
289 612 20
416 941 12
188 686 20
55 961 9
1 458 20
262 514 13
1 356 9
135 859 2
87 562 16
152 512 15
1 97 14
391 946 16
120 885 12
499 929 7
355 729 14
42 590 3
96 972 18
334 632 19
314 933 14
262 602 18
313 551 5
172 688 10
71 823 20
78 541 7
418 517 7
50 716 17
474 869 3
123 961 8
175 825 12
346 582 14
228 928 6
70 976 6
14 982 18
193 669 1
48 815 2
413 578 5
58 824 14
969 1000 18
36 930 1
54 957 20
208 582 11
184 732 13
106 665 10
320 850 14
547 1000 9
328 904 4
223 813 7
78 959 8
349 978 15
147 860 19
176 987 20
338 675 20
223 688 12
332 689 20
835 1000 16
652 1000 9
442 904 18
409 859 3
180 695 18
454 588 2
425 584 16
334 897 20
149 541 7
45 608 7
93 588 20
317 985 12
113 761 6
158 972 8
1 48 3
248 842 14
218 872 16
490 592 17
16 944 2
440 517 2
453 917 8
357 877 20
829 1000 7
165 618 11
101 649 3
417 955 3
327 680 16
411 614 4
270 785 3
331 951 6
65 953 19
365 985 17
182 944 9
134 587 9
189 547 9
284 602 15
461 822 3
452 990 1
20 518 16
379 779 8
404 591 4
270 998 3
411 584 17
41 793 17
371 523 5
1 249 6
383 545 11
123 570 4
465 962 11
385 986 11
187 880 19
113 738 8
290 614 14
125 760 14
24 714 17
429 923 15
125 660 12
133 951 9
518 1000 17
7 744 4
399 988 11
489 799 12
419 530 13
367 965 8
404 671 10
453 727 18
212 710 11
61 923 17
172 615 5
391 782 14
238 750 19
282 943 4
394 771 1
252 711 6
594 1000 13
88 932 5
26 954 3
480 874 1
375 762 5
409 728 17
198 912 19
257 909 16
606 1000 17
411 815 20
261 698 3
428 604 19
234 718 15
309 712 10
1 320 20
464 535 10
491 735 1
177 882 7
428 505 13
224 584 8
229 592 2
365 547 9
310 825 16
196 741 1
386 940 2
293 874 16
322 982 4
491 708 19
41 607 1
148 516 19
67 992 7
669 1000 1
143 888 17
58 521 18
1 350 20
317 658 6
410 785 6
135 613 1
476 504 18
496 842 14
803 1000 16
46 610 1
410 577 13
87 731 1
373 682 1
450 795 2
422 658 6
1 419 12
1 377 15
305 723 9
21 678 1
977 1000 2
179 695 6
1 380 20
418 929 6
123 742 19
91 788 11
223 723 11
207 507 6
253 872 11
479 664 8
1 331 20
427 898 17
127 804 20
87 719 4
446 758 7
33 730 7
471 681 19
79 856 19
417 657 1
591 1000 7
1 444 18
320 856 5
139 659 7
490 720 15
193 632 2
163 637 11
468 999 17
324 564 3
259 571 17
356 589 15
187 844 17
426 882 18
356 943 18
130 553 4
59 799 19
76 789 8
178 648 4
420 615 5
179 722 14
17 858 17
64 779 12
191 989 16
263 834 8
114 752 16
441 765 11
171 706 16
60 846 17
280 956 11
154 634 19
125 876 2
80 634 11
115 851 19
442 823 13
24 916 8
148 546 8
280 898 6
299 724 2
352 867 8
203 905 13
166 547 11
8 533 11
